asin,title,summary
8198157220,ONTBYB Women's Notch V Neck Long Sleeve Roll-Up Sleeve Zip Up Casual Tunic Shirt Blouse Tops,"Soft, stretchy blouse with a flattering V-neckline, chest flaps, and zipper. Made from a comfortable blend of polyester, cotton, and spandex, this top pairs well with various pants and skirts for casual or work occasions. Available in a range of sizes and designed to enhance body shape and minimize wrinkles."
819807158X,Fulok Women's Classic Solid Lapel Wool Blend Midi Peacoat Jackets,"Asian-sized coat made of polyester with a size table provided, available in sizes Small to X-Large. Color may vary slightly due to screen settings."
8198936181,KLJR Women's Plus Size Plaid Sherpa Lined Down Quilted Coat Hoodie Jacket,"Polyester shirt with measurements (in inches):

- US M: Length 27.56-31.10, Bust 45.67, Shoulder 26.77, Sleeve Length 16.93
- US L: Length 27.95-31.50, Bust 47.24, Shoulder 27.17, Sleeve Length 17.32
- US XL: Length 28.35-31.89, Bust 48.82, Shoulder 27.56, Sleeve Length 17.72
- US 2XL: Length 28.74-32.28, Bust 50.39, Shoulder 27.95, Sleeve Length 18.11
- US 3XL: Length 29.13-32.68, Bust 51.97, Shoulder 28.35, Sleeve Length 18.50
- US 4XL: Length 29.53-33.07, Bust 53.54, Shoulder 28.74, Sleeve Length 18.90"
8199928794,XTX Womens Stylish Turtleneck Plus Size Lace Lantern Sleeve Dress,"Polyester blouse with sizing details for US L-4XL (equivalent to China XL-5XL): length 33.07""-34.65"", bust 37.80""-44.09"", shoulder 14.96""-16.54"", sleeve length 22.44""-24.02""."
8198319301,HTOOHTOOH Women's Plus-size Casual Turn Down Collar Mid Length Jean Jacket,Winter sale on a women's polyester jacket. Size details and measurements are available.
8200716899,FLCH+YIGE Womens Lapel Long Sleeve Faux Fur Collar Wool Blend Long Pea Jacket,Polyester dress with adjustable sizing. Check size guide before ordering to ensure proper fit. Colors may vary slightly from the online image.
8201057988,XiaoTianXin-women clothes XTX Women's Warm Crew-Neck Long-Sleeves Dot Printing Midi Dress,"Polyester top with Chinese sizing, available in US XX-Small to Large (China Small to 2X-Large). Size chart provided with measurements for length, bust, waist, shoulder, and sleeve length."
8200849503,Pivaconis Womens Long Sleep Dress Fleece Lace Long Sleeve Nightgown,Fashionable nightgown made of comfortable polyester with size options ranging from US Small to X-Large.
B00005NBV6,Triumph Elegant Touch Multi-Part Underwire Bra (90010),"Supportive underwire bra with decorative fabrics and details, made from a blend of polyamide, polyester, and elastane."
B000074RL3,Enell Women's Wire-Free Sports Bra,"Wireless sports bra with hook closure, wide straps and fullback design for optimal support and moisture-wicking fabric to keep you cool and odor-free during workouts."
B00007IZHM,Berkshire Kicks Silky Sheer Stockings - Sandalfoot 1550,"Seductive sheer stockings with silky texture and comfortable Lycra legs, made in the USA with 80% nylon and 20% Lycra."
B0000861QJ,Carnival Women's Plus Size Full_Coverage,"Wire-free bra designed for short-waisted, full-figured women, featuring spandex-framed nylon cups for support, camisole straps, and front and side boning for tummy control."
B00008623C,Playtex Women's Secrets Luxurious Lift Underwire Bra,Full support bra with all-over smoothing for an invisible look under clothes. Features cushioned straps and silky double layer back for comfort.
B0000862R1,Amoena Women's Frances Front-Closure Leisure Bra,"Comfortable post-surgery bra with front fastening for ease of use, high cotton content, and pockets for holding forms securely. Available in A/B and C/D cup fittings."
B0000866GL,Goddess Crepeset Soft Cup Bra,"Soft cup full coverage bra with floral embroidery, sheer mesh, adjustable straps, and hook and eye back closure."
B0000865JR,Berkshire Women's Plus-Size Queen Silky Sheer Control Top Pantyhose 4489,"Silky, sheer control top pantyhose with reinforced toe and spandex for a smooth, flawless look. Available in multiple skin tones and sizes, providing comfortable control and durability."
B0000865II,Berkshire Women's Plus-Size Queen Silky Sheer Control Top Pantyhose 4489,"Berkshire Style 4489 Silky Sheer Control Top Pantyhose: comfortable control top pantyhose with durable silky legs, reinforced toe, and multiple size options for a natural skin tone look."
B00008624J,Cortland Intimates Banded Full Figure Super Support Soft Cup Bra,"Full figure, wirefree bra with adjustable straps and hook and eye closure provides maximum support and minimizes bulge. Made of 85% nylon and 15% elastane for all-day comfort."
B0000862B7,Carnival Women's Full Figure Longline Camisole Strap Soft Cup Wire Free Bra,"Slenderizing longline bra with Crepesel and nylon tricot construction. Features Give 'n Take cups, Lycra spandex framing, back strap adjustment, wire-free comfort, double-lined nylon cups, camisole straps, boning for tummy control, and waist elastic to prevent slippage."
B0000868IP,Bali Women's Flower Underwire Bra #0180,"Best-selling, supportive full-coverage underwire bra with scalloped and picot trims; adjustable straps and hook-and-eye closure; available in sizes up to 50DDD."
B0000865SC,Shadowline Stretch Lace Strap Full Slip (27014),"Shadowline's Opacitrique swimwear features pearlized, opaque nylon fabric for maximum coverage and comfort. It offers stretch straps and comes in 24"" and 28"" lengths."
B0000891JE,Hanes Women's Non Control Top Sandalfoot Silk Reflections Panty Hose,"Hanes Silk Reflections pantyhose: sheer, non-control top, sandalfoot design, nylon/spandex blend, machine washable, 15 denier, cotton gusset."
B0000891IO,Hanes Women's Control Top Sheer Toe Silk Reflections Panty Hose,"Hanes Silk Reflections Silky Sheer Control Top Tights feature 100% nylon fabric, imported materials, and a comfortable control top. They are machine-washable and come in a package of 10 x 6 x 2 inches, weighing 3.2 ounces."
B0000894LW,Donna Karan Hosiery The Nudes Control Top,"Donna Karan ultra-sheer pantyhose with control top (shapes tummy and waist), invisible reinforced toe."
B0000891KM,Hanes Women's Control Top Reinforced Toe Silk Reflections Panty Hose,"Silk Reflections control top panty hose offer a reinforced toe and a flattering control top that contours the tummy, hips, and rear for a smoother silhouette."
B00008AASS,Donna Karan Hosiery The Nudes Essential Toner Pantyhose,"Ultra-sheer control top pantyhose with invisible reinforced toe, shapes tummy, hips, and thighs."
B00008ID0J,Jockey Women's Underwear Elance Brief - 3 Pack,"Elance® cotton briefs offer exceptional comfort, featuring a conforming fit, fabric-covered waistband, full coverage, and machine washability. Made in the USA or imported."
B00008ID18,Jockey Women's Underwear Plus Size Elance Brief - 3 Pack,"Women's Elance® briefs provide maximum comfort with 100% cotton, a conforming fit, and a stay-up waistband."
B00008I8YM,Bali Women's Skimp Skamp Brief Panty Number 2633,"Sleek skimp brief with natural shaping, full coverage, and cheeky center-back seam made of nylon/spandex blend."
B00008IF5W,Vanity Fair Satin Solutions Full Figure Underwire Bra,"Unlined underwire bra with full cups, floral embroidery, and comfortable support. Designed for fuller figures, featuring tagless construction for comfort and adjustable straps."
B00008IF16,Vanity Fair My Satin Fantasy Full Figure Underwire Bra,"Seamed underwire bra with molded, moderate coverage cups. Features stretch satin and a floral design with criss-cross gore. Adjustable straps and 3-column hook-and-eye closure provide support and a flattering fit for fuller figures."
B00008IOI3,Fantasie Women's Smoothing Moulded Full Cup Bra 4500,"Seamless, molded bra with full coverage for a smooth fit; features wide straps, reduced slippage, and a natural shape."
B00008IP9F,Berkshire Romantic Thigh Highs Hosiery,"Silky sheer thigh highs with lace top, silicone lining, and invisible toe, compatible with garter belts. Denier 20."
B00008IPE0,Berkshire Ultra Sheer Hose without Toes Hosiery,"Berkshire Style 5115: Toe-less pantyhose with super-light, ultra-sheer fabric, a control top, and 15 denier sheerness."
B00008IPAC,Berkshire Women's Trend Fishnet Thigh High Pantyhose 1535,"Fishnet thigh-highs with non-slip silicone top, made of nylon/spandex for durability, featuring fishnet and lace designs."
B00008MNF6,Chantelle Tamaris Seamless Underwire Bra (1660),"Unlined, seamless underwire bra with crochet neckline, ballet back, and adjustable straps in European cup sizes."
B00008MORX,L'eggs Women's Sheer Energy Sheer Toe And Sheer Leg Pantyhose,"Micro-toning pantyhose with 83% nylon, 17% spandex, sheer energy closure, no-roll waistband, medium support, and sheer toe."
B00008MNKD,Donna Karan Intimates Maximum Control Signature Underwire Sports Bra,"Donna Karan Intimates' high-impact sports bra features stretch microfiber and an external underwire for support. Full cups provide coverage, while inner slings enhance uplift. The 6-position strap adjustment and 3x3 hook-and-eye closure ensure a comfortable fit for active lifestyles, including running and aerobics."
B00008WID3,Hanes Women's Absolutely Ultra Sheer Control Top with Reinforced Toe,"Hanes Style 706 Ultra Sheer Control Top Hosiery offers sheerness, reinforced toes, and gentle control with an 84% nylon/16% spandex panty and 100% nylon leg."
B00008WIM8,Hanes Women's Absolutely Ultra Sheer Control Top with Reinforced Toe Plus-Size,"Hanes pantyhose with reinforced toe and run-guard for durability, customizable back panel for comfort, and proportioned fit. Made of nylon and spandex, it provides control for tummy and hips."
B000093AIC,Enell Women's Wire-Free Sports Bra,"Wireless sports bra with front hook closure provides optimal support, moisture-wicking fabric, fullback cross-strap design reduces back pain, wide elastic band and neckline eliminate bounce, suitable for low-to-medium impact activities."
B00009N7Y6,Fashion Forms Breast Petals 3-Pack Accessory,"Disposable petal covers for backless tops and sweaters, available in a multipack of three pairs."
B00009UW4R,Le Mystere Women's Seamless,"T-Shirt bra offers underwire, seamless cups, adjustable straps, and a hook and eye back closure for shaping and support under thin fabrics. 88% Nylon/12% Spandex. Hand Wash."
B0000A4FIJ,Bodywrappers Adults Boy-Cut Athletic Briefs,"Boy-cut athletic briefs, ideal for sports, cheerleading, and dance. Nylon fabric wicks moisture while providing breathability, with a comfortable wide elastic waistband. 100% nylon for durability."
B0000AHRPN,SpongeBob Squarepants: Battle For Bikini Bottom,"SpongeBob and friends battle Plankton's schemes in a vast 3D world, using new maneuvers and power-ups to explore and defeat enemies in 10 environments."
B0000AKGHM,Jockey No Panty Line Promise Modal Bikini (6 Black),"Ultra-soft Modal panties with unique leg binding technology that eliminates panty lines, offering a smooth and flattering fit under any fabric."
B0000ASUI8,Danskin Women's Plus Size Supplex Capri Legging,"Supplex nylon and Lycra spandex capri leggings with CoolMax gusset provide maximum compression for hip and leg support during high-impact activities, offering breathable comfort, quick drying, and fade resistance."
B0000ATJBT,"Danskin Women's 7"" Cotton Bike","7"" inseam bike shorts with maximum compression for support, gusset for comfort, and breathable stretch cotton for taller women or those preferring more coverage."
B0000BNB7X,Danskin Women's Plus Size Cotton Legging,Body-hugging ankle leggings made with breathable stretch cotton (100% Cotton or 55% Cotton/35% Polyester/10% Spandex) and a CoolMax gusset for comfort and dryness.
B0000CBXEI,Longline Lace Torsolette,"Strapless lace torsolette with 2-column hook-and-eye closure, removable garter straps, 13"" center front height, excluding panty and thigh highs."
B0000CBXI3,Dominique Colette Lace Corset Bridal Longline Bra (8949),"Lace corset bridal longline bra with floral lace, bow, and rhinestone center. Nylon construction, spandex back, vertical boning for shaping. Hand wash cold, line dry."
B0000DZQCY,Danskin Women's V-neck Tee,"Danskin's activewear is designed for women, offering fashionable and functional dancewear, activewear, and casual clothing made with 95% cotton/5% spandex for comfort."
B0000DZJMK,Danskin Women's Color Blocked Tank,"Color block tank with princess seams, keyhole back, molded support bra with padded support. 88% Polyester/12% Spandex, machine washable, 24"" body length."
B0000DZJLM,Danskin Women's Essential Bermuda Short,"Versatile bermuda short with ribbed drawcord waist, side seaming, front pockets, and choice of three colors. Made with 95% cotton/5% spandex, machine washable, and imported."
B0000DZQD6,Danskin Women's Empire Flow Tank,"Danskin, a leading active brand, offers a stylish and functional tank top designed for fitness, yoga, dance, and leisure activities. Made from a blend of cotton and spandex, it features curved seams for shaping, contrast piping, and pleating for enhanced style and comfort. The tank top has a body length of 27 inches."
B0000DZJMH,Danskin Women's Marrakesh Kick Capri,"Warm and cozy capri pants with soft enzyme-washed fabric, wide elastic waistband, vental cuff, and hip pocket with rivet detail. Made from cotton (55%), polyester (35%), and spandex (10%). Machine washable with an inseam length of 19 inches."
B0000E014L,Terramar Women's Thermasilk Scoop-Neck Top,"Thin, natural silk top with anti-microbial technology, moisture-regulating Thermoregulation, and a pointelle pattern for breathability and flexibility."
B0000DZZ05,The Finals Women's Leopard Two Piece Bikini Swimsuit,"Pink Leopard bikini with fuller coverage, shiny foil finish, minimal coverage, comfort, and style for training and competition."
B0000ERMEH,Fashion Forms Women's Big and Tall Water Pads,Water-filled pushup pads enhance comfort and provide lift or cleavage in bras or bathing suits.
B0000ZE7G8,Cosabella Women's Soire Lr Thong Panty,"Cosabella's Soire Tulle Collection features comfortable, Italian-designed lingerie with vibrant colors and prints made with ultra-fine mesh."
B0000ZCSVY,Spanx Slimming Power Panties Performance Bare,"Spanx women's shapewear briefs offer body-shaping control without legbands, ensuring comfort and a bulge-free waistline. Known for their comfort and effectiveness, these briefs enhance the fit of outfits and provide a flattering silhouette."
B0000ZBSP6,Wacoal Women's Front Close T-Back Bra,"Seamless molded front-close T-back bra with Supplex fabric, providing comfort and wardrobe functionality, especially for tops with deep armholes. It features unlined cups, adjustable straps, and a secure barrel closure, suitable for shallow top/full bottom and east/west breast shapes."
B0000ZFF7S,Wacoal Women's Body By Wacoal Underwire Bra,"Seamless underwire bra with mesh insets and adjustable camisole straps, ideal for round and shallow top/full bottom breast shapes."
B0000ZFHVW,Berkshire All Day Sheer Non-Control Top Pantyhose - Sandalfoot,Non-control top pantyhose with a sheer leg and sandaltoe for a bare look and all-day comfort.
B0000ZE6AK,Vanity Fair Women's Lollipop Plus Size Brief Panties 3 Pack 15861,"Comfortable cotton briefs with elastic closure and leg openings, providing generous coverage and all-day breathability."
B0000ZESGM,Elita 1100 Les Essentials Cotton Bikini Thong Panty,"Sexy low-rise cotton bikini thong with minimal coverage, featuring 92% cotton and 8% Lycra spandex for comfort and stretch."
B0000ZFHIK,Berkshire Women's Romantic Lace Top Thigh High Pantyhose 1363,"Lace top thigh-high with sheer lycra leg featuring comfort top, stay-up lace, silicone design, and sandalfoot toe."
B0000ZCE0O,Wacoal Women's Feather Embroidery Underwire Bra,"Embroidered underwire bra with impeccable fit for a wide range of body types, featuring picot-trimmed edges and feather-like mesh panels."
B0000ZFIF2,Berkshire Women's Silky in Control Tummy and Thigh Shaping Pantyhose with Toe,"Sheer pantyhose with firm control top shapes tummy, hips, and thighs, providing silky softness and comfort. Reinforced toe allows for stylish footwear. Great for daily wear or formal occasions, complementing any style."
B0000ZECF4,Elita Microfiber Mini Camisole Bra (Plus Size) Style 6859,Soft nylon microfiber and Lycra spandex bra for plus size women with 38-44 band and B-C cup sizes.
B0000ZE858,Lunaire Women's Plus-Size Coolmax High-Impact Sport Bra,Award-winning high-impact sports bra with innovative 'floating frame' underwire for superior support and moisture-wicking Coolmax fabric.
B0000ZEB9G,Elita Les Essentiels Spaghetti Strap Crossover Camisole Bra,"Spaghetti-strap, crossover bralette made of soft, molded stretch cotton; 100% spandex."
B0000ZFRM6,Hanes Silk Reflections Women's Panty Hose,"Silky Sheer Pantyhose with non-control waist and reinforced toe, featuring 91% nylon/9% spandex panty and 85% nylon/15% spandex leg, providing a comfortable and flawless fit with a wide color selection for skin tone matching."
B0000ZFDT8,Wacoal Women's Body By Wacoal Underwire Bra,"Seamless underwire contour bra designed for round and shallow top/full bottom breasts, featuring mesh insets and adjustable camisole straps."
B0000ZFJ0G,Berkshire Women's All Day Knee High Pantyhose with Reinforced Toe,"Comfortable knee-high nylon stockings with a non-binding top, reinforced toe, and sheer design for all-day wear, available in sizes 8 1/2 - 11."
B0000ZFHOE,Berkshire Women's Romantic Lace Top Thigh High Pantyhose 1363,"Lace top thigh-high with sheer nylon leg, featuring an innovative stay-up design and romantic lace top with silicone for comfort."
B0000ZE79U,Vanity Fair Women's Lollipop Plus Size Cuff Leg Brief Panties 3 Pack 15867,"Comfortable cotton briefs with generous coverage and stay-in-place leg openings. Machine washable, tumble dryable, 100% cotton."
B0000ZET52,Elita Les Essentiels Waist-High Thong Panty,"Waist-high thong panty with a cotton-Lycra blend, full front panel, minimal back coverage, high-rise side panels, and a modest 6.5-inch rise."
B0000ZFICK,Berkshire Women's Shimmers Opaque Control Top Tights,"Berkshire's Shimmers Opaque Control Top Tights provide flattering, opaque coverage with a subtle shimmer for elongated legs. The nylon-spandex blend ensures comfort and durability, while the control top eliminates jiggle. With full color coverage and a soft, hand-washable feel, these tights add a touch of elegance to any outfit."
B00012U2PU,Twin City Team Sock Solid Adult Size 9-12,"Lightweight, solid-colored team sock made of 80% acrylic, 10% nylon, and 10% elastic. Dimensions: 6 x 13 x 3 inches; Shipping Weight: 4 ounces"
B000144RHC,Hanky Panky Women's Maternity Signature Lace Original Rise Thong,"Hanky Panky lace thong with V-front and V-back waistband, available in one size fitting 4-14, offers a flattering fit, no visible panty line, and is returnable for a full refund."
B000144RAO,Hanky Panky Signature Lace Original Rise Thong (4811),"Ultra-comfortable thong with a wide, no-dig waistband, smooth edges for a seamless look, and a cotton lining for hygiene."
B000147990,Rago Hi Waisted Long Leg Shaper Shapewear,"Highwaist bike pant shaper with extra-firm Paris lace control, contouring bands for waist, hips, and derriere, flexible supports for comfort, gripper lace to prevent leg ride-up, and an Invisinet tummy shaper panel."
B0001486Q0,Fantasie Helena Underwire Balcony Bra - Black - 34G,"The Fantasie Helena Balcony Bra boasts French lace accents and wide shoulder straps for a plunging neckline, creating a textured and alluring look."
B000147652,Rago Women's Waist Cincher,"High-waisted waist cincher with firm shaping fabric, made of nylon and spandex."
B00014761G,Rago Women's Plus-Size Waist Cincher,"Rago's high-waist waist cincher features Power Circle inner bands for waist shaping, flat seams for comfort, and a 12"" front hook-and-eye opening. Made from 70% Nylon and 30% Spandex, it is machine washable and comes with adjustable and removable metal garters for hosiery."
B00015HDVI,OnGossamer Women's Mesh Low-Rise Bikini Panty,"Ultra-fine mesh hipster bikini with low-rise design, cotton gusset, and flat elastic leg openings for minimal VPL. Hand washable, 100% nylon fabric with imported Italian mesh that disappears under clothing."
B00015HKB6,Wacoal Hi-Cut Cotton Brief Panties (87135),"Luxury Supima Cotton Hi Cut Brief with stretch lace waistband for a gentle, non-digging fit. Its high rise, full coverage, and scalloped leg holes provide comfort and elegance."
B0001GL980,Batik Sarong - Red Goddesses,"Versatile 100% rayon batik sarong with goddess symbols, perfect for multiple uses including cover-ups, skirts, and home decor items. Dimensions: 44"" x 66"", weight: 1 pound."
B0001GSYGA,Falke Women's Seidenglatt Lace Stay Ups,"Lace top hold ups with silicone coating for grip, 15 denier sheer, sandal toe, and 91% polyamide 9% elastane."
B0001GSYVA,Falke Women's Sensitive London Sock,"Ultra-soft cotton socks with sensitive band, designed for pressure-sensitive legs. Features flat stitching, anatomic fit, reinforced stress zones, and easy care."
B0001GSYP6,Falke Women's Family Cotton Socks,"Comfortable cotton socks with reinforced stress zones, hand-linked seams, and a breathable, skin-friendly design for everyday wear."
B0001HYQ5W,"Wacoal Body by Wacoal Seamless Underwire Bra, 38B, Black","Seamless microfiber bra with smooth underwire cups, mesh detailed straps (non-adjustable front, adjustable back), and a 3-column, 2-row hook and eye closure."
B0001LMS5I,Natori Women's Cotton Underwire Sports Bra,"Supportive sports bra made with 2-way stretch cotton/spandex fabric for uniform support. Features seamless cups, outer sling, bottom band, back anchor, wide comfort straps, and hook and eye closure. Provides full coverage and minimizes irritation. Imported and hand washable."
B0001N5Y70,Marmot Women's Flashpoint Jacket,"Lightweight Polartec micro fleece jacket designed for women, providing warmth and comfort as a mid-layer or outerwear. Features flattering cut, moisture management, zippered pockets, elastic cuffs with thumb holes, and adjustable hem. Made of 100% polyester and machine washable."
B0001NPWMW,Felina Bare Essentials Contour Bra,"Lined underwire contour bra in smooth microfiber with stretch straps, non-stretch center gore, stretch back wings, and 3-column, 2-row hook and eye back closure."
B0001XVOEC,PUMA Women's No.1 Tank,"Flattering Puma tank with ""Puma"" and cat logo on chest. 100% cotton, machine washable, and imported."
B0001Y43YO,Dominique Seamless Strapless Bra,"Padded underwire bra with stretch microfiber, non-stretch center, adjustable straps, and hook and eye back closure."
B0001Z8KH4,SpongeBob SquarePants: The Battle For Bikini Bottom,"Join SpongeBob on an adventure to thwart Plankton's takeover plans in Bikini Bottom, exploring 5 worlds, answering trivia, playing mini-games, and solving puzzles."
B00021NY28,Gloria Vanderbilt Women's Amanda Classic Tapered Jean,"Tapered leg denim jeans contoured for a comfortable fit, made from stretchy fabric (73% cotton, 25% polyester, 2% spandex) that moves with you. Features a natural rise, zipper closure, and five pockets. Sits at natural waist, with a slight modern taper through the hips and thighs."
B00021UTA8,Freya Women's Balconette,"Freya Rio Balcony Bra: Jade green lace bra with metal trims, 3-section shape for support, lined undercup, 90% nylon, 10% elastane."
B00023T290,Shelina Sheer Pantyhose,"Falke's 12 denier ultra-transparent sandalfoot pantyhose feature a hygienic cotton gusset (S-L), comfort gusset with opaque waist (XL), and soft sheer stretch nylon."
B000249WB2,Va Bien La Flirt Alert Bustier Bra (810),"Lace front closure bustier with garters for petite brides, featuring convertible shoulder straps and removable garters, made of nylon with hand wash care instructions."
B0002885HU,Danskin Women's Plus Size Cotton Capri Legging,"Capri leggings with body-hugging fit, constructed with breathable stretch cotton and CoolMax gusset for comfort and dryness."
B000289LWS,Mondor 3350 Over the Boot Tights Caramel,"Performance skating tights with opaque 70 denier fabric, elastic band, hook fasteners, microfiber softness, 3D Lycra support, Coolmax gusset, and anti-odor protection."
B00029I0YW,Roper Women's Long Sleeve American Flag Shirt Plus - 03-050-0185-0101 Re_X,Patriotic women's long sleeve shirt with woven American flag design and chambray collar. Crafted in 100% cotton with tortoise shell buttons.
B0002A4K04,Soffe Women's Authentic Short,"Original Soffe shorts with 3"" inseam, 50/50 cotton-polyester blend, exposed waistband, and side slits."
B0002B6PHY,Va Bien Women's Plus Size Smooth Satin Hourglass Bustier,"Vintage-style bustier with rigid satin panels for an hourglass figure, extra length for smooth silhouette, spiral boning, and convertible straps, available in white or black."
B0002DG8BK,Shadowline Women's Plus-Size Petals 3/4 Sleeve 41 Inch Waltz Coat,"Embroidered yoke waltz coat with gathers and button front closure in soft, opaque nylon tricot, available in various sizes and colors."
B0002DG892,Shadowline Women's Petals 3/4 Sleeve 41 Inch Waltz Coat,"Embroidered Petals waltz coat with front and back gatherings, button closure, and inseam pocket. Made from opaque and comfortable 100% nylon tricot fabric. Available in multiple sizes and colors."
B0002DG88I,Shadowline Women's Petals 3/4 Sleeve 41 Inch Waltz Coat,"Embroidered Petals waltz coat with gathers and functional buttons, made with soft Opacitrique nylon tricot for opacity and comfort. Available in various sizes and colors."
B0002E4CBC,Le Mystere Women's Sculptural Strapless Bra,"Strapless push-up bra with power mesh wings and three hooks for support. Gradual lift with built-in foam cups. 92% nylon, 8% spandex. Hand wash."
B0002HDH10,Women's Vortex HD 3-in-1 System Parka - TPX-3W,"Hardwearing 3-in-1 parka with zip-out fleece liner and reflective trim for visibility. Water-resistant, stowable hood, and adjustable features for comfort and safety in cold and wet conditions."
B0002KVD6I,Soffe Athletic Youth Cheer Short,"50/50 jersey knit athletic shorts with a V-notch and elastic waistband. Available in youth sizes and select colors, featuring a 1.25"" exposed elastic waistband and 3"" seam."
