reviewtext,summary,rating,asin
"Bought this for grandsons' school uniforms for warm weather.  Sturdy, comfortable, and easy to care for.",You can always rely on dickies.,5.0,B0002UD48S
After many washes they still look pretty new.,Just right,5.0,B0002UD48S
I ordered these for uniform shorts for school for our grandson.  They fit well and they are holding up.,Great fit,5.0,B0002UD48S
See above,Horrible terrible experience.,1.0,B0002UD48S
Perfect!!,Five Stars,5.0,B0002UD48S
Love it,Five Stars,5.0,B0002UD48S
Love the shorts but my grandson has to have adjustable waist bands because he is so thin.,Five Stars,5.0,B0002UD48S
Great fit. Exactly what I expected,Five Stars,5.0,B0002UD48S
I love these shorts!  They look very nice and they wash and wear well.  My only complaint is they should make them in black also.,I love these shorts,5.0,B0002UD48S
Just a little largee but otherwise great pair of pants.,Four Stars,4.0,B0002UD48S
"when I opened the package they looked smaller than what I expected, I put them up against another sz 14 and yep too small seemed more like a 12. So my advice order the next size up from what ur child actually wears.",Not what I expected,2.0,B0002UD48S
fits well on grandson,Five Stars,5.0,B0002UD48S
Good Product  purchasebecause I love the pants so much and it keeps it s shape and holds up to active 5 year olds. My son is slim so I should have bought the slim size but with a belt still looks sharp,Durable,5.0,B0002UD48S
"First, the color is not exactly khaki, it's kind of greenish. The waist is not adjustable and the material is very thick. In addition, the short was too short on my 6-year-old.",Not as I expected,2.0,B0002UD48S
"I loves these shorts. They have lasted longer than any others we have purchased.  The old up well and don't need any ironing which I love, because hate ironing.",Great Durability and Fit,5.0,B0002UD48S
"My son loves the feel and quality of these shorts.. The fit is like it is supposed to be, very comfortable and fashionable too. We are very satisfied with this purchase.",Great Purhase and Product,5.0,B0002UD48S
These shorts are great quality.  I bought the long pants last year so I knew what to expect.  The only kind of odd thing about the pants is they aren't the light khaki of most uniform pants.  They are slightly darker and almost have a slight green tint to them.  But they are great.  I would definitely by them again.,Great Quality,5.0,B0002UD48S
"These are great quality! I don't think you can go wrong for the money here. These cost about the same or less as most school uniforms. They look GREAT, are NICE quality and they look good on my son. The husky14 is what I had to get him. They fit according to the size chart as his waist is a 31. Perfect as a fit cab get! I ordered a ""flat front"" that seemed to fit more snugly. I sent them back even though my son still liked them enough to put up with being snug. I assured him he would get another pair of these in replacement.",Great,5.0,B0002UD48S
"Dickies Boys 8-20 Pleated Front Short - School Uniform,Khaki,18 Husky. I placed the order on a monday and the package arrived on friday. The shorts arrived as ordered and in a timely manner. I plan on ordering from Elite Hero again for next school season with this kind of service.",Dickies boys school shorts,5.0,B0002UD48S
"My kids have to wear uniforms to school.  My 5th grader grew right out of the fall size shorts we had, and they have been impossible to find in stores this time of year!! These Dickie shorts are true to size, durable material, and hold up very well.  I can't say they are the most comfortable material, but my son has not complained.","Good price, decent shorts",4.0,B0002UD48S
"I bought these for my grandson who is growing so fast, I was afraid that they would not arrive in time for him to get much use out of them. They were shipped within a few days. The size was good. I would say they were ""true to size"" as far as huskys go. He was satisfied with how they looked on him and so was I!",good value/nice looking,5.0,B0002UD48S
My son wears a uniform to school and is tall and very thin.  We find that Dickie shorts fit him best.,Fit Well,5.0,B0002UD48S
My son rips holes in all of his jeans within no time but with the wranglers they last longer and are more durable. Plus they hold their coloring longer and he loves the fit of them.,Great tough Jeans,5.0,B0008JFA9O
"I love the adjustable waistband.  My son is tall and thin so the 3T will fit him for a while.  I really like that I can buy wranglers for my baby boys, they are great, durable, long lasting jeans that always fit well.  And they can match dad in their cowboy pants.  The only thing I didn't like about the purchase was that they are a little expensive for such a small pair of pants, you can buy adult mens wranglers for only a few dollars more then these size 3T's.","great jeans, a little spendy",4.0,B0008JFA9O
"I ordered these on Amazon because I found out at the last minute that my son needed black pants for his play as his part changed to that of the penguin, lol!  I didn't have time to run out to target to buy a pair, which is where I normally get all his jeans.

The jeans arrived and I threw them in the washing machine on the light agitation/cold water setting so that my son could wear them on the following day for the play.

The button fell off in the wash!  I know that 5 year old boys can be hard on jeans, so I don't set the bar too high for endurance, but falling apart before he has even worn them is a new low!

Save your time and money!",Horrible - my son didn't even get to wear them once!,1.0,B0008JFA9O
Sizes run a little small.  The 3Ts that I bought have adjustable waistbands.  Saddle up half pint!,review,5.0,B0008JFA9O
Love these jeans.,Great jeans.,5.0,B0008JFA9O
Good quality.  There is a way inside the band to adjust the waist to fit better.,Good fit.,5.0,B0008JFA9O
we liked,Five Stars,5.0,B0008JFA9O
nice wrangler jeans,Five Stars,5.0,B0008JFA9O
"Bought the 5T for my 5 year old, they were too long and wide on the waist. I kept them anyway and purchased the 4T and they fit perfect. I would order a size down. They are amazing quality, they have the waist adjusters which I love for my kids.",I kept them anyway and purchased the 4T and they fit perfect. I would order a size down,5.0,B0008JFA9O
muy buen producto,Five Stars,5.0,B0008JFA9O
"Do not really know how they will fit as they have not been presented yet to the child as a gift nor have they been laundered. My only gripe is that I saw nowhere in the on-line advertisement that these were boot-cut style and I wanted straight-leg, per this little boy's request. Will see if he will wear the boot-cut style before returning this pair of pants.",Boot-cut was sent instead of straight leg style,3.0,B0008JFA9O
"Would not fit our 2t toddler, order size down.",Four Stars,4.0,B0008JFA9O
"I can't say much about the fit of these jeans. What I can say, they came full of mold. I don't want to touch them with my own hands, let alone put my child in them, even after they are washed. Not sure what happened here... i am returning for a refund. I'll find the jeans at a local ranch store in my area.",Full of mold.,1.0,B0008JFA9O
It's very good,Five Stars,5.0,B0008JFA9O
"Great transaction, fast delivery! Great product good quality!",Five Stars,5.0,B0008JFA9O
Bought these for my grandson and they fit as expected.,Five Stars,5.0,B0008JFA9O
"Parents of our grandson are very happy with these. They last well, so maybe the second grandson can wear them too!",Parents of our grandson are very happy with these,5.0,B0008JFA9O
they fit perfectly!,Five Stars,5.0,B0008JFA9O
Great jeans. If you have rough tough boys that tear up their jeans in no time then you want to buy these. These jeans are not thin jeans. These are thick denim material that can hold up to some wear. They have a snap closure that is easy to little ones for potty time and have the adjustable waist band for the perfect fit. I will be buying more of these as my little one grows.,Great jeans,5.0,B0008JFA9O
Super cute but very big. Order one size down.,Adorable but run large. Order 1 size down.,4.0,B0008JFA9O
"Good jeans, buy a size larger than needed.  Shrink a lot at first wash.",Two Stars,2.0,B0008JFA9O
Loved them!,Five Stars,5.0,B0008JFA9O
"My grandson is in the 75th percentile in height and 25th percentile in weight. I purchased these jeans because the come in 1T slim. Most of his pants get too short and never do fit in the waist. He is currently in 12 month length, but his pants are 3"" too big in the waist. I purchase these wranglers because they should come closer to fitting, right? Not even close. They are bigger all over than 12 month pants (except the length) - they are same in hips and waist, but 1"" shorter than his 18 month levis. The waist on the Wrangler 1Tslim is 19"" - which doesn't look too great on a 15"" waist. So if you have a slender guy that needs pants, this isn't it. Gave 2 stars for general quality. They would be nice pants for somebody else - I need to update this review! Over the last month, my daughter has mentioned a few times that this pair of jeans is her absolute favorite for my grandson. He has been growing like a weed for the last several months and this is the only pants he has that are not way too big in his waist at the same time the length is perfect for him!","when we waited till he grew a little, these pants are perfect length and width!",2.0,B0008JFA9O
Good jeans,Five Stars,5.0,B0008JFA9O
Too tight in the waist area.  Definitely a slim fit.  Runs a lot smaller than the same size Levis.,Three Stars,3.0,B0008JFA9O
My grandson is 5 1/2 years old and he's tall and thin. These fit him perfect !!!!!,These fit him perfect!!,5.0,B0008JFA9O
"Very cute! My son is super skinny and these are slim, but they are still tiny bit big, but adorable. Definitely nice pants.",My son is super skinny and these are slim,5.0,B0008JFA9O
Great fit,Five Stars,5.0,B0008JFA9O
good quality. Just sent the wrong size in the cacky,to small,3.0,B0008JFA9O
These are awesome! Well made and fit perfectly. The Little Boys size 7s have an adjuster at the waist.,Wonderful,5.0,B0008JFA9O
Awesome jeans.  Wrangler never lets us down.,Awesome jeans. Wrangler never lets us down,5.0,B0008JFA9O
Great fit. Solid color. Quick ship!,Five Stars,5.0,B0008JFA9O
Great!  Fit as expected and arrived quickly.,Great! Fit as expected and arrived quickly,4.0,B0008JFA9O
Looked great on my boy,Five Stars,5.0,B0008JFA9O
"Very nice material, thick and hefty
Loved them and the price is great! Very happy with them",Recommend for sure,5.0,B0008JFA9O
cute,Five Stars,5.0,B0008JFA9O
Love these little boys wranglers my sons first pair looks so cute in them.,Five Stars,5.0,B0008JFA9O
OK,Four Stars,4.0,B0008JFA9O
Great project,Five Stars,5.0,B0008JFA9O
Great wrangler quality that we love,Five Stars,5.0,B0008JFA9O
These pants wore through on the knee in less than a month. Very disappointed. We were expecting Wrangler cowboy denim quality.,Not durable.,1.0,B0008JFA9O
awesome fit for our soon to be 4 year old.  he is slim and this fit very nicely,Five Stars,5.0,B0008JFA9O
"I purchased these for my son and they fit very well.  I washed them on hot and dried on hot the first time to get them a little smaller and they shrunk a tiny bit, but not too much that they wouldn't hold up to regular washing and retain their size.",Great Quality,3.0,B0008JFA9O
These are very high quality pants and fit well.  My child hasn't worn out a single pair before outgrowing them.  They are made to last and the adjustable waist is nice.,Great quality,5.0,B0008JFA9O
A bit too long but my baby is not so tall,"correct jean, will last years",5.0,B0008JFA9O
"My skinny long legged boy loves these pants and so do I.
These pants hold up great to my active little cowboy.",Great pants for active boys.,5.0,B0008JFBES
perfect fitfor my grandson,Five Stars,5.0,B0008JFBES
"JEANS ARRIVED QUICKLY, PACKAGED WELL AND IN PERFECT CONDITION....JUST AS DESCRIBED.

THE JEANS ARE A GREAT DEAL BUT GO UP A COUPLE SIZES.

MY SON IS 5 YEARS OLD AND WE PURCHASED A SIX.  HE'S A BIG BOY SO WE ALWAYS PURCHASE ONE SIZE UP....THESE FIT LIKE THEY ARE 2 SIZES TOO SMALL.  THEY ARE A STRAIGHT CUT SO THEY ARE TIGHT THROUGHOUT THE WAIST, HIPS AND LEG.  WOULD NOT PURCHASE AGAIN.  GREAT SELLER THOUGH.  TY","GOOD VALUE BUT ....VERY SLIM FIT,  ESPECIALLY THE WAIST.",4.0,B0008JFBES
"Length fit perfectly, the waist was a bit big as was expected, my boy is a skinny size four, but with the elastic they fit great.",Great Pants,5.0,B0008JFBES
These are stiff and uncomfortable. My son objects to them everytime I try to get him to wear them.  They have a odd color too doesn't match well with anything. I don't recommend buying these.,My Son hates these,1.0,B0008JFBES
"I really like Wrangler.  The fit and color is almost always good.  They wear well, too, and the peanut gallery agrees and asks for them (my family).",Wrangler jeans are great for outdoor boys,5.0,B0008JF9WW
great product and great quality.  I read many reviews before purchasing this item and was pleased with everything I had read.  However it was just to heavy for me.  I am 130 lbs and I could hardly roll over.  I will look at the lighter one but again I felt the quality was great.  Did not slide off the bed as so many reviews said on other blankets and the weight felt very well distributed over the blanket.,"Great quality, just to heavy for me",4.0,B0008JF9WW
"Good quality fabric & construction
 Accurate sizing (14 Slim)
 Nice fit
 Reasonably priced","GOOD QUALITY, ACCURATE SIZING",5.0,B0008JF9WW
nice fit,looks great,5.0,B0008JF9WW
This was a gift and my grandson likes the pants.,Good fitting Jeans!,5.0,B0008JF9WW
"These look great on my son - he loves them, too (which is why we bought 4 pair).  Great price, too.","Great fit, great price, great brand",5.0,B0008JF9WW
not so good !,Three Stars,3.0,B0008JF9WW
Great boys jeans at an incredible price!,Five Stars,5.0,B0008JF9WW
"I got a 16R in both Prewashed Indigo and Stonebleached. The Prewashed Indigo fits a tad bit tighter than the Stonebleached-- given that it will stretch out with wear, I had no problem with this.",I got a 16R in both Prewashed Indigo and Stonebleached ...,4.0,B0008JF9WW
Yup that's what I wanted,Five Stars,5.0,B0008JF9WW
A bit baggy and long compared to other jeans in that size.,A bit baggy,3.0,B0008JF9WW
perfect,Five Stars,5.0,B0008JF9WW
"Slim was definitely the right choice for my son. He's a slender young man. The waist is still a bit loose, but it's adjustable. Overall, the jeans look great, and he loves them.","the jeans look great, and he loves them",4.0,B0008JF9WW
"Fast shipping, good price. Awesome experience!",Awesome experience!,5.0,B0008JF9WW
Just what we expected and wanted.,Five Stars,5.0,B0008JF9WW
I like I like the way they look and they fit it would be nice if they would just a little bit looser,I like I like the way they look and they fit ...,4.0,B0008JF9WW
Great jeans as always!,Five Stars,5.0,B0008JF9WW
These jeans fit very well.  Nicely made - wash great - little to no shrinkage.  Good buy!,Good buy!,5.0,B0008JF9WW
"Great jeans. Nice material for all seasons, it is as described in Amazon. Very satisfied, recommend it.",Very satisfied. Recommend it.,5.0,B0008JF9WW
"Plenty of room in waist on the back with waistband slack, but very snug in the front. Button barely met. Over all nice jeans.",Waist a little snug in front.,4.0,B0008JF9WW
I purchased 2 pairs of these jeans for my son.  Now these are the only jeans he will wear. Will be buying again.,Great fit,5.0,B0008JF9WW
Jeans fit grandson as expected!  Jeans were received promptly and were the color and fit as described - so thankful I did not have to take him shopping.,Wrangler jeans for grandson,5.0,B0008JF9WW
"Good price, they fit my tall, thin kid!",Five Stars,5.0,B0008JF9WW
Great fit for the skinny boy they were purchased for.,Five Stars,5.0,B0008JF9WW
Great jeans for young boys because they are thick and wear well.,Five Stars,5.0,B0008JF9WW
Perfect for our grandson.,Five Stars,5.0,B0008JF9WW
Good product.,Five Stars,5.0,B0008JF9WW
He looks great in them!!,Five Stars,5.0,B0008JF9WW
good product,Five Stars,5.0,B0008JF9WW
"I ordered the slims because my son is really skinny, but they were too tight for him so I returned them and re-ordered the regular waist size.  I figure if they are a little loose on him, it will be OK since they do have the adjustable waist.  Other than that, the quality is fantastic, nice thick denim so hoping he outgrows them before he wears them out.","the quality is fantastic, nice thick denim so hoping he outgrows them ...",4.0,B0008JF9WW
Nice!,Five Stars,5.0,B0008JF9WW
Bought a pair for each grandson (10 slim &10 husky) and both fit perfect. They both had the adjustable buton & elastic waist feature but wasn't necessary since they fit so well,Perfect,5.0,B0008JF9WW
Good Quality,Five Stars,5.0,B0008JF9WW
I give 5 Stars because these are very good quality jeans. Unfortunately I  had to return as the shape didn't quite fit my 14 year old grandson,5 Stars,5.0,B0008JF9WW
Perfect fit.,Five Stars,5.0,B0008JF9WW
Was very small around the waste.,One Star,1.0,B0008JF9WW
Great product,Will purchase more,5.0,B0008JF9WW
small in the hips and large in the waist.  My kiddo can not wear these at all.,Poor fit,2.0,B0008JF9WW
"Finally found a pair of jeans that fit my very slim, tall son.  Thanks Amazon and Wrangler",Five Stars,5.0,B0008JF9WW
"FINALLY found a pair of jeans to fit my son, he is 13 & 85lbs, skinny kid but has long legs so he is on the border of a size 14 to 16 for leg length but most waist on jeans that size are 27"" to 29"" some with adjustable waist, wrangler goes from a 25 to a 27 with the adjustable waist, so instead of having to have the adjustable straps pulled to the last button making the waist of the jeans look ridiculous, we only had to have them on the 3rd buttonhole.  They are nice material and look great on him.  If you have a tall skinny child I would recommend trying wrangler jeans before, levi or lee jeans.",They are nice material and look great on him,5.0,B0008JF9WW
I can't say enough about these jeans. Perfect for an active teenager.,Great quality,5.0,B0008JF9WW
Excellent quality,Five Stars,5.0,B0008JF9WW
Great,Five Stars,5.0,B0008JF9WW
Good product,Five Stars,5.0,B0008JF9WW
"Too small!! I ordered a size 16 cause my son was growing out of his size 14's. These came and they were just as small if not smaller than my sons 14's that I bought at Bootbarn. Don't know if it was a factory defect or what, but I won't be buying these from here again.",Too small!! I ordered a size 16 cause ...,1.0,B0008JF9WW
Received what I expected and on time,Five Stars,5.0,B0009G85IO
Good quality. Used it to make a t-shirt using an iron on,Good shirt,4.0,B0009G85IO
"This shirt fit surprisingly well, given the price [And my lack of judgement]. The only problem I've had with this shirt is the fabric, it is far too thin for my liking. However I was wearing this as a double shirt so it was great if you're trying to pull off a certain ""look"".","Fits as expected, thin fabric however.",4.0,B0009G85IO
As described shipped fast thank you.,Five Stars,5.0,B0009G85IO
Quality shirt. Heavy weight!,Kids tee shirt,5.0,B0009G85IO
"Very comfy shirt, fits just as expected. Delivered on time. Nice vibrant colors. I'm confident that I will purchase these again in the future.",Nice Shirt,5.0,B0009G85IO
We needed a solid color tee shirt for a play and this worked out perfectly. Nice rich purple color and good quality.,Great tee shirt. Just what we needed,5.0,B0009G85IO
The shirt is very high quality.  We used it to have our embroidered emblem put on the front of it.,Purchased for seat belt traing doll,3.0,B0009G85IO
"La talla que me llego no fue la misma me dieron una talla de nio , impostores estafadores. NO LO RECOMIENDO PARA NADA",Estafa,1.0,B0009G85IO
great quality,Five Stars,5.0,B0009G85IO
"shirt is fine, tea shirt as expected.  Did not expect it to take three months to get two yellow tea shirts.  The reason for ordering the thing was over by the time they arrived.","shirt is fine, tea shirt as expected",3.0,B0009G85IO
"Great color, well made. Wish we would have known it shipped from Budapest. Took over 6 weeks.","Great color, well made.",4.0,B0009G85IO
"I ordered 2 Burnt Orange shirts, however they are NOT burnt orange. They are tangerine orange. The quality of the shirts were good, but color description was completely wrong. I decided to keep them and use for Halloween shirts. If you want Burnt Orange... Do not order this shirt!","The quality of the shirts were good, but color description was completely wrong",2.0,B0009G85IO
Like I expected.,Four Stars,4.0,B0009G85IO
Good quality and fit.,Five Stars,5.0,B0009G85IO
Perfect for DIY Projects!,Five Stars,5.0,B0009G85IO
Great quality!!,Five Stars,5.0,B0009G85IO
Exactly what we wanted,Five Stars,5.0,B0009G85IO
as advertised.,great,5.0,B0009G85IO
"The bright blue shirt is to wide. I bought the brown and the blue shirt. XS size same shirt just different color. Fruit of the loom. Heavy HD
The blue shirt was way to widw and did not fit well. In the photo you can see the how wide the blue is. Makes it look big on my 3 1/2 year old.",Shirt was very wide,3.0,B0009G85IO
The tee shirts were needed for a school play they were perfect  They saved the day,... shirts were needed for a school play they were perfect They saved the day,5.0,B0009G85IO
fit my son who wears youth large t shirts,Five Stars,5.0,B0009G85IO
"Nice quality, fits as expected",Good quality tee,4.0,B0009G85IO
"He loved the color and insisted he could still wear it, but I ordered a replacement size today.",Four Stars,4.0,B0009G85IO
It looked darker in the picture but it was fine.,Four Stars,4.0,B0009G85IO
It was my fault for ordering the wrong size,My Mistake,3.0,B0009G85IO
The right color that matches with my son shoes.,Four Stars,4.0,B0009G85IO
very comfortable,Five Stars,5.0,B0009G85IO
"When ordering this item, note that the extra large youth will fit an average 12 year old.  The shirt runs small.  Wash in cold water and hang dry, do not use dryer. I noticed that the extra large youth size is the same size as the men's small; therefore, when ordering a larger size, it's best to go with the men's sizes.",Fruit of the Loom Youth Cotton Shirt-different colors,3.0,B0009G85IO
It's Minion yellow. It fits like a tee-shirt. It is reasonably well made.,Minion Yellow T,4.0,B0009G85IO
"Nice, heavy fabric, color is hard to find, great value.",Very pleased,5.0,B0009G85IO
It was exactly what I expected!,Five Stars,5.0,B0009G85IO
Good shirt great price,Four Stars,4.0,B0009G85IO
Terrible quality,One Star,1.0,B0009G85IO
I purchase this to make my three year old grand daughter a summer fox hoodie top. I used one of the shirts to make the hoodie part. She had a sweatshirt fox hoodie but it was way to hot for our Texas summers. So I used white fake fur and brown/black fake fur to make her a summer fox. This has stood up to many washings and has not shrunk very much,I purchase this to make my three year old grand ...,5.0,B0009G85IO
Was happy they had the exact color I needed,Five Stars,5.0,B0009G85IO
Worked for what my daughter needed.,Just as expected,5.0,B0009G85IO
Turned out a little smaller than expected and the white shirt is see through but it's still a nice shirt,... white shirt is see through but it's still a nice shirt,4.0,B0009G85IO
Nice gym shirt,Five Stars,5.0,B0009G85IO
"Nice, regular cotton Tee shirt. The seller quickly shipped the item; I ordered a small, and should have ordered an XS for my almost 4 yr old grandson.  Love the quality so much, I'm keeping it anyway.  He can probably wear it a year from now, just used to ordering sizes like 2T,
4T, etc, thought small meant 4-6, not 6-8.",Youth Heavy Cotton T-Shirt,5.0,B0009G85IO
"I bought these to use for a project--making clothing to donate for needy children.  I wasn't concerned about size, but needed a durable Tee to use for the top of a dress.  I used the pink, turquoise, and dark blue colors and they worked out well. Colors were vibrant and the fabric was a nice, thick cotton which was perfect for my project.","Colors were vibrant and the fabric was a nice, thick cotton which was perfect for my project",5.0,B0009G85IO
I bought these shirts to make Creeper shirts as prizes for the games at my son's birthday party. They were a hit! The kids loved them!,Birthday party prizes,5.0,B0009G85IO
"Just what I needed to replace her American Heritage Girl Pathfinder tshirt. Fits as expected, great price, just the right color",Replaced a uniform shirt that went missing.,5.0,B0009G85IO
Can't go wrong with Fruit of the Loom!,Five Stars,5.0,B0009G85IO
"good color, nice fit. good quality",Five Stars,5.0,B0009G85IO
"Ordered these for school last September. They have held up very well. My son is and active 50"" tall and a tight 7/loose 8 who rolls on the ground and jumps in puddles. We ordered medium and they fit very well. They are very long, come to his mid thigh. A little classier than the re-stained everyday t-shirt. Comfortable, comes clean easily with oxy and detergent.","Acceptable, satisfied",4.0,B0009GBAUY
"Nice quality, but to small",Four Stars,4.0,B0009GBAUY
"My step daughter starts a new school this year that has purple polos as the uniform. The material is light weight. She is 8, and skinny as ever, but the medium wasn't huge on her. It's a shirt that she can likely wear for 2+ years thanks to the length.",Great for school,5.0,B0009GBAUY
"This shirt was exactly what I was looking for. Great fit (slightly slim), quality and style. Highly recommend and would buy again.","Excellent shirt, great quality, would buy again!",5.0,B0009GBAUY
"I didn't read the description carefully enough.  This shirt is t-shirt material with collar and cuffs so it is fine, just less formal and more lightweight.",Casual Polo,4.0,B0009GBAUY
good,Four Stars,4.0,B0009JRDYS
Not thrilled with the shirt. Too thin and way to big. Definitely not a standard 7/8,Two Stars,2.0,B0009JRDYS
Good quality. Nice material. Fits as expected. Would definitely buy more from this company. Great price.,Great shirt!,5.0,B0009JRDYS
"Fits my son nicely, nice material, satisfied with purchase.",cool spring/summer/fall days....55..60 degrees,5.0,B0009JRDYS
Bought for use as pj tops.  good weight.  good color.,good weight. good color,5.0,B0009JRDYS
Very good quality and fit.,Five Stars,5.0,B0009JRDYS
Love Dickies! Can't beat 'em!,Five Stars,5.0,B000A7ZQRA
Very good quality.,Four Stars,4.0,B000A7ZQRA
The item was delivered on time and the shorts fit as expected.,Five Stars,5.0,B000A7ZQRA
"Love it,great for back to school","Love it, great for back to",5.0,B000A7ZQRA
"My son is 11 and weighs about 90 pounds and tall, so I purchased the 16 and they fit perfectly.",My son is 11 and weighs about 90 pounds and ...,4.0,B000A7ZQRA
It is kind of hard to rate these since we just got them. They did wash well and I do like the look of the pleated front. They fit my grandson as expected. It would be nice if they had an adjustable waist. In a month or two I'll have a better idea of how the hold up.,Too soon to tell.,4.0,B000A7ZQRA
"I ordered these shorts for my son; they are perfect uniform shorts.
They are made very well; strong and sturdy. I've washed a few times and no fading.

I would highly recommend these shorts to my friends and family.",Great Uniform Shorts,5.0,B000A7ZQRA
Excellent Fit!,Great for the price!,5.0,B000A7ZQRA
"Bought this for grandsons' school uniforms for warm weather.  Sturdy, comfortable, and easy to care for.",You can always rely on dickies.,5.0,B000A7ZQRA
After many washes they still look pretty new.,Just right,5.0,B000A7ZQRA
I ordered these for uniform shorts for school for our grandson.  They fit well and they are holding up.,Great fit,5.0,B000A7ZQRA
See above,Horrible terrible experience.,1.0,B000A7ZQRA
Perfect!!,Five Stars,5.0,B000A7ZQRA
Love it,Five Stars,5.0,B000A7ZQRA
Love the shorts but my grandson has to have adjustable waist bands because he is so thin.,Five Stars,5.0,B000A7ZQRA
Great fit. Exactly what I expected,Five Stars,5.0,B000A7ZQRA
I love these shorts!  They look very nice and they wash and wear well.  My only complaint is they should make them in black also.,I love these shorts,5.0,B000A7ZQRA
Just a little largee but otherwise great pair of pants.,Four Stars,4.0,B000A7ZQRA
"when I opened the package they looked smaller than what I expected, I put them up against another sz 14 and yep too small seemed more like a 12. So my advice order the next size up from what ur child actually wears.",Not what I expected,2.0,B000A7ZQRA
fits well on grandson,Five Stars,5.0,B000A7ZQRA
Good Product  purchasebecause I love the pants so much and it keeps it s shape and holds up to active 5 year olds. My son is slim so I should have bought the slim size but with a belt still looks sharp,Durable,5.0,B000A7ZQRA
"First, the color is not exactly khaki, it's kind of greenish. The waist is not adjustable and the material is very thick. In addition, the short was too short on my 6-year-old.",Not as I expected,2.0,B000A7ZQRA
"I loves these shorts. They have lasted longer than any others we have purchased.  The old up well and don't need any ironing which I love, because hate ironing.",Great Durability and Fit,5.0,B000A7ZQRA
"My son loves the feel and quality of these shorts.. The fit is like it is supposed to be, very comfortable and fashionable too. We are very satisfied with this purchase.",Great Purhase and Product,5.0,B000A7ZQRA
These shorts are great quality.  I bought the long pants last year so I knew what to expect.  The only kind of odd thing about the pants is they aren't the light khaki of most uniform pants.  They are slightly darker and almost have a slight green tint to them.  But they are great.  I would definitely by them again.,Great Quality,5.0,B000A7ZQRA
"These are great quality! I don't think you can go wrong for the money here. These cost about the same or less as most school uniforms. They look GREAT, are NICE quality and they look good on my son. The husky14 is what I had to get him. They fit according to the size chart as his waist is a 31. Perfect as a fit cab get! I ordered a ""flat front"" that seemed to fit more snugly. I sent them back even though my son still liked them enough to put up with being snug. I assured him he would get another pair of these in replacement.",Great,5.0,B000A7ZQRA
"Dickies Boys 8-20 Pleated Front Short - School Uniform,Khaki,18 Husky. I placed the order on a monday and the package arrived on friday. The shorts arrived as ordered and in a timely manner. I plan on ordering from Elite Hero again for next school season with this kind of service.",Dickies boys school shorts,5.0,B000A7ZQRA
"My kids have to wear uniforms to school.  My 5th grader grew right out of the fall size shorts we had, and they have been impossible to find in stores this time of year!! These Dickie shorts are true to size, durable material, and hold up very well.  I can't say they are the most comfortable material, but my son has not complained.","Good price, decent shorts",4.0,B000A7ZQRA
