reviewText,summary,rating,asin
Love everything except that I wish the excess band had something that held it in place.,Four Stars,4.0,B0000TIKK8
Broken when recieved,One Star,1.0,B0000TIKK8
Love the colors and style.,Five Stars,5.0,B0000TIKK8
"The size is not what I expected(I expect a bigger size like a sporty type for kids,but my kid love it,my kid easily understands and can read time in just a while(though parents should constantly asked them what time is it so they can practice reading it more.:) thank you",... is not what I expected(I expect a bigger size like a sporty type for kids,3.0,B0000TIKK8
Very hard to find a cute analog watch for a kid. She loves it.,Four Stars,4.0,B0000TIKK8
"Although this was a great first watch for my daughter, the watch band broke after only a few months of use and a replacement band was almost the same price as the watch itself!",Good watch for a young girl but...,3.0,B0009NX3F2
"My daughter is 10 and this is a great watch for her.  She loves the color and light up feature.  I love the classic look of it and that it has worked perfectly.  I bought this one for one daughter and the one in blue for my 11 year old, last Christmas.  They wear them nonstop.",Great watch,5.0,B0009NX3F2
"The watch was cute, however the band broke within 2 days.  The band itself was sturdy but where the pin connects the strap to the watch itself, it is paper thin and for a child, it tore easily.  I had to find a replacement strap...that did not match as well in order to fnd a child's size band. As far as the watch, being that it is a Timex I am sure we will have no problem there....the band was the issue.",cute but strap not too sturdy,3.0,B0009NX3F2
Watch is cute but not kiddish.  Not for adults either.  Just right for pre-teens....Analog type makes it good for kids to teach time-telling.....Nice Indiglo for night....Pretty pink strap.  The strap looks flimsy although.  Nice readable dial.  Let's see how they endure since I got them only yesterday !!,Cute but not kiddish......,5.0,B0009NX3F2
My daughter loves this watch.  It is comfortably priced and stylish enough that pre-teens who have outgrown the 'kiddie' watches will wear it.,Great for a pre-teen,5.0,B0009NX3F2
My 12 year old granddaughter loves it.  She has small wrists and the band worked well for her.,Five Stars,5.0,B0009NX3F2
Perfect watch for my granddaughter in first grade. Great quality. Very nice pink watch band. It is very easy for her to put on and take off. It has a second hand and it easy for her to learn to tell time.,Great quality Timex watch,5.0,B0009NX3F2
Very very cute! Dial is easy to read and the strap is easy to adjust. This is a bday gift for my 8 year old granddaughter and Im sure she will love it.,Cute and functional,5.0,B0009NX3F2
MY GRANDDAUGHTER LOVED IT.  HER 1ST BIG GIRL WATCH.,Four Stars,4.0,B0009NX3F2
"Great watch for my child. Very sturdy and cute. I wish it had the glow in the dark light, but it is still fine without it.",Very Nice Watch!,5.0,B0009NX3F2
"Cute watch, but the battery only worked for a few hours.",Dead battery!,1.0,B0009NX3F2
The face is small but nice. My niece likes it!,Five Stars,5.0,B0009NX3F2
Just wish it had a light on,Five Stars,5.0,B0009NX3F2
"Bought this for my niece, its a nice first watch, band feels like it has a cardboard inside and there is no backlight but shes 9 and doesnt care. Keeps perfect time.",its a nice first watch,3.0,B0009NX3F2
This was a gift and the recipient loved it. Beautiful first watch.,Five Stars,5.0,B0009NX3F2
"Cute watch purchased three of them for my 3 and 4yr old granddaughters, only complaint is the band it looks like it's made of cardboard!",only complaint is the band it looks like it's made of cardboard,4.0,B0009NX3F2
The watch stopped working after 2 weeks.,Cheap low quality,1.0,B0009NX3F2
Nice little watch. Fit well on my seven year old granddaughter.,Five Stars,5.0,B0009NX3F2
Perfect watch for my elderly mother who has a wrist size smaller than a girls!,Five Stars,5.0,B0009NX3F2
It is as expected. Nice and neat. However it stopped working on the day 3. It might be the battery. I am going to take a risk and change the battery.,Stopped working (battery died maybe) after 3 days.,3.0,B0009NX3F2
Broke literally the day after arriving,One Star,1.0,B0009NX3F2
"This watch fit my three year old daughter. I am disappointed to see that it was imitation leather, but thats my fault for not being more careful while ordering. Still a lovely watch",I am disappointed to see that it was imitation leather,5.0,B0009NX3F2
Its Looks Lovely,Four Stars,4.0,B0009NX3F2
The box was so damaged I am embarrassed to even gift this item.,Damaged Box,1.0,B0009NX3F2
"Perfect gift !!!! Children today are so used to only seeing digital displays that this simple, basic skill of reading a standard (old-fashioned) watch is becoming extinct !!!!",Perfect gift!,5.0,B0009NX3F2
"The top of my granddaughter's ( Who is nine years old) Christmas list was a watch, I purchased it from Amazon  and because  we had our family Christmas  early she opened it already and loved it...it looks great, fit perfect and I highly recommend it.",Big hit,5.0,B0009NX3F2
Watch does not work.  Will need to return it.,Two Stars,2.0,B0009NX3F2
"Watch itself is perfect for my six year old. The Timex box was beat all to heck and not suitable for a gift presentation, but the watch is great.",Watch itself is perfect for my six year old,4.0,B0009NX3F2
The watch was perfect for a kindergartner. Numerals were easy to read. Watch fit nicely.,Perfect Gift,4.0,B0009NX3F2
Very nice,Five Stars,5.0,B0009NX3F2
looks and works great!!,Five Stars,5.0,B0009NX3F2
"This is a Christmas gift for granddaughter, it looks nice but have not used it yet.",it looks nice but have not used it yet,5.0,B0009NX3F2
"Love this watch! As a female adult with small wrists, I wear it regularly because it fits great!. Loved its so much after I lost my first one; I ordered another to replace it. It keeps working through many hand washings and even harsh organic solvents in the chemistry lab. I have had watches that only last a month in the research lab setting, but this one stands the test of time (first one lasted over a year of regular wear before I lost it in the gym).",Love thiswatch,5.0,B0009NX3F2
Great watch for a little girl.,Greatwatch for a little girl,5.0,B0009NX3F2
"The watch may be ok, but the band is junk. I'm sorry to pan this piece of junk but it folds like the interior is made up of discrete pieces of cardboard instead of a unified band. DO NOT BUY THIS WATCH UNTIL THEY MAKE A BAND THAT IS QUALITY. this is a piece of junk. My apologies to the seller. STop selling it.",Thewatch may be ok,1.0,B0009NX3F2
The best cheap watch ever.  I use and abuse it and it still keeps the time!  I buy a new one every year.,Best cheap watch ever!,5.0,B0009NX3F2
"classic look and my 8 year old loves it! keeps pretty good time, rarely has to be reset.",keeps pretty good time,5.0,B0009NX3F2
Bought this for a 7 year to learn to tell time. She loves it. Numbers are large and easy to read. Good little watch to help children learn to tell time.,Perfect beginner watch,4.0,B0009NX3F2
Quality good...works well.,Nice kids watch...,4.0,B0009NX3F2
,Five Stars,5.0,B0009NX3F2
Had it for a week now and already doesn't work. Bummer.,One Star,1.0,B0009NX3F2
Battery stopped after 2 weeks...,Four Stars,4.0,B0009NX3F2
"for 8 year old granddaughter, perfect..",Birthday Gift,5.0,B0009NX3F2
"My 8 year old daughter loves this watch and the size is perfect for her. However, it is NOT indigo, as the questions answered indicate.",Perfect for my 8 year old!,4.0,B0009NX3F2
We bought this for our 13 year daughter. She really likes the style.,Five Stars,5.0,B0009NX3F2
perfect for my 7 year old who needed the extra numbers (second hand hints) as is learning to tell time. Pretty color. She likes it alot so far.,kids watch,4.0,B000AYW0IG
"We needed something ""Hawaiian"" for camp and this sure fit the bill. Waterproof and has a nightlight. The band is not stretchy, however, it's a velcro loop, and a little scratchy, but the price is right...",Fit the bill,4.0,B000AYW0IG
"My daughter LOVES the watch.  With the minutes listed, she's telling time on her own with confidence.

The only drawback is that the wrist strip is very stiff.  I also had to sew a little bit of the surface ribbon back down because the stitching didn't catch on to it.

My daughter has been wearing it since Christmas (about a month) and so far it's holding up well.

It is made in the Phillipines.",Excellent Learning watch.,4.0,B000AYW0IG
Band could be a little longer but arrived in plenty of time for Christmas. Thank you.,Great Christmas present.,5.0,B000AYW0IG
"I bought one of these (with lizards) for my 4 year old grandson's birthday.  I wanted a watch with hands so he could really learn to tell time.  The watch band fits his tiny wrist and the waterproofing worked great when he forgot to take it off and wore it during a swimming lesson.  He loves the backlight (which he tries to use as a flashlight though it's not bright enough).  He's gradually getting the concept of time and wears it ALL the time.  Bought this one for his younger brother's 3rd birthday.  Would have preferred one with trains, but this will be a satisfactory substitute.",great for little ones,5.0,B000SZMOGA
"wish the lens was recessed so it wouldn't get scratched as much, but it's a great watch to help my 5yr old learn the time.  He's pretty rough with it and he takes it into the bath to wash it.  Still ticking.  The lens will eventually get scratched enough that we'll have to replace it.  But for now, it's good.",Great product,4.0,B000SZMOGA
cute watch,Five Stars,5.0,B000SZMOGA
"I really like this watch.. Fun and friendly for my 5 year old.. The mins numbers are a little too small, but overall this was a sweet purchase, and makes a really great birthday gift for my son's friends..",I really like this watch,4.0,B000SZMOGA
Grandson loves it!,Five Stars,5.0,B000SZMOGA
Grandson loves it!,Five Stars,5.0,B000SZMOGA
"This did everything it was supposed to do (tell the time and nothing else) for just over three months. Then it just simply stopped working. I replaced the battery twice to no avail. Of course it was no longer eligible for a return so I'll be looking for something else. I've always been a Timex guy, too, so was surprised and unhappy with this outcome. Buy it at your own risk.",Great for the three months it lasted,1.0,B000SZMOGA
Excellent relation price-product !,Five Stars,5.0,B000SZMOGA
He is four and loves this watch. He took a shower in it and I thought for sure it would stop working but it did not. The face is small I wish it was bigger. Overall good purchase,Very durable and functional,4.0,B000SZMOGA
Helped grandchildren learn to tell time,Five Stars,5.0,B000SZMOGA
the child who received this was thrilled.,Five Stars,5.0,B000SZMOGA
My son loves it!! Great buy.,Great buy.,4.0,B000SZMOGA
Bought this as a gift for my 4yr old nephew. He loves it. I love the quality. It's great for teaching him how to tell time.,Great kids watch,5.0,B000SZMOGA
Perfect for a 4 year old who wants a watch & is in early stages of learning how to tell time.  Very durable.,Perfect for a 4 year old who wants a watch ...,5.0,B000SZMOGA
Great little watch for my 2 year old. Its stretchy band makes for easy on and off and it's super cute.,Great watch,4.0,B000SZMOGA
Cute as can be.  My 5 yo son just loves it!,Cute and comfy!,5.0,B000SZMOGA
"I love timex watches b/c of their indiglo lights and so does my son.  When he started being interested in the clock, I bought this watch for him.  It has an elastic adjustable band that can be removed and washed.  He loves the trucks on the band.  It's a great watch to help start children telling time.  Every so often I ask my 4.5 year old the time and he will look at this watch and try to figure it out!",Great watch!,5.0,B000SZMOGA
"I WAITED A LITTLE BET LONG TO REVIEW THIS PRODUCT CAUSE I BROUGHT SO MANY  WATCHES BEFORE I MADE THAT CHOICE, MY SON LOVES IT AND LOVE THAT YOU CAN WASH THE BRACELET AND  THE NIGHT LIGHT TOO .",VEY NICE,5.0,B000SZMOGA
"I purchased 2 watches for my two 3 year old grandchildren. The delivery was prompt. When I saw the watches, I thought they were just perfect except for the writing on watch hands. I thought the print was way too small for even an adult to decipher. I loved the tractor stretch band and the colors used on it and on the dial. Overall, the watch is perfect for young children even if you cant really read the words on the hands but at least they are color coded. The way the watch is made, it is very useful in helping the children to start to learn the time. My grandchildren also get a BIG sense of pride while wearing them cause they feel like such BIG BOYS. Boys being boys, they are very rough and dirty. I haven't had any problems with the watches so far. Washing the band is so easy and comfortable for them to wear. I recommend this watch to any parents or grandparents that want to get a great satisfaction of seeing the children's face light up when they try to tell you what time it is.",Grandchildren Watches,5.0,B000SZMOGA
It fits great on my three year old boy who really likes his watches.  It is well made and cute!,Cute watch!,5.0,B000SZMOGA
The watch is cute. But it is supposed to be a time teacher. It has the numbers to help with telling time but they are so small it is very difficult to see them. Still would probably recommend to someone who wanted a watch for a child but would let them know about the small numbers that are supposed to be time teachers.,kid's watch,3.0,B000SZMOGA
"Love the elastic band on this watch.  My little loves tractors so it's perfect for him!  Also, the indiglo light is like an added bonus!",My little one loves this watch!,5.0,B000SZMOGA
"I bought this for my 5 year old cousin,he loves it very much . Would reccomend to any learning kid!",perfect learning watch,5.0,B000SZMOGA
This watch is exactly what I was hoping for.  I bought it for my 3 1/2 year old grandson.  He LOVES tractors.  The band is adjustable but also has some stretch to it.  It is the perfect Easter basket filler.  Quality looks great too.,awesome watch!,5.0,B000SZMOGA
"I am disappointed in this watch. My daughter has had a girl version since Kindergarten and is now in 7th grade,. It still works! I bought this one for my son and within a few weeks it had moisture on the inside and stopped working. He didn't wear it swimming or bathing, it just got wet when he was washing his hands.",I don't think they are the same quality anymore :/,2.0,B000SZMOGA
"Very cute, my son loves his tractor watch. He is almost 3 so not quite ready to learn/tell time yet, but he loves watches and loves wearing this. The light is a fun option too, and I think it is cute on him.",Adorable!,4.0,B000SZMOGA
My six year old son loves this watch. he wears it every day to school and is getting very good at telling the time with it. I really like the stretch band because he is able to put it on and take it off all by himself.,My son loves it!,5.0,B000SZMOGA
"the elastic band is nice for me to not have to help with, but the face is fairly small for a little kid.  It was not as big of a hit as we thought it might be.

Nothing really to complain about the construction, just maybe age appropriate (ness)...  My son is 4 (and almost tells time, when the hand touches the number)","pretty small for a kid, but decent",3.0,B000SZMOGA
"My 2 year old loves wearing watches to school so he can ""check when I will return"". The stretch band watches are easy for him to get on and off himself. Very cute style.  The band does start to turn in after a while and can get wet.  We have a couple styles on hand so we can alternate.","Cute, perfect for toddlers to 5 years old",4.0,B000SZMOGA
He loved this watch. The only down fall is that it lights up when you push the knob. That lasted about 2 weeks before it stopped illuminating even tho it is still keeping time.,Kid loves it,3.0,B000SZMOGA
"I bought this watch for my 3 year old grandson, and he is fascinated by the indiglo feature and always wants to check our watches to see if they light up too.  The numbers are a little too small for teaching time telling, but he loves wearing it and feeling grown up.  I also like the way the band is velcroed so it can fit a very small wrist.",Love This Watch!,5.0,B000SZMOGA
"My grandson is. 5 and he is learning how to tell time.  Great watch and he loves it.
Learns something new every day .",Awesome watch,5.0,B000SZMOGA
My son loves this watch. He's 5 and it fits his wrist and with a little adjustment it could fit mine too. It's comfortable and has an easy to read face. Keeps great time. This is a good quality watch for your little one who is learning to tell time with an analog face watch.,Great little watch!,5.0,B000SZMOGA
I gave this to a friends little boy and her loved it . The Velcro band is the greatest for little guys .,Was great!,5.0,B000SZMOGA
"My grandson was so proud of his new watch. Timex makes a great product here and backs it up with a loss warranty that I didn't notice in the description, if the child loses the watch they will replace it for $10.",love it,5.0,B000SZMOGA
"Our son is obsessed with clocks and watches. This watch was perfect for him, made a great gift and was colorful.",Love it!,5.0,B000SZMOGA
"Gave the watch to my grandson and he AND his parents love it!  Very colorful, glows in the dark and I'm sure will tell good time since he is too young to learn time yet.  He is only 22 months old but is always fascinated by watches so now he has hie own.  Made the perfect gift and Timex is timeless!  Great design for hiim - loves tractors!",A great watch!,5.0,B000SZMOGA
"I agree with others that the print is too small and the strap closure is not real secure. Unfortunately,  I will be returning this item.",Not for me,2.0,B000SZMOGA
After I bought this watch for my nephew his brother wanted one for his birthday too. They were big hits with both of the boys,Really liked watch,5.0,B000SZMOGA
"My four year old son has never broken any of his toys, but it did not take him long to break this watch.  He only had it for 1-2 weeks before he broke it.  We put it back together a few times, but the point is that this product is not durable - as a kids watch needs to be.  It is very cute, though.  And the Indiglo feature was a huge hit.  I'll buy him something similar when he is older and able to take better care of it.",Broke after only 1-2 weeks,1.0,B000SZMOGA
It is cute but the band is really cheap and will be hard to keep clean.  I think for a child it should be material that can clean easier.,Kids watch,3.0,B000SZMOGA
"bought this for our 2 1/2 year old grandson who was fascinated by my wristwatch. its cheerfully coloured, and well thought out as a learning/teaching product with the differently coloured hands showing the hour, minute and second, as also the dial rimmed differently showing the minutes past the hour and to the hour.

the strap is fairly sturdy too so far (thats 3 weeks or so). have no idea how it will fare once he starts wearing it regularly! the buckle is easy to operate and doesnt hurt the toddler's wrist. it doesnt loosen on its own either.

would have given it 5 stars but that the dial seems a little cluttered with the picture of the tractor etc. its a little hard for me to teach the child what to focus on!",timely speaking,4.0,B000SZMOGA
"I bought this watch for my son 2 years ago as a preschool graduation gift. He wore it occasionally for the first year, then pretty much daily for most of the last year. I selected this watch because I trust Timex and because of the stretch band. Other kids watches that he tried on were still too big, even when adjusted to the smallest setting. But with the stretch band, this one fits great and is very easy for him to put on and take off by himself (we had ZERO problems with the band loosening, as another reviewer mentioned). It recently stopped working - while the hour hand still works fine, the minute hand spins freely if you give the watch a little shake. However, we have been happy with the watch, so I'm browsing to buy him another one! Will probably buy one for my daughter soon too.",Love the stretch band,4.0,B000SZMOGA
"My kids really love the Timex Kids' Time Teacher watches - we have one with a purple monkey stretch band and one with a blue band with cars and trucks.  We looked around for the longest time before finding these watches - our kids wanted watches, but we really struggled to find simple, inexpensive analog kids' watches (you'd think it would be pretty simple!).

PROS
+ display is very easy to read

+ band has cool and interesting graphics on it that kids want to wear

+ inexpensive watch

+ your kids learn to tell time with a real watch

+ durable watch

+ watch is easy to put on

CONS
- Not all of the watches seem to have a second hand

- Not all of the watches are as legible as others

- No date feature on the watch

All in all, very much recommend the Timex Kids Time Teacher Purple Monkey as well as Timex Kids Time Teacher Blue Cars and Trucks Stretch Band Watches, as well as others of the same basic design from Timex.",Great watch!,5.0,B000SZMOGA
"My kids really love the Timex Kids' Time Teacher watches - we have one with a purple monkey stretch band and one with a blue band with cars and trucks.  We looked around for the longest time before finding these watches - our kids wanted watches, but we really struggled to find simple, inexpensive analog kids' watches (you'd think it would be pretty simple!).

PROS
+ display is very easy to read

+ band has cool and interesting graphics on it that kids want to wear

+ inexpensive watch

+ your kids learn to tell time with a real watch

+ durable watch

+ watch is easy to put on

CONS
- Not all of the watches seem to have a second hand

- Not all of the watches are as legible as others

- No date feature on the watch

All in all, very much recommend the Timex Kids Time Teacher Purple Monkey as well as Timex Kids Time Teacher Blue Cars and Trucks Stretch Band Watches, as well as others of the same basic design from Timex.",Great watch!,5.0,B000SZMOGA
I bought this for a little girl's 10th birthday. She absolutely loved it. Not sure if the watch did fit her but she loves dancing and is very girly so she absolutely adored this as a gift.,Loved it!!,5.0,B001CM0NV6
watchband much too big for a 5 year old whom this product is aimed at and the strap was hard to close,Not age appropriate,2.0,B001CM0NV6
"I have purchased this as a Christmas gift for our 5-yo granddaughter who is studying ballet. Looks great - of course, most children cannot, nor are taught anymore, how to read an analog clock/watch, so that may have been a mistake on my part. The jewelry however, is cute.  She will receive it on December 25, so we shall see if/how she likes it!",We shall see,4.0,B001CM0NV6
"I bought this for my 8yr. old granddaughter, who is a dancer. She absolutely loved it as she said it wasn't a little kids watch, more grown up. Any little girl would love this watch and it is very cute and not cheap looking at all. Very satisfied.",Very cute and Well Made,5.0,B001CM0NV6
"Cute as can be; watch works great, good quality, my first grade granddaughter loved this as her Christmas present.  Arrived on time.",watch works great,5.0,B001CM0NV6
My granddaughter loved it!,Five Stars,5.0,B001CM0NV6
I love it and so does my daughter happy happy ,Ballerina Girl,4.0,B001CM0NV6
Got what I expected. These came in a cute box and all jewelry pieces were as expected. Very cute!,Cute jewelry set for girls!,5.0,B001CM0NV6
Happy with the purchase,Five Stars,5.0,B001CM0NV6
"my granddaughter loved the set , made her very happy",Five Stars,5.0,B001CM0NV6
Love it Beauitful,Five Stars,5.0,B001CM0NV6
Very cute for a little girl,Five Stars,5.0,B001CM0NV6
my granddaughter loved this set!,Five Stars,5.0,B001CM0NV6
Excellent product for the price,Five Stars,5.0,B001CM0NV6
Very pretty in person. My niece loved it.,Four Stars,4.0,B001CM0NV6
I got this for my niece for her birthday and she loves it,Perfect birthday gift,5.0,B001CM0NV6
"The perfect give for a little princes. Love the set combination, everything a little one wants in one box.  Every peace is unique and she would use every peace  according to her age. Beautiful colors and nicely design.  The price is good and is display in a beautiful box.",The Perfect Set of Jewelry,5.0,B001CM0NV6
My granddaughter loved it.,Five Stars,5.0,B001CM0NV6
"I absoloutely love this set, and it will be the perfect gift for my niece. She does ballet and jazz, which is why i picked the ballerina set and its so little, cute & girly.",I absoloutely love this set,5.0,B001CM0NV6
I am highly disappointed with this gift! In the picture it shows ballet shoes on the watch and I received a watch with a Caucasian girl on it and we are African American! I ordered this gift as a nice present for their recital and now I can't give it to them.,I am highly disappointed with this gift,1.0,B001CM0NV6
Just got item in the mail; had it rush delivered for a birthday gift. VERY disappointed that the product I received is different than what showed online; specifically the watch and pendant. I will be attempting to return this item.,Item not as shown,1.0,B001CM0NV6
Nice gift for my little Granddaughter.,Great Gift,4.0,B001CM0NV6
paint was chipping off ballarina,Two Stars,2.0,B001CM0NV6
Excellent everything as expected,Five Stars,5.0,B001CM0NV6
Love it,Five Stars,5.0,B001CM0NV6
This is a great little item for the money. Little girly girls will love it. Ours did.,Feminine and fun,4.0,B001CM0NV6
I gave to my 4 yr old niece on xmas and she loved it,Perfect,5.0,B001CM0NV6
One of the charms fell off in less than a day.,One Star,1.0,B001CM0NV6
Very nice set. Thank you,Five Stars,5.0,B001CM0NV6
"I bought this as a gift. It came on time, package was nice. The quality of the jewelry itself looked a little on the cheap side. I did not get a chance to touch it because the box was taped and did not want to peel the tape and tear the box paper off. the girl who I bought this for likes dancing very much, so I thought the jewelry set (bracelet, watch and necklace) with the dancing theme was perfect. Price was right too.",package was nice. The quality of the jewelry itself looked a ...,4.0,B001CM0NV6
Looks kind of cheesy,Was a little disappointed,1.0,B001CM0NV6
My Granddaughter loves her Ravel Little Gems Kids Ballerina Watch & Jewelry Gift Set.,Four Stars,4.0,B001CM0NV6
Such a beautiful gift for the little princess!  Has just what she would love!,Jewel for the Princess!,5.0,B001CM0NV6
This was a present for my 7 year old granddaughter.  She loved it and has worn it numerous times. Recommended.,Cute and Charming.,4.0,B001CM0NV6
Bought this for my 4 year old granddaughter who wanted a watch for Xmas.  I was so pleased when I saw it I know she will love.,Adorable,5.0,B001CM2SCS
the waiting time was not suffecient for that upcoming holiday so I had to disregard the order.  I was going to do the whole hello kitty line for all the granddaughters at that time.  I do still intend on ordering just not at this time.,choose not to get it,4.0,B001CM2SCS
My granddaughter loves this,happy,5.0,B001CM2SCS
good,Three Stars,3.0,B001CM2SCS
Absolutely gorgeous!!! Lovely gift for a little girl.,Five Stars,5.0,B001CM2SCS
"Cute,my girls love it",my girls love,5.0,B001CM2SCS
My grand daughter Loved it.  Very sweet.,,5.0,B001CM2SCS
My daughter loves the jewelry set.,she loves it...,5.0,B001CM2SCS
Nice gift.,Five Stars,5.0,B001CM2SCS
Our grat grandaughter loved these,Two Stars,2.0,B001CM2SCS
Impressed by the two year warranty on the watch.  Every piece is well-made and fun.  Perfect for my 4-year-old niece as a Christmas present.,The perfect Christmas present for my 4-year-old niece.,5.0,B001CM2SCS
my  niece received this as a christmas gift and she loves it. she is a hello kittyfan,my niece received this as a christmas gift and she ...,5.0,B001CM2SCS
