title,features,description,asin,imageurl,imageURLHighRes,category
"The Girls Socks-Quilting Girl-Black, Sock Size:9-11","The Girls are stylized, sophisticated females that celebrate women's passion and pastimes. 80% cott
","These socks are adorable! These socks celebrate personal passions and favorite pastimes of women everywhere. The socks are made of 60% cotton/38% polyester/2% spandex and are size 9-11 (fit US shoe size 5-8).
",B001703J64,"['https://images-na.ssl-images-amazon.com/images/I/41QBM6BF4iL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41LRt3wmOcL._SS40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41QBM6BF4iL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41LRt3wmOcL.jpg']",Girls Clothing
Soffe Big Girls' Ribbed Tank,"100% Cotton
Imported
Machine Wash
5.8 cover. 2x1 100 percent combed cotton rib
Classic fit
Product Dimensions:
                    
7.4 x 7.2 x 1.3 inches
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","The classic tank is longer in length and features a cotton rib that's combed for softness.
The Soffe Short Sleeve Tissue T-Shirt is a light weight basic that is perfect for layering or on its own. Very versatile and can be used to create many differenrt looks.
",B00178CS3G,"['https://images-na.ssl-images-amazon.com/images/I/41cEGZB-7TL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414M9b78AAL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ClvZQk1YL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DOTiKuO%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31i8%2Bl8PYWL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AsRrWUuuL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AoVwz1Z-L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mebvZ876L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31QXg%2ByngOL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IZDKV3liL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41f0T7cxFxL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RqXCrwtZL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Qzgrzh3bL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41cEGZB-7TL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414M9b78AAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ClvZQk1YL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DOTiKuO%2BL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31i8%2Bl8PYWL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AsRrWUuuL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AoVwz1Z-L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mebvZ876L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31QXg%2ByngOL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IZDKV3liL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41f0T7cxFxL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RqXCrwtZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Qzgrzh3bL.jpg']",Girls Clothing
Levi's Little Girls' 517 Flare Slim Jean,"99% Cotton/1% Spandex
Machine wash cold, hand dry
Levi's logo tab
Whiskers
Levi's back patch
Package Dimensions:
                    
1 x 1 x 1 inches
Shipping Weight:
                    
1 pounds
","This classic yet trendy jean will become one of her all-time favorite pair of jeans. with flare bottoms and an adjustable waistband, to allow room for growth and movement, she will sure be fashionable and comfortable at the same time.
",B0017HZYME,"['https://images-na.ssl-images-amazon.com/images/I/41wTHSSEWlL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41wTHSSEWlL.jpg'],Girls Clothing
Kids Headquarters Girls' Jersey with Printed Poplin Tunic with Leggings Set,"60% Cotton, 40% Polyester
Imported
Machine Wash
Long sleeve top
Long pants
Package Dimensions:
                    
10.4 x 7.4 x 3.1 inches
Shipping Weight:
                    
8.8 ounces
","Solid/printed jersey tunic with stretch jersey leggings
",B0017JK9A4,"['https://images-na.ssl-images-amazon.com/images/I/514%2BroBPDhL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/514%2BroBPDhL.jpg'],Girls Clothing
"Jerzees 562B Youth 8 oz, 50/50 NuBlend Fleece Crew","50% cotton, 50% polyester NuBlend preshrunk fleece; seamless body that is virtually pill-free; double-napped fleece provides a loftier, softer feel; high stitch density for a better printing canvas; double-needle coverseaming on neck, armholes and waistband; 1x1 ribbed collar, cuffs and waistband with spandex; set-in sleeves;
Package Dimensions:
                    
9.9 x 9 x 2.8 inches
Shipping Weight:
                    
9.6 ounces
","50% cotton, 50% polyester NuBlend preshrunk fleece; seamless body that is virtually pill-free; double-napped fleece provides a loftier, softer feel; high stitch density for a better printing canvas; double-needle coverseaming on neck, armholes and waistband; 1x1 ribbed collar, cuffs and waistband with spandex; set-in sleeves;
",B0017QI332,"['https://images-na.ssl-images-amazon.com/images/I/51ja6zhTv5L._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/51ja6zhTv5L.jpg'],Girls Clothing
Kids Headquarters Girls' Heather Jersey Tunic with Leggings Set,"60% Cotton, 40% Polyester
Imported
Machine Wash
Long sleeve top
Long pants
You can return this item for any reason and get a full refund: no shipping charges. The item must be returned in new and unused condition.
Read the full returns policy
Go to Your Orders to start the return
Print the return shipping label
Ship it!
Package Dimensions:
                    
1 x 1 x 1 inches
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","YD her at her jersey tunic with printed stretch jersey leggings
",B0017SG07G,"['https://images-na.ssl-images-amazon.com/images/I/51u31cP0waL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/51u31cP0waL.jpg'],Girls Clothing
TROPICAL HONU SEA TURTLES CHILDRENS GIRLS / PRE-TEENS BLACK SHORT SARONG-Tall,"In Hawaii the word Keiki means child. These sarongs are made for girls and pre-teens. * Size : 42"" x 21"" includes the fringe. *Smaller children could wrap them around twice & others just once.
A black background with honu ( the Hawaiian word for turtles) accented with sea shells and starfish
Wash in cool water on delicate & line dry. * 100% Rayon * Designed in Hawaii & made in Thailand.
Shipping Weight:
                    
4 ounces (View shipping rates and policies)
","In Hawaii the word Keiki means child. These sarongs are made for girls and pre-teens. * Size : 42"" x 21"" includes the fringe. *Smaller children could wrap them around twice & others just once. A black background with honu ( the Hawaiian word for turtles) accented with sea shells and starfish Wash in cool water on delicate & line dry. * 100% Rayon * Designed in Hawaii & made in Thailand.
",B0017SVD7S,"['https://images-na.ssl-images-amazon.com/images/I/61pN-l%2Bn5iL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/61pN-l%2Bn5iL.jpg'],Girls Clothing
NEW ICM Big Girls Bouffant Half Slip,"Made in the USA
Machine Washable
Comfortable Elastic Waist
Adds fullness to any Dress
Shop Little Cutie Boutique for all Fashion Needs
Shipping Information:
                    
View shipping rates and policies
","Bouffant half slip with soft 15 denier ruffles. Comfy slip with full, soft ruffles. Helps dresses remain fuller.
",B001817FNU,"['https://images-na.ssl-images-amazon.com/images/I/51cpbVp1fFL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/51cpbVp1fFL.jpg'],Girls Clothing
Good Lad Spring/Summer Red Gingham Lady Bug Girls Capri Pant Set,"60% Cotton and 40% Polyester
Machine Wash Cold Separately Gentle Cycle
Tumble Dry Low
","This adorable New With Tags two piece Capri Pant Set from Good Lad is sure to be a favorite this season. The top is adorned with an adorable appliqued Lady Bug with white lace accents, ruffles and cute flower appliques. The outfit features a red gingham print and red bows that sit on the shoulders and pant legs. The Capri pants feature an elastic back waist for comfort with cute matching white lace and ruffles with cute red bows. This is an outfit not to miss for the season.
",B001838YO2,"['https://images-na.ssl-images-amazon.com/images/I/51859XrUlkL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513JtqRXeXL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MjskC%2BDJL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51bHpdjk2YL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MGi5hK53L._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51859XrUlkL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513JtqRXeXL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MjskC%2BDJL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51bHpdjk2YL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MGi5hK53L.jpg']",Girls Clothing
Kidorable Butterfly Raincoat,"56% PVC/44% Polyester
Package Dimensions:
                    
14 x 8 x 5 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)
","Kidorable makes the ordinary extraordinary! and the Butterfly Raincoat is a favorite! Not only is this a practical gift to keep her warm and snuggly, not only on rainy days, but it makes an excellent windbreaker with it's soft PVC shell and polyester lining. She'll love the bright cheery designs. Includes 1 Solid Wood Handpainted Butterfly Hanger.
Give your little puddle jumper a reason to smile when the skies are gray with the Butterfly rain coat from Kidorable. Made of shiny PVC/polyester, and featuring a sweet and colorful butterfly print, hood for extra protection from the elements, and a convenient snap closure, this cheery jacket will keep her warm and dry. It also comes with a butterfly hanger for easy storage.
",B001873BZA,['https://images-na.ssl-images-amazon.com/images/I/41XVJAqXN-L._US40_.jpg'],['https://images-na.ssl-images-amazon.com/images/I/41XVJAqXN-L.jpg'],Girls Clothing
