title,features,description,asin,imageurl,imageurlhighres,category
Pokemon Gotta Catch 'Em All Digital Sport Watch,"Quartz Accuracy
Displays Date and Time
Flip Lid","Flip the lid to see the time! Band is mostly yellow with a red strip on either edge. Pikachu is featured on the lid. We are including a new, fresh battery for you to install yourself since original battery has died.",B001BBT9CM,"['https://images-na.ssl-images-amazon.com/images/I/51w4FoCBtLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51F6ElLw7xL._SS40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51w4FoCBtLL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51F6ElLw7xL.jpg']",Boys Watches
Reflex Calculator Digital Black Strap Boys Watch CALC01,"Package Dimensions:
                    
10 x 2.8 x 0.2 inches
Shipping Weight:
                    
0.64 ounces","Kids Calculator Watch. The Watch Face Has A Calculator That Works Its Not Just A Dummy For The Look!! Band Length: 24.5 Cm. Important Notice Regarding Our Watch Returns Policy; Before Purchasing Any Watch, Please Note Our Water Resistance Guideline Information Which Is Clearly Stated In Our Returns Policy. We Reserve The Rights To Refuse A Return On Any Watch If You Have Not Read And Followed These Guidelines.",B001C13ZE4,"['https://images-na.ssl-images-amazon.com/images/I/314S6y13IwL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412LcEtbidL._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/314S6y13IwL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412LcEtbidL.jpg']",Boys Watches
Disney Kids' D039S502 Mickey Mouse and Friends Time Teacher Watch,"Quartz movement
Mineral crystal
Case diameter: 28.3 mm
Metal case; blue dial
Water resistant to 99 feet (30 M): withstands rain and splashes of water, but not showering or submersion
Product Dimensions:
                    
5 x 5 x 5 inches
Shipping Weight:
                    
2.08 ounces","This water-resistant NFL® timepiece from Ewatchfactory® lets you support your favorite team on and off the field. The stainless steel case and bracelet feature a brushed and polished finish and folding butterfly clasp for a sporty yet sophisticated look. This watch is designed with a team logo dial and has raised silver-tone hour, minute and second hands. The Japanese analog Quartz® movement ensures accurate time keeping.
Disney Time Teller Youth Watch by Ewatchfactory® lets your little one keep track of time with their favorite Disney Character. The watch features a polished metal watch case with numbered hour markings and labeled 'hour' and 'minute' hands.It is outfitted with an easy-to-use nylon 'hook & loop' strap. A precision Japanese watch movement ensures accurate time keeping. Suitable for wrist between 4.75 and 7 inches.",B001E08HUK,"['https://images-na.ssl-images-amazon.com/images/I/31VjG5Qve4L._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/31VjG5Qve4L.jpg'],Boys Watches
Disney Back to School Teaching Time Propeller Kids Watch MU3045,"Shipping Weight:
                    
8 ounces","Disney Mickey approved time teaching watch, quartz movement, black case, blue and red cloth with velcro strap, silver dial with red numbers and bleu markers, blue and black hands, water resistant.",B001ELPA04,"['https://images-na.ssl-images-amazon.com/images/I/41PeO2goOAL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41PeO2goOAL.jpg'],Boys Watches
LEGO Kids' 2907STWOW Star Wars Obi Wan Watch,"Quality Japanese-quartz movement
Mineral crystal
Case diameter: 29 mm
Plastic case; black dial
Water resistant to 165 feet (50 M): suitable for swimming and showering
Package Dimensions:
                    
6.1 x 3.2 x 0.8 inches
Shipping Weight:
                    
0.64 ounces","The name ‘LEGO’ is an abbreviation of the two Danish words “leg godt”, meaning “play well”. It’s our name and it’s our ideal.
The LEGO Group was founded in 1932 by Ole Kirk Christiansen. The Company has passed from father to son and remains a family owned business even today: Owned by Kjeld Kirk Kristiansen, a grandchild of the founder.
It has come a long way over the past almost 80 years – from a small carpenter’s workshop to a modern, global enterprise.
The LEGO Group is a privately held company based in Billund, Denmark. The company is still owned by the Kirk Kristiansen family who founded it in 1932.
The LEGO Group is engaged in the development of children’s creativity through playing and learning and it is this core philosophy that is built into every LEGO brand watch and clock.",B001GIO7L8,"['https://images-na.ssl-images-amazon.com/images/I/41fdeVZZ-HL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41fdeVZZ-HL.jpg'],Boys Watches
LEGO Kids' 2907STWHS Star Wars Han Solo Watch,"Quality Japanese-quartz movement
Mineral crystal
Case diameter: 29 mm
Plastic case; black dial
Water resistant to 165 feet (50 M): suitable for swimming and showering
Package Dimensions:
                    
6.1 x 3.2 x 0.9 inches
Shipping Weight:
                    
2.08 ounces","Accessory packs bring millions of possibilities to all LEGO Watches, add colors, bezels and straps to build a watch as unique as you are.  LEGO Star Wars Han Solo Kids Watch.  Model # 2907 STW HS. For ages 6 and up.  Features 50m Water Resistant Japanese Quartz Movement Scratch resistant mineral crystal lens Nickel/PVC Free  Included in Box 22 tough-wearing Lego links in assorted colors 2 Lego stud links 2 interchangeable bezels Star Wars Han Solo Mini figure
The name ‘LEGO’ is an abbreviation of the two Danish words “leg godt”, meaning “play well”. It’s our name and it’s our ideal.
The LEGO Group was founded in 1932 by Ole Kirk Christiansen. The Company has passed from father to son and remains a family owned business even today: Owned by Kjeld Kirk Kristiansen, a grandchild of the founder.
It has come a long way over the past almost 80 years – from a small carpenter’s workshop to a modern, global enterprise.
The LEGO Group is a privately held company based in Billund, Denmark. The company is still owned by the Kirk Kristiansen family who founded it in 1932.
The LEGO Group is engaged in the development of children’s creativity through playing and learning and it is this core philosophy that is built into every LEGO brand watch and clock.",B001GIO7KY,"['https://images-na.ssl-images-amazon.com/images/I/41KSfN0YEsL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41KSfN0YEsL.jpg'],Boys Watches
"Speedo Boy's Quartz Plastic and Polyurethane Sport Watch, Color:Blue (Model: SD50503BX)","Quartz movement
Alarm function featuring 1 independent alarm
Dual-time zone with day date and Month display
Aqua-lock uses a uniquely designed strap with a pin-less buckle to keep watch securely on wrist
Water resistant to 165 feet (50 M): suitable for swimming and showering
Package Dimensions:
                    
5.3 x 4.2 x 2.5 inches
Shipping Weight:
                    
7.2 ounces","A fun design with dual injected straps and Speedo's patented Aqua Lock closure system. With bright colors and water resistant to 50 meters... this is the perfect watch to splash around in! And with a stopwatch, a countdown timer, alarm and dual time, this watch includes all the functions needed.
Complement your child's sporty lifestyle with this sleek digital watch from Speedo, which features a sophisticated, modern design and precise timing features. It features a durable polyurethane case in aqua topped by a silver bezel that surrounds the digital display, and it's complemented by a comfortable polyurethane strap with Speedo's uniquely designed, easy-to-use Aqua Lock pinless buckle. The case includes easily accessible aqua function buttons for controlling the chronograph (with 5-second countdown option) and interval timer. Other features include a single alarm, backlight, and water resistance to 50 meters (165 feet)--suitable for swimming and snorkeling but not for scuba diving.",B001HZXYJQ,"['https://images-na.ssl-images-amazon.com/images/I/31MpUA8mLjL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/31MpUA8mLjL.jpg'],Boys Watches
"Speedo Boy's Quartz Plastic and Polyurethane Sport Watch, Color:Blue (Model: SD50502BX)","Quartz movement
Alarm function featuring 1 independent alarm
Dual time zone with day date and month display
Aqua-lock uses a uniquely designed strap with a pin-less buckle to keep watch securely on wrist
Water resistant to 165 feet (50 M): suitable for swimming and showering
Package Dimensions:
                    
5.4 x 4.2 x 2.5 inches
Shipping Weight:
                    
7.2 ounces","Complement your child's sporty lifestyle with this sleek digital watch from Speedo, which features a sophisticated, modern design and precise timing features. It features a durable polyurethane case in black topped by a silver-and-blue bezel that surrounds the digital display, and it's complemented by a comfortable polyurethane strap with Speedo's uniquely designed, easy-to-use Aqua Lock pinless buckle. The case includes easily accessible blue function buttons for controlling the chronograph (with 5-second countdown option) and interval timer. Other features include a single alarm, backlight, and water resistance to 50 meters (165 feet)--suitable for swimming and snorkeling but not for scuba diving.

World's Leading Swimwear Brand, Now With Innovative Watch Collections Unveiled at the Basel World Watch and Jewelry Fair in 2008, the hydrodynamic Speedo collection includes men's, women's and kids' styles that combine cutting edge technology, unique design, sophisticated style, extreme comfort, and practical functions.""After 80 years of creating innovative and revolutionary swimwear, it was time to complement the Speedo brand with a new watch collection,"" states Sean Hastings, Worldwide Head of Speedo Equipment.The Collections",B001HZXYJG,"['https://images-na.ssl-images-amazon.com/images/I/31MpUA8mLjL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/31MpUA8mLjL.jpg'],Boys Watches
Rugrats the Movie Watch Tommy Burger King,"Vintage Rugrats the Movie TOMMY Watch-New in Illustrated Box
Comes with Illustrated Watchband-All Papers/Instructions Inside
WILL NEED NEW BATTERY DUE TO AGE
Great Gift Idea for The Rugrats Fan",This is new in the original box but due to it age it will need a new battery.,B001J7MEBG,"['https://images-na.ssl-images-amazon.com/images/I/51pjiYck3nL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51d0MPrES1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/514XfCu0vgL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51WlYgmKUoL._SS40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51pjiYck3nL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51d0MPrES1L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/514XfCu0vgL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51WlYgmKUoL.jpg']",Boys Watches
Marvel Kids' HULK020 Incredible Hulk Green Fast Wrap Digital Watch,"Quartz Movement with Digital-Display
Incredible Hulk Print on Dial
Quality Nylon Strap with Incredible Hulk Print with Velcro Fastener
Date and Month Feature at the Push of a Button
Great for Marvel Comics and Incredible Hulk Fans
Package Dimensions:
                    
7.5 x 4.7 x 1.6 inches
Shipping Weight:
                    
0.8 ounces","MZBerger & Company is a design, marketing and distribution company that specializes in products designed with fashion and value in mind. The company has an extensive line of watches, clocks, jewelry, accessories and personal care products sold under the company's proprietary and licensed brands in addition to specific private label programs with our strategic retail partners. The company's products are sold in department stores, as well as mid-tier mass-market food & drug stores throughout the United States and abroad.
With 60 years of operating experience in the United States, MZB employs over 700 employees and has corporate offices in New York, Hong Kong, China and Canada, as well as satellite offices across the country. MZB is one of the preeminent accessory manufacturers in the industry today. With their recent acquisition of World Time Retail Stores, they now operate one of the largest retail chains of timepieces in China as well.",B001QXCDCI,"['https://images-na.ssl-images-amazon.com/images/I/21Fp-IyYpqL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/21Fp-IyYpqL.jpg'],Boys Watches
Activa By Invicta Kids' SV671-022 Time-2-Learn Clock Rockin Watch,"Precise Swiss-Quartz movement
Guitar Print on Dial
Light Blue and Black Rubber Strap
Light Feature Located at the 6 o'clock Position
Water resistant to 165 feet (50 M): suitable for swimming and showering
Package Dimensions:
                    
2.7 x 2.6 x 2.3 inches
Shipping Weight:
                    
2.4 ounces","Rock out with a stylish electric guitar and bird graphics of this blue-and-black watch. A perfect first watch, the Activa Kids' Time-2-Learn Clock Rockin Watch features a casual rubber band with black and blue pieces for a bold look. A stainless steel case and bezel are offset by easy-to-use push pieces. Easy-to-read white Arabic numeral hour indicators are enhanced by special small Arabic numeral minute markers at five-minute increments that, along with ""to"" and ""past"" dial graphics, even help kids tell when it's ""ten to"" or ""ten past"". Exciting graphics on a blue-and-gray dial and clearly labeled hour and minute hands complete this Swiss-quartz-powered timepiece. Activa Kids' Time-2-Learn Clock Rockin Watch is water resistant to 165 feet (50 M) and includes an Activa display box.",B001T9O656,"['https://images-na.ssl-images-amazon.com/images/I/31MpUA8mLjL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/31MpUA8mLjL.jpg'],Boys Watches
