title,features,description,asin,imageurl,imageurlhighres,category
Stride Rite Toddler TT Chase Lace-Up,"100% Leather
Rubber sole
Larger heel air bladder for ultimate cushioning
Grooved Pads for improved flexibility and traction
Non-marking outsole
Scuff-proof toe cap
Available in widths
Package Dimensions:
                    
8 x 6.1 x 3.6 inches
Shipping Weight:
                    
1.3 pounds","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FIR0R8,"['https://images-na.ssl-images-amazon.com/images/I/41WD80JSN1L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41B9D0R1BGL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4186K5QDNYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M9X8SM2ZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CTD22PHDL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41WD80JSN1L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41B9D0R1BGL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4186K5QDNYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M9X8SM2ZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CTD22PHDL.jpg']",Boys Shoes
Stride Rite Bond Dress Shoe (Little Kid/Big Kid),"100% Leather
Rubber sole
High shine, dress finish
Comfortable cushioned insole
Durable, flexible outsole for added comfort
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FISKG8,"['https://images-na.ssl-images-amazon.com/images/I/41JJ8VZ6YAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414QEN7R41L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KV1Q256RL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/314DF0ACS7L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FGD1NNZEL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41JJ8VZ6YAL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414QEN7R41L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KV1Q256RL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/314DF0ACS7L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FGD1NNZEL.jpg']",Boys Shoes
Stride Rite Little Kid TT Turbo Lace-Up,"100% Leather and mesh combination
Rubber sole
Larger heel air bladder for ultimate cushioning
Grooved Pads for improved flexibility and traction
Non-marking outsole
Athletic design with lace up enclosure for a secure fit
Available in widths
Package Dimensions:
                    
9 x 6.7 x 3.9 inches
Shipping Weight:
                    
1.4 pounds","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FITHV0,"['https://images-na.ssl-images-amazon.com/images/I/411PDN1069L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411PSXQCZTL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412D919ZAKL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PRA4NA60L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4102VA22WEL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/411PDN1069L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411PSXQCZTL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412D919ZAKL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PRA4NA60L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4102VA22WEL.jpg']",Boys Shoes
Stride Rite Bond Dress Shoe (Toddler),"100% Leather
Rubber sole
High shine, dress finish
Comfortable cushioned insole
Durable, flexible outsole for added comfort
Package Dimensions:
                    
7.8 x 5.7 x 3.4 inches
Shipping Weight:
                    
14.4 ounces","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FITIKU,"['https://images-na.ssl-images-amazon.com/images/I/71s1gGG-6JS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61ewbkdTfES._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61rfGgDutOS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61HSZpvBzWS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61xVQ0eJauS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/71s1gGG-6JS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61ewbkdTfES.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61rfGgDutOS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61HSZpvBzWS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61xVQ0eJauS.jpg']",Boys Shoes
Stride Rite Infant/Toddler Skip Sport Stage 2 Sandal,"100% Fullgrain leather
Rubber sole
New sporty Natural Motion System prewalker designed for cruising between crawling and walking
Contoured landing pad provides stability and balance as the child learns to walk
Outsole wraps toe and heel for protection during cruising
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FIVN4E,"['https://images-na.ssl-images-amazon.com/images/I/41Y5YPBK7CL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61dApTmB2XS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61u9AL%2BzbPS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KPzATaa1S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61dfskRvwqS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41Y5YPBK7CL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61dApTmB2XS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61u9AL%2BzbPS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KPzATaa1S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61dfskRvwqS.jpg']",Boys Shoes
Stride Rite Little Kid TT Danny Lace-Up,"100% Leather
Rubber sole
Larger heel air bladder for ultimate cushioning
Grooved Pads for improved flexibility and traction
Non-marking outsole
Lace enclosure for that just right fit
Available in widths
Package Dimensions:
                    
9 x 6.7 x 3.8 inches
Shipping Weight:
                    
1.65 pounds","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FIVNP8,"['https://images-na.ssl-images-amazon.com/images/I/71BNCrWrl0S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81FAjo8zjiS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81x1ivhyyZS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81k0qQgtEdS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81aVaz2sl2S._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/71BNCrWrl0S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81FAjo8zjiS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81x1ivhyyZS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81k0qQgtEdS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81aVaz2sl2S.jpg']",Boys Shoes
Stride Rite Toddler TT Chase Lace-Up,"100% Leather
Rubber sole
Larger heel air bladder for ultimate cushioning
Grooved Pads for improved flexibility and traction
Non-marking outsole
Scuff-proof toe cap
Available in widths
Package Dimensions:
                    
8 x 6.1 x 3.6 inches
Shipping Weight:
                    
1.3 pounds","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FIVJXE,"['https://images-na.ssl-images-amazon.com/images/I/41WD80JSN1L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41B9D0R1BGL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4186K5QDNYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M9X8SM2ZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CTD22PHDL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41WD80JSN1L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41B9D0R1BGL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4186K5QDNYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M9X8SM2ZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CTD22PHDL.jpg']",Boys Shoes
Stride Rite Little Kid Field Day Hook-And-Loop Shoe,"100% Leather
Rubber sole
Athletic styling with hook and loop enclosure for the kid on the go
Cute design detail on soft upper for boys or girls
Lightweight flexible outsole
Available in widths
Package Dimensions:
                    
9.2 x 6.7 x 3.6 inches
Shipping Weight:
                    
1.35 pounds","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.",B000FJ7DM4,"['https://images-na.ssl-images-amazon.com/images/I/41W7BFW6QCL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NM4XPW94L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41WSMSC40JL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4149X7DNAQL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FGPVBXMDL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41W7BFW6QCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NM4XPW94L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41WSMSC40JL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4149X7DNAQL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FGPVBXMDL.jpg']",Boys Shoes
Skechers Little Kid/Big Kid S Light-Up-E-2-Electrons Sneaker,"100% Synthetic
Rubber sole
Another exciting lighted sneaker from Skechers
Durable and breathable trubuck/mesh upper with color pop stitching
Zipper closure
Shoe lights up with ever step
Pull tab on back and tongue
Package Dimensions:
                    
10 x 7.5 x 3.9 inches
Shipping Weight:
                    
1.9 pounds","Skechers is an award-winning global leader in the lifestyle footwear industry that designs, develops, and markets lifestyle footwear that appeals to trend-savvy men, women, and children. The company's success stems from its high-quality, diversified, and affordable product line that meets consumers' various lifestyle needs. Since its inception in 1992, Skechers' diverse product offering has grown from utility-styled boots to include seven Skechers brands and five uniquely branded fashion lines for the whole family.",B000FOKKJ2,"['https://images-na.ssl-images-amazon.com/images/I/71UZj8Zte6S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61YcMdMHu8S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71H1hdZNWcS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81E1mLKFVRS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81dbF3YBNtS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81Da6c2bHwS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/71UZj8Zte6S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61YcMdMHu8S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71H1hdZNWcS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81E1mLKFVRS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81dbF3YBNtS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81Da6c2bHwS.jpg']",Boys Shoes
Geox Little Kid/Big Kid Match 1 Shoe,"100% Synthetic
Rubber sole
Double hook and loop closure
Tractioned outsole
Synthetic lining
Respira breathable technology footbed features a unique porous membrane, which absorbs sweat and expels moisture to keep little feet comfortable
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds","Born in the early 90s from the inventive Mario Moretti Polegato, Geox has grown in Europe at an amazing rate with its clever solution to a widespread problem-- sweaty feet. Geox proudly creates a rubber-soled shoe that allows the foot to breathe. Their shoes are directed to health-conscious consumers, the innovative perforated rubber sole allows the foot to breathe while shielding it from outside moisture.",B000FPGY4G,"['https://images-na.ssl-images-amazon.com/images/I/413R04ET2NL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41C1ZD1HF1L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V1ENP4TZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41400K2X8BL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SC152RH5L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41QKS4PVKEL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/413R04ET2NL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41C1ZD1HF1L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V1ENP4TZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41400K2X8BL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SC152RH5L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41QKS4PVKEL.jpg']",Boys Shoes
Geox Little Kid/Big Kid Fang 1 Shoe,"100% Leather
Rubber sole
Elastic gore entry
Rugged sole offers excellent traction
Fabric lining
Respira breathable technology footbed features a unique porous membrane, which absorbs sweat and expels moisture
Package Dimensions:
                    
11.2 x 7.5 x 3.8 inches
Shipping Weight:
                    
1.7 pounds","Born in the early 90s from the inventive Mario Moretti Polegato, Geox has grown in Europe at an amazing rate with its clever solution to a widespread problem-- sweaty feet. Geox proudly creates a rubber-soled shoe that allows the foot to breathe. Their shoes are directed to health-conscious consumers, the innovative perforated rubber sole allows the foot to breathe while shielding it from outside moisture.",B000FPJ33U,"['https://images-na.ssl-images-amazon.com/images/I/41VYJMWAHNL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YPXBPVNTL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419YH9T5X1L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412AEGK80BL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PCFZRXADL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XSKYR4B5L._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41VYJMWAHNL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YPXBPVNTL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419YH9T5X1L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412AEGK80BL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PCFZRXADL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XSKYR4B5L.jpg']",Boys Shoes
Geox Little Kid/Big Kid Explorer 1 Shoe,"100% Synthetic
Rubber sole
Double hook and loop closure
Contoured comfort footbed
Synthetic lining
Respira breathable technology footbed features a unique porous membrane, which absorbs sweat and expels moisture to keep little feet comfortable
Package Dimensions:
                    
10.8 x 7.7 x 3.9 inches
Shipping Weight:
                    
1.7 pounds","Born in the early 90s from the inventive Mario Moretti Polegato, Geox has grown in Europe at an amazing rate with its clever solution to a widespread problem-- sweaty feet. Geox proudly creates a rubber-soled shoe that allows the foot to breathe. Their shoes are directed to health-conscious consumers, the innovative perforated rubber sole allows the foot to breathe while shielding it from outside moisture.",B000FPM1AC,"['https://images-na.ssl-images-amazon.com/images/I/418F0BQHAXL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412NEPB0YCL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BKGRS9EBL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ARYXWWGML._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GDMP51DWL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4122SJKPDGL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/418F0BQHAXL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412NEPB0YCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BKGRS9EBL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ARYXWWGML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GDMP51DWL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4122SJKPDGL.jpg']",Boys Shoes
Baby Deer Conner Saddle Shoe (Toddler),"100% Leather
Imported
Synthetic sole
Boy's saddle oxford.
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)","Boy's saddle oxford.
Soft leather upper.
Leather lining.
Features a folded top line.
Rubber outsole for traction.
Weight of footwear is based on single item, not the pair.
Remember those little saddle shoes that you wore as a kid? Well, now you can get them for your little mini-me from Designer's Touch. This little leather wonder features that same traditional bi-color design, but with a durable sole and padded linings for the comfort of newer little piggies.",B000FRXH26,"['https://images-na.ssl-images-amazon.com/images/I/41lYlzcAFDL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GHLK0Ao8L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41J2bAFEkDL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41tCDhvqClL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41OwQKUdntL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41l-C3VRpmL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41buHKAWcJL._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41lYlzcAFDL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GHLK0Ao8L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41J2bAFEkDL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41tCDhvqClL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41OwQKUdntL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41l-C3VRpmL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41buHKAWcJL.jpg']",Boys Shoes
NIKE Air Jordan 1 Retro High Basketball Shoe Boys Fashion-Sneakers bstn_705300-420_5Y - Deep Royal Blue/Black/White,"Synthetic
Jordan Retro 1 Deep Royal Blue/Black-White
You can return this item for any reason and get a full refund: no shipping charges. The item must be returned in new and unused condition.
Read the full returns policy
Go to Your Orders to start the return
Print the return shipping label
Ship it!
Product Dimensions:
                    
12 x 9 x 5 inches
Shipping Weight:
                    
1.9 pounds (View shipping rates and policies)",Big Kid Jordan Retro 1 Deep Royal Blue/Black-White,B000G2ZCLY,"['https://images-na.ssl-images-amazon.com/images/I/61IIXGbcMFL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61e2D%2BSCasL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61po85tfGeL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61s0hWd7toL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/61IIXGbcMFL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61e2D%2BSCasL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61po85tfGeL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61s0hWd7toL.jpg']",Boys Shoes
Jordan Air 1 Retro High (Kids),"leather-and-synthetic
Imported
sku=705300-017
Shipping Information:
                    
View shipping rates and policies","Simply put, the Air Jordan 1 is the sneaker that started it all. Michael Jordan's first signature model was released in 1985, and is the only Air Jordan model that sports a Nike Swoosh. The Air Jordan 1 violated the NBA's uniform policy, which led to Jordan being fined $5,000 a game, and became a topic of a popular Nike commercial. The Air Jordan 1 is still popular today, and has been released in more colorways than any other Air Jordan model.",B000G2ZCFA,"['https://images-na.ssl-images-amazon.com/images/I/41i-BBpw2dL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410dJUyYwnL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SdeRGAGML._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cgKQNYwGL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41i-BBpw2dL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410dJUyYwnL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SdeRGAGML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cgKQNYwGL.jpg']",Boys Shoes
Skechers Grenadier Sneaker (Little Kid/Big Kid),"100% Leather, synthetic and mesh
Rubber sole
Package Dimensions:
                    
11.1 x 5.8 x 3.7 inches
Shipping Weight:
                    
1.15 pounds","Skechers is an award-winning global leader in the lifestyle footwear industry that designs, develops, and markets lifestyle footwear that appeals to trend-savvy men, women, and children. The company's success stems from its high-quality, diversified, and affordable product line that meets consumers' various lifestyle needs. Since its inception in 1992, Skechers' diverse product offering has grown from utility-styled boots to include seven Skechers brands and five uniquely branded fashion lines for the whole family.",B000G6VQ6U,"['https://images-na.ssl-images-amazon.com/images/I/61acadVhHVL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Eftr1%2B1mL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71nC5kXU0FL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71UnnGPeEpL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71CHWXN78hL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71LwFaKNTWL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/61acadVhHVL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Eftr1%2B1mL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71nC5kXU0FL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71UnnGPeEpL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71CHWXN78hL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71LwFaKNTWL.jpg']",Boys Shoes
