reviewText,summary,rating,asin
Fit fine although due to the packaging there were minor scuffs on shoes. Box was crushed and destroyed. Very disappointed in the quality of this shipment.,Good fit. Horrible packaging.,1.0,B00008ZD31
Love them! Worked great for my Patty Outfit.,Five Stars,5.0,B00008ZD31
"I have never bought chucks from on Amazon before and it's difficult to find an 8.5 in them anywhere as it is. So I was thrilled to find these. However, THESE ARE NOT AN 8.5. They are most definitely a 9. And honestly, I don't even believe they are truly Converse. I believe they are KNOCKOFFS. I have had TONS of pairs of Converse. They all have tags sewn onto the inside of the tongue of each shoe and they are fabric tags. The tags on these are some sort of rubber. Never ever had rubber tags before, and I've been buying Converse since high school and I'm now 34. I would have just bought a size 8. Now I have to return them and play the waiting game all over again. What a shame.",I have never bought chucks from on Amazon before and ...,3.0,B00008ZD31
"These shoes are great. I buy them for my toddler and 6 yr old. These shoes are comfortable, durable and easy to clean.
I am very happy with how long my kids are able to wear them before I purchase new pairs..",Great shoes,5.0,B0000A504C
I ordered size 3 little kids and i received a siz 3 big kids.  I live all the way in the caribbean so it is difficult fr me to try and return this product.  I now have the task to trying to get it sold. So Disappointed!!!!!!!!!!http://www.amazon.com/gp/product/B00012PIPO/ref=cm_cr_rev_prod_title,Not satisfied with sizing,1.0,B0000A504C
These are my daughter's favorite shoes. They last a really long time and are super comfortable and look great with jeans or shorts or dresses. The shoes are perfect. Plan to order another pair really soon!,The best shoes!,5.0,B0000A504C
K Swiss are the only  tennis shoe my daughter will wear.,K Swiss are the only tennis shoe my daughter will ...,5.0,B0000A504C
Perfect fit for my 6 year old son. He loves wearing them!,Five Stars,5.0,B0000A504C
These shoes are the best. They fit my grandsons feet perfectly. We have ordered these same shoes for him in different sizes as he grows.,These shoes are the best. They fit my grandsons feet perfectly,5.0,B0000A504C
"Purchased for my very active son for school. The shoes is soft and he prefers to keep them on all day and has asked to wear them to church too! Despite the attractive look of the shoe and they have held up to athletics and football, I am not sure if they will last the entire school year",Comfy Shoes,4.0,B0000A504C
next year I will make this purchase again,Five Stars,5.0,B0000A504C
Was exactly what I was looking for.,5 stars,5.0,B0000A504C
great,Five Stars,5.0,B0000A504C
Bought for my Granddaughter and she loves them.,Best Buy on Ebay,5.0,B0000A504C
Exactly what I wanted...,Five Stars,5.0,B0000A504C
still got them.. just need to be cleaned.. we like our k-swiss.,we like our k-swiss,5.0,B0000A504C
"I am not a fan of Kswiss but these are really great. My 7 year old wears a size 11 but bought these in size 12.5. His feet are really small so I wondered if these would be swimmingly big. They fit well with the right amount of room for him to grow in. He says it is really comfortable and hates wearing any other shoes to school.

It has a little weight and feels sturdy. I also do not need to polish it often.",Fine Quality,5.0,B0000A504C
Great Shoe,Five Stars,5.0,B0000A504C
I liked everything,Five Stars,5.0,B0000A504C
My daughter loves this shoe and I loved the price.  Very well made.,Five Stars,5.0,B0000A504C
Product is as expected,Four Stars,4.0,B0000A504C
I wanted a little growing space.,Five Stars,5.0,B0000A504C
"Love these shoes. My kids wear them out! No sole issues, no cracking or pealing. Good quality sneaker.",Five Stars,5.0,B0000A504C
Love love these shoes for my 4 year old,Five Stars,5.0,B0000A504C
Good price and quality.,Like!,5.0,B0000A504C
Bought these for my son and he didn't wanna take em off. Then he tells me.. Daddy you pick the best clothes and shoes ever.,Happy little guy,5.0,B0000A504C
My daughter loves these.,Reminds me of high school!,5.0,B0000A504C
"These are really nice shoes, especially for the price! High quality and my son loves them! They do run a bit narrow, but the length was as expected. I know some reviews said that they run really big, but this was not our experience--they fit true to size. This seller provides fast, cheap shipping! I will purchase more in the future!","Fast shipping, great product!",5.0,B0000A504C
"great product, good quality, I recommend this product","great product, good quality,",5.0,B0000A504C
The shoes run true to size so they are a perfect fit!!!,... shoes run true to size so they are a perfect fit!,5.0,B0000A504C
my son had to take out the inner sole to get a comfortable fit ..he got bruises on his foot  the first day he wore them..its a bit narrow,... to take out the inner sole to get a comfortable fit.,3.0,B0000A504C
"My 6 year old son loved his new shoes. And they are much easier to clean than his previous gym shoes.
Great quality! great price! He asked me if they were good for kicking! lol because he's always destroying his shoes by kicking at everything at school.
Yes! They are great for kicking :)",great quality,5.0,B0000A504C
i ordered a wide fit but i still hard to stretch it when it came it said wide but it was very narrow,i ordered a wide fit but i still hard to ...,3.0,B0000A504C
"They shoes are good, just very narrow and they run about a size bigger",Three Stars,3.0,B0000A504C
Love the shoes and customer service.,Five Stars,5.0,B0000A504C
"Kids love it!
We're satisfied! We will order again next time",Five Stars,5.0,B0000A504C
My son loves them,Five Stars,5.0,B0000A504C
Arrived on time. Good fit,Good,5.0,B0000A504C
"Fits a size too big bUT it looks even better than the actual pic,beautiful shoe",Four Stars,4.0,B0000A504C
Very cute sneaker!,Very nice,5.0,B0000A504C
Great shoes the fit was perfect,Five Stars,5.0,B0000A504C
This is my third pair and I wear them for walking on the treadmill.  Good support and fit.,Third pair,5.0,B0000A504C
"We had the white for my son I. Kindergarten and I just bought the black for 1st grade.  I had a hard time finding shoes that would last my boy the year, but k-Swiss delivers!!!!  He tears shoes up, but these are up to the challenge!!",Up to the challenge of a 6 yr old,5.0,B0000A504C
Love them!!!!!,Four Stars,4.0,B0000A504C
Have loved these classic shoes for as long as I could remember. Now allowing my children to enjoy the style as well as the variety of colors!,Great shoes,4.0,B0000A504C
After one wash the white of the shoe  started peeling off.,Three Stars,3.0,B0000A504C
Nice shoe and great price.,Five Stars,5.0,B0000A504C
Fits as expected.,Five Stars,5.0,B0000A504C
These shoes are tight and fit smaller than normal shoes.,Three Stars,3.0,B0002MB366
Great!,Five Stars,5.0,B0002MB366
"We just received this, seems to be great quality, we'll see how it takes school days...",So far so good...,5.0,B0002MB366
Merrill makes some of the best shoes on the planet.,Five Stars,5.0,B0002MB366
"Very poorly made, broke after less than a month",One Star,1.0,B0002MB366
"They were great shoes and I have three kids I get their shoes from Amazon for value.  i had to exchange these shoes because the tend to run a size larger.  My daughter is size 7 big kid but needed a 6.  Otherwise these are great durable shoes that has held up well.  My daughter as hiked, ran, scooted, and tried to scuff them but they look great.",Great tough shoes!,5.0,B0002MB366
"These lasted for about 6 months of (admittedly near-daily) wear. That's way more than many other brands. (Target's Champion brand is only making it 4-6 WEEKS in our house.) But for this price point, it's not great. Either get them for a great price ($30 or less$ or go with Keen, which is comparable in style and quality but carries a lifetime warranty.

Pros: good fit. Waterproof as advertised. Tread lasted (see pic).

Cons: Scuffing at toes was nearly immediate and permanent. Strap securement loop broke after six months (see pic). No extended/lifetime warranty as found in comparable brands.",Eh. There are better options.,3.0,B0002MB366
Perfect and compact hiking shoes. I took these shoes with me to Hawaii and hiked several trails. They kept my feet dry and comfortable all week.,Perfect and compact hiking shoes,5.0,B0002MB366
good,Five Stars,5.0,B0002MB366
Great fit and feel. My daughter loves these; I bought them for a camping trip.,Five Stars,5.0,B0002MB366
"These are my boys' favorite shoes to wear.  They can run in them, hike in them, and camp in them.  They work well with a Scout Uniform.  My only complaint is the strap that velcros across the shoe.  If pull tightly, it can rip off the shoe, which happened with one of my boys.  A little superglue fixed it and now they know to be more careful.","Great everyday shoe, just be careful with the strap.",4.0,B0002MB366
My daughter loves the shoe! great for everyday use! perfect for hiking! Price is great!,Buy this now!,5.0,B0002MB366
"Great for active kids! they are durable, I would buy them a size smaller they run large and wide it will still leave you with some room to grow",Great for active kids,5.0,B0002MB366
Bought in Jan 2016 hasn't wore them maybe 6 times the sruff on front is peeled off. I wouldnt recommend this product cheaply made not impressed as matter a fact should be refunded my money back what a waste of time!,I wouldnt recommend this product cheaply made not impressed as matter a ...,1.0,B0002MB366
My daughter loves these.  She wears them everywhere.  I like that these don't hand holes like the normal Merrell style I'm used to.,love them,5.0,B0002MB366
Excellent item! Great price and fast shipping! Thanks!,Kid loved them,5.0,B0002MB366
Great shoe. Great customer service,Five Stars,5.0,B0002MB366
"The fit as expected, my son loves them and wears them every day. They hold up well to his constant abuse and have proven to be pretty waterproof in the snow. I would certainly buy them again.",Great shoes for a boy who is growing.,4.0,B0002MB366
"I was expecting more from this brand. Disappointed that the toes got scraped up so quickly, material just peeled off. And 3rd day the elastic cord laces broke.",Expected more from Merrell,3.0,B0002MB366
Velcro straps ripped off. I'm not happy about that part.,I'm not happy about that part,2.0,B0002MB366
"These shoes have stood the test of my 8 year old and his penchant for destroying them.  He's hard on his shoes and typically ends up with holes and wear spots on the toe box, but these have held up for 6 months with no signs of breaking down.  Well worth the money.",Tough shoes for tough kids,5.0,B0002MB366
"I bought my daughter a size 13.5 for summer camp.  I needed an all-around durable sneaker/hiking boot.  These did not disappoint.  She said they were comfortable to wear all day and were not tight fitting. They lasted well throughout the 4 weeks of summer camp and prefers to wear them to school ( 5 months after we originally purchased them).  I do wish they were a little more aesthetically pleasing to look at since she is wearing them to school.
I felt compelled to write this review after reading some of the other comments that these shoes did not last.  This could have been farther from the truth in my daughter's case.  I think Merrell is a great brand and own a pair of their water shoes.  They have lasted me five years so far and look as good as if they just came out of the box.  The same can be said about these hiking boots for my daughter.  I am getting another pair for her as she is growing quickly.",These did not disappoint. She said they were comfortable to wear all ...,5.0,B0002MB366
"Great shoes, happy Mama and happy boy.  Bought a pair for my daughter as well.",Five Stars,5.0,B0002MB366
"Great shoe for a 2nd grade school day and learning to skate board!  My daughter reports that they are a little ""stiff"", but she still likes them.  Easy on and off, very scuff resistant.  We haven't tested the waterproofness yet.",Great for active girls,5.0,B0002MB366
"JUNK JUNK JUNK. The quality of these shoes is THE WORST, which is a surprise coming from Merrell. My son is 10 & has worn many shoes in his life. The Velcro strap broke off in less than a month. Stay away from these poorly constructed shoes.","The quality of these shoes is THE WORST, which is a surprise coming from Merrell",1.0,B0002MB366
As expected,Five Stars,5.0,B0002MB366
love it,love love love these shoes,5.0,B0002MB366
We had to return them.,One Star,1.0,B0002MB366
These are great for my little one as they are easy for him to put on and offer great support and comfort!,We love these,5.0,B0002MB366
"Nice shoes, but size 3 merrels in the store are not the same as size three ordered online. ",Three Stars,3.0,B0002MB366
"Just like all the over reviews say, the leather loop holding the strap broke after about three months of wear. Sounds like we were a lucky few to get that long out of them. these shoes are now useless as the strap is hanging freely from the shoe.",Loop broke making shoe useless,2.0,B0002MB366
Great waterproof footwear.,Puddlejump all day long!,5.0,B0002MB366
My son has flat feet and wears out his shoes very quickly. I got these at a great price and he is still wearing them. They have held up great!,Love Love Love,5.0,B0002MB366
Excellent quality and fantastic price. Should have bought two pairs.,excellent quality.,5.0,B0002MB366
These are the best shoes I have EVER bought for my son. I chose these because he goes through tennis shoes SO fast; like we are talking every month I had to buy a new pair. He is SO rough on shoes that there would be holes in the toes and anywhere else there could be holes! So I spent more and bought these. That was MONTHS ago; like 6 months ago and they are still hole-less!!! They are So durable and still have more life in them. He will probably outgrow them before he wears them out. I will buy them again and again for him. If you child is hard on shoes you will LOVE these! Worth every single penny and more!,Most durable and comfortable shoes I have ever bought for my child!,5.0,B0002MB366
My daughter loves these shoes so far.  We're hoping the quality will hold up well.,Four Stars,4.0,B0002MB366
"The strap broke on my son's shoe after a few months of use. Lo and behold I find I am not the only person to complain of this.  Poor quality from Merrell.  Otherwise, the shoes are in pretty good shape--too bad he can't wear them since they still fit him well.  So disappointed!",Poor quality from Merrell,2.0,B0002MB366
"My 3-year old wears these. I can't remember exactly what size I ordered. I intentionally ordered a size bigger because he grows so fast. Even though the shoes are a little big on him, he doesn't mind and even wears these without socks. The valcro is nice so he can but them in himself. These give him great stability when climbing on the jungle gym or over rocks.",The valcro is nice so he can but them in himself,4.0,B0002MB366
Excellent for everyday activities.,Five Stars,5.0,B0002MB366
"I bought these shoes for my son in April. It is 3 months later today. They were a back up pair of shoes for scouting, so hardly worn. No joke, he has worn them less than 5 times for those outings when he needed to look his best in uniform. These still look brand new, but with limited wear the velcro strap has ripped away from the shoe and is no longer useable. Very unhappy with this purchase, and of course past amazons return period. I will put a call in to Merrell and hope for the best. I hear they have great customer service.",DO NOT BUY THESE SHOES!!,1.0,B0002MB366
rubs heel -- will not be able to keep.  This seems to be a standard problem with shoes today.  Manufacturers need to take a serious look at foot geometry.,COuld have been a good shoe.,3.0,B0002MB366
strap on this shoe torn off in two days.,One Star,1.0,B0002MB366
"We love Merrells but have been disappointed with these.  They are really small, my son who measures an 11.5 is wearing a 13 and my son who measures 2.5 is wearing a 4 , both with just about a thumbs width (women's) to the end of the shoe from the end of their big toe.  My 6 year old has worn them for about a month and then the loop that holds the Velcro strap tore and the strap is useless.  They do provide good traction and the rest has held up to active boy play.",Not what you expect from Merrell,2.0,B0002MB366
"Thanks to all the reviews I read, I ordered a size bigger than I usually do and they fit comfortably.",I ordered a size bigger than I usually do and they fit comfortably.,5.0,B0002MB366
"My child loves these! Very comfortable, and tough (haven't when out yet!)","Very comfortable, and tough (haven't when out yet",4.0,B0002MB366
"Love that these come in WIDE.  It is tough to locate those for little kids wide feet.  My son started taking tap and is having a grand time making noise with these.  Real leather ones are nicer, but for feet that grow quickly and knowing they are going to be destroyed during use, this faux stuff works great.  Will buy again when the foot grows!",Great entry level shoe.,4.0,B0002UUCYM
Fit true to size. My son loved them... The only defect we saw was that the sides of the show are not slippery for when he is doing some tap moves. But from there on great quality!,Will buy then again,5.0,B0002UUCYM
"You have to order up in size. The were too small and really gave my feet some aches.  Other than that, they're great.",they're great.,5.0,B0002UUCYM
Sleek look for my young guy!,Great for Boys!,5.0,B0002UUCYM
"These shoes may be reasonable in price, but they are totally stiff!  I am a tap instructor. My students with this style shoe have a much more difficult time doing the steps properly.  If learning the Rhythm Tap style (tapping with full foot flat), these shoes will work.  For Stylized Tap (tapping on the balls of the feet), these shoes are impossible to dance well in. A flexible sole or split sole is best.",Too stiff!,1.0,B0002UUCYM
Great starter shoes,Five Stars,5.0,B0002UUCYM
good!,Five Stars,5.0,B0002UUCYM
"Fast shipping ,fair price and nice product !",fair price and nice product!,5.0,B0002UUCYM
My 9 year-old daughter is just learning tap and loves these shoes. Some parents in the class paid nearly twice as much for similar shoes and we feel like we really got over with this deal.,Some parents in the class paid nearly twice as much for similar shoes and we feel like we really got over with this deal,5.0,B0002UUCYM
The leather is nice and soft but sturdy enough to protect the feet. My son absolutely loves his new tap shoes.,Boys tap shoes,5.0,B0002UUCYM
"Exactly as described, high quality, affordable cost.",Five Stars,5.0,B0002UUCYM
"This is a perfect and affordable shoe for a young girl in dance. Purchased for my daughter who just started tap, she said it was comfortable and did not hurt. She wears them her whole hour long tap class",Great show,5.0,B0002UUCYM
"My son is 2yrs, wears normal size 7. Got him 8.5 thinking it would last longer as he will only tap later but turns out 8.5 fits just right & it's even hard to get his foot in! But it's hard to find oxfords for boys, so still happy with my purchase, but maybe I should have gotten bigger size. He's happy making noise with it!",Small & narrow,3.0,B0002UUCYM
My son loved these,good quality,5.0,B0002UUCYM
"Nice tap shoes, I ordered these for my daughter because they are the same ones she barrowed her first day of tap class and they fit her perfectly. I didn't know they were boys until I saw here on amazon, they seem better made then they ribbon tie girl ones. Very nice sturdy shoes.",nice for girl or boy,5.0,B0002UUCYM
Great fit with a little room to grow into.,Five Stars,5.0,B0002UUCYM
Heel slips off.,One Star,1.0,B0002UUCYM
"I bought these on a whim for my two year old after he showed an interest in a tap dancer he saw on tv. At the time that I purchased them they didn't have his size in stock (6), so I bought the next smallest, which was an 8 1/2, with the intent being to save for his birthday 3 months later. Well, now that his birthday has arrived, he's moved up to a size 7 in all of his other shoes, but the 8 1/2 is so small he can't even get his foot into it, and amazon won't accept an exchange.

For what its worth, it appears to be a nice shoe, but if you're going to buy them, purchase a show that's at least 2 sizes larger than you need it.",Buyer Beware,1.0,B0002UUCYM
"my son loves them - now he can really work on detroying the hardwood floors, but hey seeing him happy is worth it!",my son loves them,5.0,B0002UUCYM
"The shoes are great, and have great cushioning in the foot bed.  My only issue with the shoes is that they are a bit too big.  We had tried on a similar pair at a friend's house so we knew the size, but these ran a bit longer.  The shoes get a 5, but the return policy gets 1 star since I now have to pay half the cost of the shoes to return them for a refund.  When I bought them, the shipping indicated ""free shipping"", which I took to mean both ways.... my costly mistake.  I will have to stick with prime when buying shoes.",Great shoes but don't return them.,3.0,B0002UUCYM
"Good tap shoe for any age.  Capezio makes great quality dance shoes, in particular tap shoes.  The sound is so much better than less well known brands and the price is great.  My son also says they are very comfortable on his feet.",Good tap shoe,5.0,B0002UUCYM
Wish  now order was 9 1/2 W,Size regrets,1.0,B0002UUCYM
Good as advertised!,Four Stars,4.0,B0002UUCYM
"I needed a pair of oxford tap shoes for my 8 year old daughter.  She wears a girl's size 3 shoe.  I used the measuring guide, whereby I measured her foot using a ruler.  I also wanted to allow a little room for growth since these shoes needed to last through next June.  So, I ordered the boy's size 2 1/2.  I have also cut out some foam inserts that I will use for now to take up some of the room.  For being boy's shoes, these tap shoes aren't super wide....good enough for my daughter's non-wide foot!",Narrow enough for my girl tapper,5.0,B0002UUCYM
"This is our second pair, good quality shoe.  I ordered a half size bigger just to make sure and it fits perfectly.",Good Quality,5.0,B0002UUCYM
Very disappointed with the sizing. I ordered a full size bigger than my son's size in light of the comments from other posts and made sure it was a W size. He couldn't get his foot into this unbelievably narrow shoe at all! I was disappointed to find too that free shipping did not mean free return shipping either. Make sure you check the return policy if your child has wide feet!,Super narrow and no free return shipping!,2.0,B0002UUCYM
I am very happy with the product and the shipping.,Five Stars,5.0,B0002UUCYM
"They were a little tight so he didn't wear them for very long.  However, he loved them and didn't want me to send them back to get a larger size.",he loved them and didn't want me to send them back ...,3.0,B0002UUCYM
I ordered them a size bigger and they fit well. They look really nice and well put together.,They look really nice and well put together,5.0,B0002UUCYM
I ordered this size based on other's reviews.  My grandson wears a size 3 tennis shoe. These were too long and way too wide. I will order a medium width and a smaller size.,Ran big,4.0,B0002UUCYM
"Nice shoes, too large so ordered smaller size and returned these",Five Stars,5.0,B0002UUCYM
this shoe fit wide around my son's ankles which are slim,Four Stars,4.0,B0002UUCYM
I read they for small so I ordered a size & 1/2 too big and it was great! Lasted an entire tap season.,... a size & 1/2 too big and it was great! Lasted an entire tap season,5.0,B0002UUCYM
"I ordered these for my son. Had to buy 2 different pairs to try to get the right size. Both were just too big. The inside of the shoe is nice. But, the soles seem like a very low quality. I returned both and bought a pair locally at a store where he could try them on first. Dear Amazon....It would be really helpful if you could post some real size-guides with actual measurements in the descriptions for shoes!",Shoes run big,3.0,B0002UUCYM
"After going to the local dance store, I was unable to find a wide width tap shoe for my son's beginning tap class. I was very pleased with this shoe.  It's a little larger than I expected, but with a thicker sock, it gives him room to grow.  The quality was the same as what I'd seen at the dance store.  He's been wearing he shoe for a month and is very comfortable in it!",Great Wide Width Tap Shoe for Boys,5.0,B0002UUCYM
Fit perfectly. I had been buying tap shoes for my other two older boys so I knew to buy slightly larger size than their normal shoe so it fit nicely. Great looking shoes.,Great tap shoes!,5.0,B0002UUCYM
"These are very nice shoes, however I should have listened to some of the reviews. My four year old who wears between a 10 1/2 to an 11 was too big for the 11M.  He said it squished his toes together.  I do think they were long enough, but they seem pretty narrow, I guess like a dress shoe. He does not need WIDE regular shoes, but I think we should have gone WIDE here.  I have to send back :( and would recommend a wide if they have even just a little over narrow feet.","Great shoes, quick delivery, but runs a bit small.",5.0,B0002UUCYM
Run small...otherwise just what i ordered. My son is excited to learn Tap Dancing. Make sure you wear thin socks,Not bad,3.0,B0002UUCYM
I got these for my dancing 2year old. The idea stemmed from his lust for the movie Happy Feet. We watch it together so often. He knows the songs and all the moves. when it's time to dance he takes my hand and says come on nanna dance and there we are just doing our stuff on the carpet and loving every minute of it. He calls the movie Penguin and I have had to purchase two sets of movie 1 & 2. His little face just lit up when he put these shoes on and actually heard the sounds coming from his feet. I am hoping to find him lessons soon. He will be 3 in August.,dancing 2yr old,5.0,B0002UUCYM
Arrived sooner than expected. Ordered a wide for my child so he doesn't need to always wear dress socks with them. They fit well. No problems.,Works for me!,4.0,B0002UUCYM
This is a good brand of dance shoe.  Quality is good.  Price is decent.  No complaints.  I would recommend this shoe.,Good,5.0,B0002UUCYM
"These shoes are of great quality!!  They seem durable and the leather is firm, but not uncomfortable!!  I bought up a full size and bought the wide width (my son usually fits in a normal width).  I put a thick sock on him and they fit wonderfully.  He puts them on the morning and dances around the house and doesn't want to take them off!!
We've only had them a week, so I only posted four stars.  I will revisit once we've had them longer to add (what I assume will be) a fifth star.",Great Quality,4.0,B0002UUCYM
"My son loves these and these ar ethe second pair we've ordered so far!  He has tapped in them all over Los Angeles and on the concrete and they are still good to go.  I got him a brand new pair for a show he's doing so he'll have fancy clean ones on for the performance -

And the first time I got these I had to send them back twice to get the right size and they were very nice and speedy about the whole thing!  Very nice company.",Excellent shoes!,5.0,B0002UUCYM
"Son's tap instructor says these just don't sound ""right."" We tried them a few weeks in a row to try to wear them in, but the sound is just too dull. We need a better tapping sound. I'm bummed that it's probably too late to return these. Will look elsewhere.","tap sound not ""right""",1.0,B0002UUCYM
My son's tap shoes were getting tight and thankfully Amazon had these with Prime 2-day shipping. I received them 2 days before his next tap class and they fit perfectly. I bought the next size up as well and the cost of both was less than buying 1 pair at a local dance store.,Just in time! Great fit.,5.0,B0002UUCYM
Get them not your size go like 4 sizes down,Three Stars,3.0,B0006FM9BM
"Not the Chucks of old but then again, what is these days?",Three Stars,3.0,B0006FM9BM
Great buy :),Five Stars,5.0,B0006FM9BM
Second time is a charm,Five Stars,5.0,B0006FM9BM
The Best shoes on the planet period,Superman quality,5.0,B0006FM9BM
"Love the classic style of the high too Chuck Taylors. The feel nice and look nice, the only thing is they run a little large, so if you usually wear a size 12 like I do, I would say opt for a size 11.5 or even 11.",Love the classic style of the high too Chuck Taylors,4.0,B0006FM9BM
