asin,rating
B000CSO4EI,3.2
B000EUD9OU,4.888888888888889
B000EUJOOO,4.6
B000J68VME,4.857142857142857
B000J6AMLW,4.0
B000KIHB2M,4.0
B000KSOIPA,5.0
B000KYOLAG,3.5
B000KYIMDS,5.0
B000KYOL4C,5.0
B000LQVP3Y,5.0
B000LZFQMG,5.0
B000LZC4VM,4.0
B000M5IUCS,4.0
B000M5N474,4.0
B000NE8HGM,4.714285714285714
B000NE4JT6,5.0
B000NFCFVO,3.5
B000O6Z00U,4.625
B000OOJC5Q,4.444444444444445
B000PGQJ4A,4.5
B000Q54OR4,4.333333333333333
B000QU3LCS,4.333333333333333
B000SAEI64,4.571428571428571
B000U60N6U,3.7777777777777777
B000V5CXXG,3.25
B000VUFNI8,5.0
B000VUL062,4.4
B000VUL05S,3.8
B000W1TFFS,4.333333333333333
B000XRTCHW,5.0
B000XRGVYO,2.5
B000XSH00C,5.0
B000XSH00W,5.0
B000Y00YPM,5.0
B000Y3DH3U,5.0
B000YI8XPW,5.0
B000YI9TRS,3.0
B000YI7CDG,5.0
B00110CETI,3.125
B00112B8BQ,4.0
B00113LSQ0,4.25
B0011CZKB0,4.7
B0011EEAJG,4.9
B000BB2OK2,4.5
B0012FPQ42,3.875
B0012FT19S,4.666666666666667
B0012N34QG,5.0
B00139KC6O,3.75
B00147NAYG,5.0
B0014JE5Z2,4.5
B00181EP4C,3.875
B00181J4MU,4.3
B00181G3UG,4.0
B0018SP9Z4,5.0
B0018SU75Q,5.0
B0018SUB0C,2.5
B0018SX7X0,4.6
B0019UAEGK,4.0
B001ANS8UA,4.857142857142857
B001ANU0N8,5.0
B001AS2IQK,5.0
B001BZ2EBG,4.111111111111111
B001BZ2E3Y,5.0
B001BZ86P4,4.0
B0013M1CKG,5.0
B001CD1Q7A,2.0
B001CST2EY,3.7
B001CUASGS,4.0
B001E0BNY2,3.5
B0009VI3PY,5.0
B00181HBYI,4.0
B001E8ZOKS,4.1
B001F1SXHK,5.0
B001F8JR82,4.5
B001FB0A76,5.0
B001FBKKW6,3.4285714285714284
B001FD6Z00,4.8
B001AHEM10,4.375
B001FZKTGO,4.857142857142857
B001GB1JIY,4.5
B001GBB3TE,5.0
B001GBF9ZI,3.6666666666666665
B001GBH1J0,4.0
B001GBKP8Y,5.0
B001C7H92M,4.666666666666667
B001GE15UI,4.222222222222222
B001GIEHLI,4.375
B001GIEHJK,4.375
B001GL1ENY,1.0
B001GLCED8,5.0
B001GN4E7A,4.5
B001HBV7JY,4.5
B001HNJ88Y,5.0
B001HUGKRY,5.0
B001IMJCOO,3.25
B001IMJCPI,3.0
B000EQBWPW,3.6666666666666665
B001J8IJM8,5.0
B001JC45OU,4.333333333333333
B001JP9HZE,3.0
B001JQ0DJ2,3.0
B001JPJZHO,5.0
B001JTDPJO,5.0
B001K2Q6SC,4.0
B001KFV4EU,4.5
B001KFYGTK,4.0
B001KOUD66,5.0
B001HRA5YG,4.333333333333333
B001MK752S,4.2
B001MU16HS,5.0
B001N45X4U,4.0
B001N4C7YO,4.0
B000G1NW76,5.0
B000M1RRVW,5.0
B000OBPUB4,4.0
B000XRVF5E,3.3333333333333335
B001394QXE,5.0
B0015CYKSU,5.0
B0019IFJ9E,4.666666666666667
B001CSVABW,5.0
B001NXBXEA,5.0
B001NXXLRC,3.6666666666666665
B001O1B008,5.0
B001O525J4,3.0
B001PBEPRC,5.0
B001PGXPF0,5.0
B001PKTVV8,5.0
B001PKTVHM,4.0
B000N4W1UU,5.0
B001FQ7Y4I,3.5
B000XH8CUA,5.0
B000OY8F0O,3.3333333333333335
B001GBKQMO,4.5
B001EPH1Y8,5.0
B0015A2DHM,5.0
B0009GB5RC,4.666666666666667
B001KFTHVW,5.0
B000AUXCP0,5.0
B0015S82J2,4.4
B001GB6EX4,5.0
B000EDD2R6,3.0
B000FS67ZE,5.0
B000H9BWNS,5.0
B0009DQOHQ,3.5
B0002T63YG,5.0
B001PKU3DI,5.0
B0012FQUV0,5.0
B0018SV31I,5.0
B001BZ2EH0,2.0
B001HL3DW8,4.8
B001F1NQ72,5.0
B00069AGUE,4.0
B001KAUQJO,4.0
B001HBQQ4K,5.0
B00139B6XW,2.0
B001BZ62DM,5.0
B00112HX06,4.0
B001OJV2L2,5.0
B0012FSXTC,3.5
B0017WPS52,5.0
B001CL21ZS,5.0
B000VAWTB2,2.0
B001KQ03BO,4.5
B0014JGGP4,4.5
B0013HXE4I,2.0
B001PKTV2C,3.0
