reviewText,summary,rating,asin
"I can't fault the jeans themselves for being too small. I had a pair of older jeans that were size 34 that fit pretty well and expected these new jeans to do the same. They didn't. They were just a bit snug. It will just give me some incentive to lose a few pounds. My complaint is not specifically about these jeans but the fact that I need a length of 27 and the shortest length available in this waist size is 29. Wrangler jeans have always worn well for me and I expect nothing less from these, once I get them hemmed to fit me.",How about a size 34x27,4.0,B0000CBALZ
"I received 2 pair each, indigo & black.  Indigo fit the same as previous purchases, black was nearly an inch tighter in the waist.  I returned black and re-ordered (+1""); current stock is 1 piece.  These jeans are a very good value.
Amazon customer service is excellent, but I am noticing some ""glitches"".","Black is almost 1"" tighter the indigo/blue.",5.0,B0000CBALZ
"Looks great, fits as expected (both length and waist - 36"" W x 34"" L)  nice look. I washed them as instructed and no problem with fade or streaks.  Good value.","Looks great, fits as expected (both length and waist - ...",5.0,B0000CBALZ
These are Wrangler jeans however they are the thinnest jeans I have purchased ever. Why are all jeans like tissue paper now? The problem with all these thin jeans is they wear/rip out in the stitching in the crotch area from wearing them. After about 10 wears they are worthless.,Thin thin thin,3.0,B0000CBALZ
This was a gift.,Fit.,5.0,B0000CBALZ
Nice jeans. Fit very well and seem to be well made. Had 28 inch inseam.,Good buy.,5.0,B0000CBALZ
Will purchase again when needed.,Five Stars,5.0,B0000CBALZ
VERY baggie,Three Stars,3.0,B0000CBALZ
Received exactly what was advertised,No issues,5.0,B0000CBALZ
Love these jeans they fit great and theres plenty of room to move !!! And a great price !!!,Love these jeans they fit great and theres plenty of ...,5.0,B0000CBALZ
"Terribly small waist. My friend wears 32s and they fit on him; I cant even get them past my butt, and I wear 36s in everything. Money wasted.",These run terribly small.,2.0,B0000CBALZ
A little tight.,Three Stars,3.0,B0000CBALZ
"I love Wrangler jeans. They are the only brand I own. These seem to run small and are not
comfortable.",Disappointed.,2.0,B0000CBALZ
"great price for the wrangler brand!  i really did not check on brand when i bought so was pleasantly surprised when i saw the W on the back pockets. again ,  great price for the W",great price for the wrangler brand,5.0,B0000CBALZ
Fit as expected great price!,Five Stars,5.0,B0000CBALZ
One size bigger would've been perfect. My fault.,Nice work jeans,5.0,B0000CBALZ
Worst jeans I ever bought. Thank heaven for return.,Terrible fit.,1.0,B0000CBALZ
"The pants arrived as promised. I was very pleased. I measured them and they had a 28"" inseam  as advertised. I was hesitant at first becsuse in the description it stated the pants had a ""hammer hoop"" and another tool pocket and hoop. I did not want capenter pants. I asked the question if the pants in fact had such hoops since the picture did not shop any. I never received an answer to my question so I took a chance and ordered them willing to send them back if they were in fact carpenter pants. Thankfully they arrived and were not carpenter pants. The fit is perfect for me.",Great pants at a great price.,5.0,B0000CBALZ
"Only jeans I am comfortable ordering online, fit is always consistent.",Four Stars,4.0,B0000CBALZ
The pants tend to rip at the back pockets after about 8 months.,Three Stars,3.0,B0000CBALZ
"I tried them on, perfect fit.",Great quality,5.0,B0000CBALZ
Fit as they should,Five Stars,5.0,B0000CBALZ
Good work pants,Five Stars,5.0,B0000CBALZ
plenty of belt loops for good waist fit and a long zippered fly. the zipper goes down father then other brands.,Belt loops and Fly,5.0,B0000CBAMK
muy buen producto llego en el tiempo esperado y con las condiciones de la publicacin lo recomiendo al 100 %,muy bueno,5.0,B0000CBAMK
"Though they ran a size smaller. The price was also on the higher range, especially for being a work Jean.",Great size selection,3.0,B0000CBAMK
These are great jeans for the money. Very comfortable and well constructed. I have several pair and will buy again.,Love 'em!,5.0,B0000CBAMK
"I have bought several brands of these carpenter jeans and these are the only ones I recommend highly. I now have 3 pair of these exact jeans and they are uniform in color, size and fit. I wear them in all social situations, from running my old Ford 8N tractor to presiding over the Board of Directors of our local Health Clinic. I love, love, love these jeans",best work jeans I have found,5.0,B0000CBAMK
"I like these jeans because they are light weight and easy to move around in.  They do tear easy, especially if you get the hammer loop caught on something.  I ruined a few pairs that way.  They have a pocket on the side that works great for putting your phone in.",Jeans,4.0,B0000CBAMK
"Before wearing Wrangler Pants, The only jeans I would wear were Levi's 501 button fly.  But wearing the Wrangler Carpenter Jeans gave me the option of keeping my cell phone in the side leg pocket.  The last time I went to the store, they only had one pair left; and it was darker than I preferred, but I needed some more pants, so I got it.  I thought to look online and was happy to find Amazon had them; and in the right lighter shade of blue.  I tried them on this morning for the first time.  At first everything was cool.  The comfortable; even though slightly new.  But when I was ready to leave for work, I couldn't get my phone in the pocket. WoW!  I couldn't believe these pants' pocket was too narrow.  I will never buy these pants; before physically trying them on first, again!  Even though it's annoying to have to use the local store's dressing room, something I don't like doing; I really wish I had that opportunity this time.

Buyers BEWARE !!!",Side Pocket on Leg is too small,1.0,B0000CBAMK
"These jeans are better than the Wrangler Carpenter jeans sold at Walmart, but they sure don't fit as well. Disappointing!",They're ok...,3.0,B0000CBAMK
Delivered in timely manner but the fit was too tight on my thighs and i couldn't get my hands in the tight and shallow pockets.,Wrangler carpenter jeans,2.0,B0000CBAMK
"This pair is a replacement order for a very similar but different pair that I returned due to the tool pocket opening being too small to accept my cell phone and the belt loop opening being small relative to a couple of my wider belts.  This pair can be identified by the small tool pocket being the same width as the large tool pocket. The returned pair had a small tool pocket that was narrower than the larger tool pocket.

Pros:  The fabric weight is compatible with Florida temperatures. The back pockets are deep enough to hide my dollar bill length wallet. The larger tool pocket will accept my cell phone, a Samsung Convoy.

Cons: The smaller tool pocket is not deep enough for anything except items you won't mind losing. I cut off the hammer loop as serving no useful purpose to anyone, including carpenters. If you know one that is still employed, ask them.",Wrangler Rugged Wear Carpenter Jean,4.0,B0000CBAMK
Fits great. Came on time,Fits great,5.0,B0000CBAMK
A little tight in the waist and overly baggy through the rump and thighs.,Three Stars,3.0,B0000CBAMK
Very satisfied,Five Stars,5.0,B0000CBAMK
Ordered relaxed fit and received regular fit,One Star,1.0,B0000CBAMK
Lower waist than expected.  Tighter in the thighs than I like.,Tighter in the thighs than I like.,4.0,B0000CBAMK
Great Fit and comfortable,Comfortable,5.0,B0000CBAMK
"Bought these to replace the carpenter pants that I can no longer buy from a local retail store that went out of business. Perfect fit, 33x30.",Perfect fit. Comfortable.,5.0,B0000CBAMK
Fits well and is very comfortable.,Five Stars,5.0,B0000CBAMK
good fit  comfordable,good fit comfordable,4.0,B0000CBAMK
Very different jeans then what I buy in the store,One Star,1.0,B0000CBAMK
"Great jeans Wrangler is one of the few that carry my size and they fit my seem to be odd size. Some makers get close, but close only counts in horseshoes and one other item that is thrown!!!!",Great fit at a good price!!,5.0,B0000CBAMK
"Nice fit and are comfortable, can't ask for more.",Five Stars,5.0,B0000CBAMK
Great,Five Stars,5.0,B0000CBAMK
"The fit seems to be a little smaller than normal size fit, but quality seems good.",A little small on the fit.,4.0,B0000CBAMK
"Lasted a couple months before they started to rip, were definitely smaller than expected",Three Stars,3.0,B0000CBAMK
same waist size as 4 other jeans I currently have and these came a bit too small I will probably not wear them and won't send them back because I don't have the time.,too small,2.0,B0000CBAMK
Good fit,Four Stars,4.0,B0000CBAMK
"The jeans arrived quickly, fit as expected, great buy!","Great jeans, great service!",5.0,B0000CBAMK
They fit perfectly...,Five Stars,5.0,B0000CBAMK
"Not the real deal, looks, feels and fits like cheap China knock off. Don't waste your time or money",POS,1.0,B0000CBAMK
"I wear a 34 waist in every brand of pants and jeans comfortably.  I had to order a 38 waist in wrangler to match the fit.  As Trump would say, SAD.",... 34 waist in every brand of pants and jeans comfortably. I had to order a 38 waist in ...,2.0,B0000CBAMK
great fit,Five Stars,5.0,B0000CBAMK
sent back,Two Stars,2.0,B0000CBAMK
Pants fit well. solid construction. and are comfortable.,and are comfortable.,5.0,B0000CBAMK
Fits great except the crotch area is too tight.,Four Stars,4.0,B0000CBAMK
"Very comfortable jeans. They look really good, have always worn Lee Carpenter jeans, might make these my go to jeans.",Very comfortable jeans. They look really good,5.0,B0000CBAMK
great looking and feeling jeans.  Happy with merchandise,Five Stars,5.0,B0000CBAMK
"Nice jeans, covers everything that needs to be covered.",Five Stars,5.0,B0000CBAMK
They just didn't fit.  Way too small.  Maybe just run small.,They just didn't fit. Way too small. Maybe ...,3.0,B0000CBAMK
"I don't know who made these jeans, and I have seen others in the store, but the two belt loops closest to the zipper, are a waste. A wide belt will not fit thru them both.  I have removed them for my use.",are a waste. A wide belt will not fit thru them ...,4.0,B0000CBAMK
Great pair of Jeans ! Packaged nicely. Good quality .Very satisfied  !,Five Stars,5.0,B0000CBAMK
nice thick jeans,Four Stars,4.0,B0000CBAMK
Unless you have owned these pants before don't buy these online. I made the mistake of doing this and they just didn't fit. No room in areas I needed and more room in others that were not needed.,Don't buy online if you are a big guy,3.0,B0000CBAMK
They fit well but the pockets are to small.,Three Stars,3.0,B0000CBAMK
Great buy....hard to find jeans to fit just right for my unigue frame.,Four Stars,4.0,B0000CBAMK
"I purchased these for my husband for tough work on our property.  He really likes these jeans.

They are a bit loser in the legs than his regular jeans but, he quickly got used to the fit.  They look and feel as if they will last a long time.

They fit as promised in the waist and Amazon had the longer inseam he needed.  Great pair of rugged jeans and Amazon's service continues to be very good.",First time w/Carhartt Double Front Jeans,5.0,B0000TW8UG
"The jeans are just what I expected. I think they will serve the purpose for which I bought them. I only wish these jean companies would make more jeans in the 28"" length. My husband is short and his jeans are always dragging.  If he rolls them up the cuffs end up full of dirt. I am not a tailor...can't sow.",Look nice,3.0,B0000TW8UG
"These pants are the most comfortable and some of the toughest that I have ever worn. They don't even look bad, for a work pant. I am a project superintendent in rural Alaska and wear the pants 7 days a week with tools in most of the pockets. Tough and comfortable.",work pants,5.0,B0000TW8UG
Fits great love these pants comfortable pair of pants I ever had will buy again,Five Stars,5.0,B0000TW8UG
Very rugged jeans as I expected . Fair price.,Five Stars,5.0,B0000TW8UG
"The best, hardest-working jeans I've ever owned. Long-lasting in landscaping work. Highly recommended.","Best, hardest-working jeans around",5.0,B0000TW8UG
The jeans fit as expected however the material seems to be getting thinner. They seem to wear out much quicker than they did years ago.,The jeans fit as expected however the material seems to ...,4.0,B0000TW8UG
Great fit.,Five Stars,5.0,B0000TW8UG
"Really great, I like it very much.",Five Stars,5.0,B0000TW8UG
Completely worked through these pants in under 3 months. I'm disappointed Carhartt,Not like they used to be.,1.0,B0000TW8UG
Great pants,Five Stars,5.0,B0000TW8UG
split wide open after little use,One Star,1.0,B0000TW8UG
Great as always,Five Stars,5.0,B0000TW8UG
"Bought for my husband who works construction.  Pants don't last long due to his line of work.  He said these fit perfectly. They have lasted a few years which is great because he is always in concrete, getting them snagged or cut with a tool.",Great hardworking Pants,5.0,B0000TW8UG
nice fit,Five Stars,5.0,B0000TW8UG
"Typical weird Carhartt sizing, fits as expected at waist, then is large around the knee, lower leg. Fits well with boots I suppose.","Typical weird Carhartt sizing, fits as expected at waist ...",4.0,B0000TW8UG
"Get the Knee pad inserts. Bought my first pair 3 years ago, rotating with 3 other pairs, I got good life out of them in a welding environment. Biggest weak point is a product of hang the tape measure on the pocket instead of the belt, which wears out the edge much faster. Another brand has addressed this issue by adding a bit of leather. The best update with these pants is enlarging the opening at the bottom of the double knees to make insertion of the padding much easier. The knee pads dry in the dryer at the same rate as the rest of the pants. These pants beat wearing knee pads with straps and allow entry into tight areas unlike bibs (overalls)",I got good life out of them in a welding environment,5.0,B0000TW8UG
Great jeans and very durable.  I encountered a nest of yellow jackets while cutting firewood;  my jeans had fifty or more bees under my chaps trying to stink me and the only stings I had was on my upper body.,Awesome,5.0,B0000TW8UG
My husband loves carhartt but every time we have gotten these the belt loop rips off. These were the worst yet because it ripped off the first day he wore them.,These were the worst yet because it ripped off the first day he ...,2.0,B0000TW8UG
Good jeans and they fit well. They could do away with the rivets though; they transmit hot/cold right to your skin.,Good jeans and they fit well,4.0,B0000TW8UG
Wide leg is not as tapered as some may desire. Almost too baggy through the leg compared to the waist.,Almost too baggy through the leg,4.0,B0000TW8UG
I get these for my husband every couple of years . They really hold up. He works on his knees a lot and these help protect the knees and don't get holes for a long time. We joked that his old pair  will be worth a fortune at a certain high end store!,Really last,5.0,B0000TW8UG
Tend to rip out at the rivets,Four Stars,4.0,B0000TW8UG
Thank-you,Five Stars,5.0,B0000TW8UG
"Fits as expected, these are a great product",Well made,5.0,B0000TW8UG
Good jeans.,Four Stars,4.0,B0000TW8UG
"Purchased Feb 2015. Have worn the pants a couple dozen times just around town NOT hard wearing at all. Two days ago the crotch blew out (see photo). Not on the seam, material seems defective as I see others have the same complaint. For the price this is not acceptable! Remember when Carhartt meant something? What a shame.",Cheap material,1.0,B0000TW8UG
Ecellent.,Five Stars,5.0,B0000TW8UG
These are the best wearing and toughest jeans for the money. All this without sacrificing comfort.,Way better than Levi's queer boy jeans,5.0,B0000TW8UG
To big and to long,Two Stars,2.0,B0000TW8UG
Great work pants!,Five Stars,5.0,B0000TW8UG
The best work pants. They're the only thing that fits and feels right for me. It's just a shame that there the most expensive,The best work pants,4.0,B0000TW8UG
As I'm familiar with this product I know what I'm getting. The sizing is fairly accurate. Minimal shrinking. Worth the money if you work in rough conditions.,As I'm familiar with this product I know what I'm ...,4.0,B0000TW8UG
for the price they should be made in the usa  as in years past  and not mexico,Three Stars,3.0,B0000TW8UG
Hoping they will shrink in the wash.,Three Stars,3.0,B0000TW8UG
I would love to return them and get 2 other pairs,Three Stars,3.0,B0000TW8UG
Been wearing these for years.,Five Stars,5.0,B0000TW8UG
Great for gifts to husband and son. Both enjoy these.,great jeans,5.0,B0000TW8UG
Great fit & great feel,Five Stars,5.0,B0000TW8UG
Perfect,Five Stars,5.0,B0000TW8UG
These must have been mismarked. Very small waist and extra long length. Bad pants over all.,Carhartt Mistake,1.0,B0000TW8UG
Good jeans.  I feel like a lumberjack every time I put them on.  Price is acceptable.,Good jeans. I feel like a lumberjack every time ...,5.0,B0000TW8UG
Great fitting work pants.,Five Stars,5.0,B0000TW8UG
"It seems like carhartt quality control has diminished a bunch.  I am sad that my beloved brand for construction gear has slipped so much.

Made in Mexico and other third world countries.

I own 20 pairs of pants that I have bought over last two years.  Not one seems to fit properly.  Thigh pockets vary so much. I buy them because it's comfortable to Wear cell phone on my thigh while working. More and more the pockets are coming so varied in size. Becoming annoying.",BrIng manufacturing back to the USA,2.0,B0000TW8UG
"My husband loves these for work. Great pants, perfect fit. Definitely recommend these jeans. Cheaper price then our local store, love that!","Great price, will purchase again!",5.0,B0000TW8UG
"My bf is 6'8"" and these fit him perfectly!  They are long enough and comfortable-and not bulky for winter running.",Perfect,5.0,B0001WAZGG
"These things are amazingly warm for their thickness.  I have these and a couple sets of the Cross Country pants, and I'm extremely pleased with both. This are lightweight, can be worn indoors, and have open, not zip, pockets (this might be important to someone buying them as a running pant).  I use them running, hiking, primarily but also when weightlifting in an unheated basement.  For hiking, be aware they are not really for off trail, the fabric would snag too easily.

The sizing comment in the review is dead on, Sporthill's XXL is everyone else's XL.  I talked with the manufacturer about this, they were apparently unaware of it.  The pants are loose, but not enough to make up for undersizing.

I haven't had any problems washing them as the one review describes.  You don't want to put them in the dryer, but they readily air dry. Actually, thinking about it, these may be able to go in the dryer and the other ones can't, but I air dry them regardless as I just don't put my Sporthill stuff in the dryer in general.  Washing is fine though.","Great pants, sizing is a bit off though, beware",5.0,B0001WAZGG
"I love it and wear it every time I bike early in the morning. However be cautious when selecting the size. For all my pants my waist size is 38-40. However I ordered the XX-large and it fits perfectly. Accordingly to Amazon chart this would correspond to 44-46!!!
In fact I went with XX-large because of a similar item I previously had ordered (and returned). I had ordered a X-large and I could barely put it on!",Great but be cautious with size,5.0,B0001WAZGG
I've been wearing the Voyage pant for as long as they have been around. They are my all time favorite running pant hands down.,love the SportHill Voyage pant,5.0,B0001WAZGG
"Back when I was running, I used to wear SportHill running pants religiously. Now as an avid cyclist, I figured I'd give these a try again, having forgotten about them and after a few minutes On-Line, I was excited to find out they were still in business. I was pretty excited to have another pair since I used to ""live in"" SportHills. I placed my order, and wore these around after work for a few days- they seemed a little on the short side, but what the heck- I tossed the packaging. So I washed them on gentle with my cycling kits and put them on again this weekend. I took a closer look...one leg is a full inch shorter than the other. I couldn't believe it. I even laid them down and double checked, yep. Even my wife said...""one leg is shorter"". True disappointment-Pretty pathetic quality check. What a waste of money. I'll stick with my Brook's running pants.",SportHill Voyage Zone 2 Running Pant,1.0,B0001WAZGG
"The pants are comfortable. However, the brand new pair I received had a 2"" hole in the pocket where the seam wasn't properly sewn together. I emailed sport hill to report the issue and they never responded (waited for 2 weeks). I was led to believe sport hill was a stand up company; I guess I was wrong.",The pants are comfortable. However,2.0,B0001WAZGG
"I've been wearing Sporthills, this type as well as the xc for really cold weather, for many years and really like them.",Great pants,5.0,B0001WAZGG
"Although I have worn this style of pants from SportHill for years, this pair is a bit short. It still works fine for running, hiking etc., but I would have preferred a bit more length.  That said, the pockets are longer and better; you're not as likely to lose your keys, ID, etc.",SportHill Voyage Pants,4.0,B0001WAZGG
awesome deal on these great running pants,Five Stars,5.0,B0001WAZGG
Best pants ever,Five Stars,5.0,B0001WAZGG
"BEST PANTS , WELL WORTH THE MONEY,  I OWNED A PAIR FOR 10 YEARS THAT ARE STILL IN GREAT SHAPE, THESE ARE SO COMFORTABLE",GREAT PANTS,5.0,B0001WAZGG
"I've owned these for years and use them primarily for playing Platform Tennis all winter long.  They're wonderful, versatile and easy to care for.  They also make this old man's bum look pretty good!","They're wonderful, versatile and easy to care for",5.0,B0001WAZGG
"These pants are almost like the original Sport Hill's I got 15 years ago,  I just hope this pair lase as long.",Cool Running,5.0,B0001WAZGG
"These are great track pants.  The material is a soft fine synthetic knit and fitment is great--neither baggy nor super tight.  Form-fitting.  I use these for running and biking.  Love the tapered legs with spandex band on the ends and zipper (although not needed).  My only gripe is the sizing.  Based on the Sporthill size chart, I bought Medium Long.  I am 6', 185lb and usually just buy medium pants.  The Medium Long was about 2"" too long!  Still doable since the form fitting allows for some bunching but unless regular pants are too short or you like wearing your pants above your hips rather than on your hips, I would recommend plain mediums (or the your size but without ""short"" or ""long"").  Now some men have really beefy legs--I would not recommend these pants to you.  In terms of tapered track pants, these are the most form-fitting I have tried on.  If I had massive legs, they would be tights, not just pants.

Downside:  side pockets are there but not zippered like some of SportHill's other pants.

Update:  Have since bought SportHill Nomad pants.  I actually like these better than the Voyage.  The material is silkier and the side pockets have zippers.  Great fitment and very comfortable.",Awesome pants,5.0,B0001WAZGG
"Have owned Sporthill pants since mid eighties, this pants are the gold standard (bought my wife a pair a week after receiving mine--she was borrowing them).  Sporthill is at tip top of running gear companies.",best athletic pants we've owned in 40 years,5.0,B0001WAZGG
"This shirt looks great, but came way too long, it felt like a dress. May need to get some work done on this for it to fit correctly.","Too long, but looks great!",3.0,B0001YR5BM
"Lightweight, comfortable, and a great fit. Really easy to clean and care for. Dickies are traditionally 'blue collar' work shirts, but I wear them in my office job. I bought this shirt and a white one with my first order, and liked them so much I just ordered two more.",Not just for blue collar jobs.,5.0,B0001YR5BM
The best shirts ever.,Dickies,5.0,B0001YR5BM
"Great fit, price & quick shipping",Perfect transaction,5.0,B0001YR5BM
I wear these shirts every single day. I have some I've been wearing for 10 years and they look better than new now that they've worn in. These are consistently my favorite shirts.,Old Faithful,5.0,B0001YR5BM
its a great shirt,Four Stars,4.0,B0001YR5BM
getting more,Four Stars,4.0,B0001YR5BM
"The size I am, I want it to work with me...not bind me.  This one works.  Solid construction and even better value.  Can't beat that.",Value and volume,4.0,B0001YR5BM
I enjoy wearing dickies clothes for work. for me they are very comfortable. plus there are a wide range to choose from then on the box stores.,dickies shirts,5.0,B0001YR5BM
"Made well,  but a bit smaller than expected. I should have ordered one size larger so that it would fit a bit better.","Made well,  but order one size larger than you think.",4.0,B0001YR5BM
"quality was great and just the right color ,size and fit.  Shirt looks good on and holes its shape and does not fade",great,4.0,B0001YR5MQ
"Great product, great service, great price! This is the weight I really like in a polo shirt. I wear theses shirts for work shirts",Great product,5.0,B0001YR5MQ
"I bought a medium, (I'm 40"" across the chest) and it's like a tent. other than that, it's actually a nicely made shirt. Unfortunately i gave it away to my brother in law. My advice is to buy a size down from what the size guide says.",WAY too big!,2.0,B0001YR5MQ
"Great shirt, feels great. But here are two things I do not like. Stitched on the bottom front of the shirt is a Dickies logo. Since I do not tuck in my shirt I hate that it's there for everyone to see. On the inside is a huge tag for washing instructions that I had to cut off since it rubbed against my skin and made noise. Have no idea why they put these two things on this shirt. Not sure if I would buy anymore of these shirts.",Almost Perfect,3.0,B0001YR5MQ
It Arrived promptly and was what I wanted hope it holds its shape and size.  Wish you had more colors.,Great shirt,5.0,B0001YR5MQ
"This is exactly the shirt I was looking for.  Earlier, I ordered two others that turned out to be a different weave and they were OK, but they weren't what I was looking for.  My original navy blended polo shirt was so old the label was faded so I had no 'name' for the shirt.  But this is it.  I really like the weave, the cut and the pocket. They are durable as my old shirt will attest.  I will be ordering more of these and I might even get one or two in a color other than navy blue.","Dickies ""Blended"" Polo Shirt",5.0,B0001YR5MQ
"I used to work as a server for a large restaurant chain that required we wear a black polo. You can find cheap polos at Kmart, WalMart, Kohl's, Ross, etc... but the quality and construction on these ""cheaper"" polos was apparent after the 3rd or 4th wash, not to mention they would shrink, making it difficult to tuck in. I have had 5 Dickies brand polos with no issues of fading or shrinking. For your money, these are the best you can buy if you are looking for a long term work solution.",Best Polo for your Buck!,4.0,B0001YR5MQ
I have purchased many Dickies Shirts in the past. They were great shirts and lasted forever. I knew my size and figured it wouldn't be a problem purchasing them on line. It took forever for them to be shipped and when I got them they were horrible.  They were the same kind of shirt I had purchased in the past but the quality and size was not the same. These shirts although sized as x-large were much bigger.  I would have to gain a 100lbs to for them to fit. The length was also much longer and the material much thinner.  I was very disappointed not just at Dickies but at the company that sold them and at Amazon as well.  I will not be buying Dickies in the future and will be very careful about buying on Amazon because things have changed and it is not always clear who you are buying from.,Dickies  Shirts Suck,1.0,B0001YR5MQ
"There are not enough belt loops in the back, so doubt that they will last long.",So-so,2.0,B0001YS10Q
"Great Jeans, just wish they had traditional cut in my size",Love Carhartt jeans,4.0,B0001YS10Q
These jeans are the best fit for my son and Carhartt has discontinued them. They wear well and hold up to repeated washings.  I bought him 3 pair since I may not be able to find them again!,"Jeans for the tall, thin guy",5.0,B0001YS10Q
"Just a word of caution on buying these from Amazon. I have worn B17 jeans for years and they have always fit great. I have long legs but am average in the stride. The last B17s I bought from Amazon were 2-3 inches too long in the stride which made the inseam too long and left me with a baggy seat as well. I returned them and got the same thing as a replacement. Carhartt has a Big/Tall line that probably is longer in the stride. While these were not marked as being ""Talls"" I suspect that is what I was sent.",Great jeans (If you get the right fit),5.0,B0001YS10Q
I ordered 29W X 28L.  They were way too tight in the waist and too long in the length.  I took them to a seamstress and she measured 27W X 29L.  I've bought other style relaxed jeans from carhart and they fit perfectly.,Jeans do not fit right.,2.0,B0001YS10Q
"Very profitable deal  - jeans of high quality and good price.

It is a one of few jeans with size 44 x 38 !",Very profitable deal  - jeans of high quality and good price.  It is a one of few jeans with size 44 x 38 !,5.0,B0001YS10Q
"I buy this brand because quality, wear and fit is always the best. They are consistent and have excellent products.",Can't go wrong with Carhartt brand.,5.0,B0001YS10Q
"It's hard for me to find jeans with inseam less than 30. These work well, but they seem to be a long 28.",31x28,4.0,B0001YS10Q
This jeans fits me perfectly and surprised me of new size from 32 to 30; my workout is paying well!!!,Convenient buy then try...,5.0,B0001YS10Q
"While nicely constructed with a couple of inner pockets, one a bit small my biggest problem was fit.  It is very boxy like it was styled in the 80s.  Because I found the sleeves a bit long I am trying to exchange it for a medium, hoping that will not make the bottom too short, the specs indicate it will be an inch shorter.  I like that the bottom is not elasticized on this model.  If they exchange it, I will update this review.",sizing problems,3.0,B00020OCD4
Runs a little big .  May have to order 1 size down.  Very well made- hard to find style in stores,Runs a little big,4.0,B00020OCD4
I purchased the jacket for hiking is long the Skyline Drive in Virginia. The outer layer blocks the wind while the sweatshirt long keeps you warm. The Velcro on the cuffs allows for individual adjustment and comfort. Love all the pockets inside and out  to store things while hiking. Note on sizing: these are unisex and run large. I normally take a size  12 and am almost 6 feet tall and a medium was too big. I ordered it in small and it was a perfect fit.,Great all around casual jacket,5.0,B00020OCD4
