asin,rating
B000K2MJ7K,5.0
B000K2MJOS,5.0
B000K8MP2I,3.0
B000KZE4GG,3.6666666666666665
B000M58XS4,4.5
B000N1ZYOI,4.6
B000N21H8Y,4.0
B000N21KCC,5.0
B000N20172,4.0
B000N1ZZME,4.666666666666667
B000N21IU6,4.0
B000N21HCU,5.0
B000N23DF4,5.0
B000N21IQU,5.0
B000N5IL6M,3.875
B000NID7TA,4.8
B000NM8LHE,5.0
B000OAITPE,5.0
B000OCO4RE,5.0
B000ON2M36,5.0
B000OYFJO4,4.5
B000OZTAG6,4.333333333333333
B000P7LVCY,5.0
B000PCH5YW,3.6
B000PJW7YS,3.0
B000Q5SW8G,5.0
B000Q5R1AG,5.0
B000Q6QHA0,5.0
B000Q7RS2K,4.5
B000Q7U4BM,4.833333333333333
B000Q7TM5G,4.833333333333333
B000Q7V1XW,5.0
B000Q7WO4C,3.0
B000QHHCZI,3.5555555555555554
B000QV9WKM,4.5
B000QXF2J0,4.5
B000QXPB7I,5.0
B000R986J6,5.0
B000RFS0H8,2.5
B000RFV5RK,1.0
B000RJVMWO,5.0
B000RKXCPI,5.0
B000RLQVQ4,5.0
B000S5VSJ4,5.0
B000S6OLD8,4.666666666666667
B000TDDP1O,4.0
B000TDDKDW,5.0
B000TDIKEQ,5.0
B000TFGAPU,5.0
B000TFITD6,5.0
B000THJAPA,5.0
B000THN4ZC,5.0
B000THVJPY,3.6
B000TVL4R8,4.5
B000U5VB12,2.0
B000UMCD94,5.0
B000V0A4B4,3.5
B000V0A4MS,5.0
B000V0A4K0,4.714285714285714
B000V7N3SS,5.0
B000V7N9LE,5.0
B000V7ZVEM,5.0
B000V805UQ,5.0
B000V85BNM,5.0
B000VF9J7O,4.0
B000VI2EZA,4.375
B000VI3XR8,4.428571428571429
B000T0PDKS,4.0
B000W26X8E,3.0
B000W9QV9I,5.0
B000W9VZSU,4.285714285714286
B000WFNGUE,4.666666666666667
B000X99H8O,4.0
B000XBTI0Y,4.0
B000XBUXNK,5.0
B000XBLP00,4.333333333333333
B000Y03TUY,4.6
B000HBUR6O,5.0
B000XBPAG0,2.0
B000V7R9HO,5.0
B000V85CBI,5.0
B000X9BIY0,5.0
B000T048DG,2.0
B000J3B7S2,5.0
B000RK1BUQ,3.25
B000OSNQRW,4.666666666666667
B000OYKYL2,4.0
B000XBTG1U,4.25
B000TVL6IA,4.0
B000U8FRJQ,4.5
B000W9TXCA,4.5
B000SKXJBO,3.0
B000THH4I0,5.0
B0009VNB5Q,5.0
B000IBIV9S,4.0
B000FIVJXE,4.8
B000RK1BSS,5.0
B000BY0Z32,5.0
B000G2ZCFA,5.0
B000H86RX4,4.0
B000HQIP0Y,5.0
B000ON1G2O,5.0
B000P43LY8,4.0
B000P3XB9E,2.0
B000RWZ254,5.0
B000UW234Y,4.0
B000WOT5K0,5.0
B000XBNIIW,5.0
B000Y04Z34,5.0
B000FOKKJ2,5.0
B000Q7RSXY,1.0
B000H882X2,5.0
B000FISKG8,2.8
B000W9SITO,1.0
B000Q7V18W,5.0
B000IBGZ4G,4.0
B000BF10SA,4.0
B000JZBVUE,3.6666666666666665
B000TDGFAW,5.0
B000QHJZ3A,2.0
B000XHDTH6,1.0
B000H886ZQ,4.5
B000P41HU8,4.0
B000XBSYRC,5.0
B000B2KL4W,5.0
B000I2YRRW,3.3333333333333335
B000RJVMYW,5.0
B000TDFRBK,5.0
B000P43UIU,5.0
B000JZ9TA8,4.4
B000H89P9W,5.0
B000M558PA,5.0
B000RFV17E,5.0
B000LGNWMQ,5.0
B000VWBNYO,5.0
B000UOB2GC,5.0
B000QXBIDY,5.0
B000H8BQRQ,4.0
B000JZ9U8Y,3.0
B000RKXUZU,1.0
B000JCYX7K,4.0
B000JZ7J6O,4.5
B000F52ACG,2.0
B000TFH20M,2.0
B000TDIIT8,5.0
B000N1ZZ06,4.4
B000CRD87I,5.0
B000EJ0M5K,3.888888888888889
B0008F5KZM,5.0
B000QU70K2,5.0
B000FPM1AC,5.0
B000FIP6VA,4.0
B000JZ9SFE,5.0
B000OWBVZC,5.0
B000RKABQG,5.0
B000RFTKOK,4.0
B000HHYML4,5.0
B000QCV0DS,5.0
B000P6GO8G,5.0
B000HHUIGC,5.0
B000CBR3CA,3.6666666666666665
B000F50F7I,5.0
B000P3X86K,5.0
B000WTONVG,5.0
B000Y04RXW,3.0
B000LUQQQG,4.333333333333333
B000XKA0L6,5.0
B000G2ZCLY,5.0
B000A2LH3C,5.0
B000I80PRC,5.0
B000TFCYQO,5.0
B0009RLRHY,4.0
B000KJ1MFS,5.0
B000W9QY2M,5.0
B000CRBD98,5.0
B000X23A2U,5.0
