title,features,description,asin,imageurl,imageURLHighRes,category
Durango Toddler/Little Kid BT851 Boot,"Clothing, Shoes & Jewelry
Girls
Shoes
Boots
Select Size to see the return policy for the item
","Durango sets this cowgirl boot apart with a smooth, faux white leather foot under a matching, fancy stitched shaft. Faux leather lining. Easy-on pull straps. Round toe with toe rand. Cowgirl heel. Imported.
Durango has built a reputation for developing quality Western footwear for men, women and children since 1966. While producing diverse lines ranging from farm and ranch products to Western fashion styles, Durango focuses on durability, comfort and style in all of its products. Durango has been an industry leader with such innovations at the Comfort Core Insole Technology and SPR leather, one of the most durable leathers in the footwear industry. Durango is part of Rocky Brands, which also owns Rocky Outdoor Gear, Georgia Boot, Dickies Footwear, and Lehigh Safety Shoes.
",B0009M95YQ,"['https://images-na.ssl-images-amazon.com/images/I/31GVGz%2BUBpL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31YpWzmlB2L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41J-53O9MtL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31GR9J5fU4L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iWMi2EspL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414JU0kMTrL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31GVGz%2BUBpL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31YpWzmlB2L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41J-53O9MtL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31GR9J5fU4L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iWMi2EspL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414JU0kMTrL.jpg']",Girls Shoes
Durango Lil' Black Lizard Western Boot (Toddler/Little Kid/Big Kid),"100% Synthetic
Imported
Synthetic sole
Attention-Getting Cowboy Boots For Kids.
Exotic lizard print foot
Fancy metal toe rand
Package Dimensions:
                    
12 x 8 x 4 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)
","#3 Toe. Cushioned insole and heel pad. Glove urethane shaft. Glove urethane shaft lining. Glove urethane upper. Metal Toe Rand. PVC Outsole.
Impart western styling among your own little ones with this Black Lizard boot from Durango. The supple upper is accented with detailed stitching and crocodile embossing on the vamp. A slight heel gives kids a bit of height that's still walkable.
",B0009MC5WA,"['https://images-na.ssl-images-amazon.com/images/I/41Vg9yRD3rL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41piPH6W3JL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41u1T2iQuKL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uhPzu7EfL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51EfYpKHBIL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mQ3VY8dgL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41Vg9yRD3rL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41piPH6W3JL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41u1T2iQuKL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uhPzu7EfL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51EfYpKHBIL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mQ3VY8dgL.jpg']",Girls Shoes
Kenneth Cole REACTION Toddler/Little Kid Baby Cakes Too  Dress Sandal,"100% Leather
Rubber sole
Adjustable 3/4 inch ankle strap
Package Dimensions:
                    
11.5 x 7 x 3.5 inches
Shipping Weight:
                    
1.25 pounds
","For every action, there is Kenneth Cole REACTION. This youthful, fun-loving line from American designer Kenneth Cole features fashion inspired by technology, music, and pop culture. Offering the latest in trendy and versatile yet affordable shoes, we are sure you will have a positive REACTION to this exceptional collection.
",B0009RLT04,"['https://images-na.ssl-images-amazon.com/images/I/41NNXQFVM3L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/517WG50QPZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VPGFRQPYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410E78QAVGL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GWVBG5VBL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419QMAKKX3L._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41NNXQFVM3L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/517WG50QPZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VPGFRQPYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410E78QAVGL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GWVBG5VBL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419QMAKKX3L.jpg']",Girls Shoes
Kenneth Cole REACTION Little Kid Queen Bees Sandal,"100% Satin
Rubber sole
Heel measures approximately 1 1/2""
Sequins on toe straps
Buckle closue for secure fit
Package Dimensions:
                    
11.5 x 7 x 3.5 inches
Shipping Weight:
                    
1.25 pounds (View shipping rates and policies)
","Sparkly sequined straps, a shiny metallic lining, and just a hint of a fashion heel give these pretty sandals an all-dressed-up look. They have a buckle ankle strap for an adjustable fit and feature a lightly textured rubber sole that provides good traction but still looks dressy. A padded footbed adds to the comfortable fit.

For every action, there is Kenneth Cole REACTION. This youthful, fun-loving line from American designer Kenneth Cole features fashion inspired by technology, music, and pop culture. Offering the latest in trendy and versatile yet affordable shoes, we are sure you will have a positive REACTION to this exceptional collection.
",B0009RLUVC,"['https://images-na.ssl-images-amazon.com/images/I/51YX3QWFGML._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51EM18ZA1FL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418S4DWZ04L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41S32K144NL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415M36RQSCL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SSPK8G1SL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51YX3QWFGML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51EM18ZA1FL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418S4DWZ04L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41S32K144NL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415M36RQSCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SSPK8G1SL.jpg']",Girls Shoes
Kenneth Cole Reaction Cind-R-Ella Sandal (Toddler/Little Kid/Big Kid),"100% Synthetic
Made in USA or Imported
Synthetic sole
Heel measures approximately 2""
Made in USA or Imported
Style: Rose
Color: White
Brand: Kenneth Cole New York
Category: Fashion Sneakers
You can return this item for any reason and get a full refund: no shipping charges. The item must be returned in new and unused condition.
Read the full returns policy
Go to Your Orders to start the return
Print the return shipping label
Ship it!
Product Dimensions:
                    
5 x 5 x 0.7 inches
Shipping Weight:
                    
12 ounces (View shipping rates and policies)
","Buckle closure at the ankle for a secure fit. Man-made lining and a lightly cushioned man-made footbed. Textured rubber outsole.
For every action, there is Kenneth Cole REACTION. This youthful, fun-loving line from American designer Kenneth Cole features fashion inspired by technology, music and pop culture. Youre sure to have a positive reaction to this stylish, versatile and affordable collection.
",B0009RLU3A,"['https://images-na.ssl-images-amazon.com/images/I/41R6081YX8L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JB68KSZ2L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31MZCXC62DL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JE9HEWGNL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GA7QPV34L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41X3ZZ0RSAL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41R6081YX8L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JB68KSZ2L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31MZCXC62DL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JE9HEWGNL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GA7QPV34L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41X3ZZ0RSAL.jpg']",Girls Shoes
Kenneth Cole REACTION Toddler/Little Kid Queen Bees Too Sandal,"100% Satin
Rubber sole
Heel measures approximately 3/4""
Sequin detail
Adjustable ankle strap
Lightly padded, metallic sock
Ribbed outsole for traction
Package Dimensions:
                    
11.5 x 7 x 3.5 inches
Shipping Weight:
                    
1.25 pounds
","For every action, there is Kenneth Cole REACTION. This youthful, fun-loving line from American designer Kenneth Cole features fashion inspired by technology, music, and pop culture. Offering the latest in trendy and versatile yet affordable shoes, we are sure you will have a positive REACTION to this exceptional collection.
",B0009RSYTS,"['https://images-na.ssl-images-amazon.com/images/I/51YX3QWFGML._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51EM18ZA1FL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418S4DWZ04L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41S32K144NL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415M36RQSCL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SSPK8G1SL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51YX3QWFGML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51EM18ZA1FL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418S4DWZ04L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41S32K144NL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415M36RQSCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SSPK8G1SL.jpg']",Girls Shoes
Adidas Youth F5 TRX Soccer Cleats - SZ 4.5 BLU/WHT/GRN - soccer team express footwear outdoor boots youth,"Package Dimensions:
                    
11.1 x 6.9 x 4.3 inches
Shipping Weight:
                    
1.15 pounds
","Adidas Youth F5 TRX Soccer Cleats For fast firm-ground play, the adidas F TRX FG soccer cleat features a synthetic upper, lightweight stud shape and asymmetrical lacing that enhances ball contact. An anti-microbial treatment keeps - soccer team express footwear outdoor boots youth - SZ 4.5 BLU/WHT/GRN - soccer team express footwear outdoor boots youth
",B0009VO3Y4,['https://images-na.ssl-images-amazon.com/images/I/41tZKVHmsIL._US40_.jpg'],['https://images-na.ssl-images-amazon.com/images/I/41tZKVHmsIL.jpg'],Girls Shoes
Adidas Youth F5 TRX Soccer Cleats - SZ 4 BLU/WHT/GRN - soccer team express footwear outdoor boots youth,"Package Dimensions:
                    
11 x 7 x 4.2 inches
Shipping Weight:
                    
1.2 pounds
","Adidas Youth F5 TRX Soccer Cleats For fast firm-ground play, the adidas F TRX FG soccer cleat features a synthetic upper, lightweight stud shape and asymmetrical lacing that enhances ball contact. An anti-microbial treatment keeps - soccer team express footwear outdoor boots youth - SZ 4 BLU/WHT/GRN - soccer team express footwear outdoor boots youth
",B0009VQ38S,['https://images-na.ssl-images-amazon.com/images/I/41tZKVHmsIL._US40_.jpg'],['https://images-na.ssl-images-amazon.com/images/I/41tZKVHmsIL.jpg'],Girls Shoes
"Columbia Little Kid/Big Kid LKBY1110 Bugabootoo Boot,Rocket/Squash,13 M Little Kid","100% Oiled waterproof leather
Rubber sole
Slimtech insulation, temperature rated to -25 degrees Fahrenheit
Seam sealed, waterproof construction
One-piece injection molded thermoplastic rubber outsole keeps feet warm and dry
Rustproof D-rings and nylon speed hook quick lace construction
Package Dimensions:
                    
12.9 x 12.4 x 4.6 inches
Shipping Weight:
                    
3.2 pounds
","Columbia offers a wide variety of outdoor performance footwear, outerwear, sportswear, and accessories. Columbia products are engineered using the best technologies and highest quality materials, providing you with innovative products that are functional yet stylish and a great value.
",B0009XARWY,"['https://images-na.ssl-images-amazon.com/images/I/41DF3P3MXDL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M7TNTC7NL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41F114R3TQL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GC96X86CL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412QW20319L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GEK5Y9KML._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41DF3P3MXDL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M7TNTC7NL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41F114R3TQL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GC96X86CL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412QW20319L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GEK5Y9KML.jpg']",Girls Shoes
Capezio Little Kid/Big Kid Jr. Tyette 625 Tap Shoe,"Clothing, Shoes & Jewelry
Girls
Shoes
Athletic
Dance
","She'll be tapping her life away in this Tyette tap shoe from Dance Class. Featuring an extremely flexible patent leather upper, this shoe also includes a removable gross grain ribbon and rubber sole with attached taps.
Salvatore Capezio was born in 1871 in Muro Lucano, Italy. Uninterested in following in his father's footsteps as a construction engineer, he became an artist of his own right, a cobbler. In 1887, at the age of 17, he opened his shop on Broadway and 39th Street, diagonally across from the old Metropolitan Opera House in New York City. Soon, the shop became a meeting place for dancers who would stop by to discuss their needs and to get a pair of his shoes. As Capezio's popularity grew, dancers from around the world made it a point to visit him and purchase his shoes. The innovation of the products that Salvatore Capezio created and the camaraderie he shared with the dancers molded the direction that his company would follow. In this image, the Capezio brand was established to promote and recognize ongoing achievements and participation in dance. Capezio products remain in the forefront in quality and in technological advances with innovations like the split-sole, the stretch-insert, the Dansneaker and the Tapsneaker. Capezio believes that their success is dependent upon the individual commitment of each customer to continually set new standards of creativity and performance, while preserving a reputation for dependability and distinction. Capezio pledges their support and dedication to the advancement of dance, theater and recreation in communities worldwide.
",B0009XKHA6,"['https://images-na.ssl-images-amazon.com/images/I/51-t3NsbkoL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ycImlWXIL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vpAonz5oL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gm%2Ba5sPnL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PVGgs2xtL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41te0%2BOAKKL._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51-t3NsbkoL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ycImlWXIL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vpAonz5oL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gm%2Ba5sPnL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PVGgs2xtL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41te0%2BOAKKL.jpg']",Girls Shoes
Converse Chuck Taylor Low Youth Retro Shoes,"Shipping Weight:
                    
3 pounds
","Converse CHUCK TAYLOR LOWs never go out of style.  Features a soft canvas upper with a thick rubber ousole for added comfort and style.
",B000A0EYR0,['https://images-na.ssl-images-amazon.com/images/I/41f4Q39RV7L._US40_.jpg'],['https://images-na.ssl-images-amazon.com/images/I/41f4Q39RV7L.jpg'],Girls Shoes
Capezio Little Kid CG15 Jazz Shoe,"100% Leather
Synthetic sole
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","The Capezio Jazz Ankle Child Boots include a pair of Suntan boots with a quality leather EVA split-sole, an Arch hugging patent pending PowerPointe Construction and a small forefoot patch for the right amount of flexibility and traction.Toddler/Child size
Your little one will love Capezio's Stretch Jazz ankle shoe for superior comfort while they're at practice. The leather shoe features a stretch fabric arch and side supports that mold to the perfect fit. The textured split sole offers traction on any surface.
",B000A0CI6Y,"['https://images-na.ssl-images-amazon.com/images/I/41Jq2LpWySL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413CTKORqrL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZTdHA%2BGJL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41So8jUhFIL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M9ZP%2BuuYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GXLLhrh0L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qbq1CugqL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cjf07m6VL._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41Jq2LpWySL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413CTKORqrL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZTdHA%2BGJL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41So8jUhFIL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M9ZP%2BuuYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GXLLhrh0L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qbq1CugqL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cjf07m6VL.jpg']",Girls Shoes
Kenneth Cole Reaction River Float 2 Sandal (Toddler),"100% Manmade
Synthetic sole
Heel measures approximately 0.5""
Fashion
Product Dimensions:
                    
5 x 5 x 0.7 inches
Shipping Weight:
                    
12 ounces (View shipping rates and policies)
","Sandal
For every action, there is Kenneth Cole REACTION. This youthful, fun-loving line from American designer Kenneth Cole features fashion inspired by technology, music, and pop culture. Offering the latest in trendy and versatile yet affordable shoes, we are sure you will have a positive REACTION to this exceptional collection.
",B000A39LBG,"['https://images-na.ssl-images-amazon.com/images/I/51IzsP21npL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51pGh9a0QZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416YYt10X6L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pZUPZ%2B4YL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ofbF0igZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NE2uN8dXL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gy2Cq-w2L._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41isT2xeglL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dLuezRNOL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41z85BlouRL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XGVXK7H1L._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41tMNvO5oOL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Yqz6gHroL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZHcNm2XiL._SS47_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51IzsP21npL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51pGh9a0QZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416YYt10X6L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pZUPZ%2B4YL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ofbF0igZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NE2uN8dXL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gy2Cq-w2L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41isT2xeglL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dLuezRNOL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41z85BlouRL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XGVXK7H1L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41tMNvO5oOL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Yqz6gHroL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZHcNm2XiL.jpg']",Girls Shoes
Smoky Mountain Boots Children Mesquite Boots,"Plastic
Imported
pull-on closure
Silver toe rand
Synthectic
Western toe
Western heel
Rubber Outsole
Product Dimensions:
                    
12 x 8 x 3 inches
Shipping Weight:
                    
5 pounds (View shipping rates and policies)
","Smoky Mountain Boots Basic Western with metal Toe Rand for Children. These boots are quality western boots are made of man made materials and designed to fit the needs for children at an affordable price for parents.
",B000AAP5KU,"['https://images-na.ssl-images-amazon.com/images/I/412iG-T9GeL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41knOUxlROL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416-a0BdoNL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Fof7jA3cL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/412iG-T9GeL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41knOUxlROL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416-a0BdoNL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Fof7jA3cL.jpg']",Girls Shoes
Smoky Mountain Boots Children Mesquite Boots,"Plastic
Imported
pull-on closure
Silver toe rand
Synthectic
Western toe
Western heel
Rubber Outsole
Product Dimensions:
                    
12 x 8 x 3 inches
Shipping Weight:
                    
5 pounds (View shipping rates and policies)
","Smoky Mountain Boots Basic Western with metal Toe Rand for Children. These boots are quality western boots are made of man made materials and designed to fit the needs for children at an affordable price for parents.
",B000AARMEW,"['https://images-na.ssl-images-amazon.com/images/I/412iG-T9GeL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41knOUxlROL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416-a0BdoNL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Fof7jA3cL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/412iG-T9GeL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41knOUxlROL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416-a0BdoNL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Fof7jA3cL.jpg']",Girls Shoes
Dexter Junior Raquel III Bowling Shoes,"Rubber
Non-marking rubber outsoles with defined horseshoe heel
Extra-long S8 microfiber slide sole on both shoes
Toe bumper for toe-drag protection
Soft, supportive footbed with fabric surface
Fully fabric-lined with padded tongue and collar; NOTE : Measure your Foot before ordering
","Soft Durable Man-Made upper.Interchangable Color Card System.U-Throat upper pattern.Fully Fabric-lined with Padded Tongue and Collar.Non-Marking rubber outsole with defined Horseshoe heel.S8 microfiber slide soles on both shoes.
",B000B1LAXY,"['https://images-na.ssl-images-amazon.com/images/I/41PvTAcXegL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4110xnyihiL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yiTlXSM3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IsWEP0I6L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31I6sowS7VL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CKOCvkWOL._SS40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41PvTAcXegL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4110xnyihiL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yiTlXSM3L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IsWEP0I6L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31I6sowS7VL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CKOCvkWOL.jpg']",Girls Shoes
Reebok Big Kid FS Hi Sneaker,"100% Leather
Rubber sole
Package Dimensions:
                    
13.5 x 8.9 x 4.9 inches
Shipping Weight:
                    
1.75 pounds
","Classic Reebok style, comfort and quality are yours with these classic Freestyle Hi aerobic fitness trainers. Soft leather upper in a mid high style with classically styled overlays, stitching and perforations, lace up front, two adjustable instep straps with VelcroÂ® closure. Padded tongue and stitched padded ankle, comfortable terry cloth lining. Cushioned terry cloth topped comfort insole, cushioning low profile midsole. Flat high traction aerobics style outsole.
Reebok was founded for one of the best reasons possible: athletes wanted to run faster. So in the 1890s, Joseph William Foster made some of the first known running shoes with spikes in them. By 1895, he was in business making shoes by hand for top runners; and before long his fledgling company, J.W. Foster and Sons, developed an international clientele of distinguished athletes.
",B000B2NWWU,"['https://images-na.ssl-images-amazon.com/images/I/41Tr6vUGh5L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Gu4%2BIrSnL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CD94U7lQL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31w28F5ngaL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31gCaeQh2KL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41e57QJBBRL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41Tr6vUGh5L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Gu4%2BIrSnL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CD94U7lQL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31w28F5ngaL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31gCaeQh2KL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41e57QJBBRL.jpg']",Girls Shoes
Merrell Sprint Jr,"MERRELL SPRINT JUNIOR KANGAROO BOA GREY SIZE 8
","? Slip Lasted Construction? Pigskin Leather Upper? Full Grain Leather Upper (60063)? Heavy Nylex Lining? Double Hook and Loop Closure? EVA Footbed? Air Cushion Midsole? Merrell Sprint Jr? Cupsole/Non?Marking Rubber
",B000B2PY6M,"['https://images-na.ssl-images-amazon.com/images/I/51pZcnGsSdL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51T0Hk22WsL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41eiPWIDMYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JFQ4Oc0bL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lEYf%2B2TnL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51uDmBekjhL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51pZcnGsSdL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51T0Hk22WsL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41eiPWIDMYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JFQ4Oc0bL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lEYf%2B2TnL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51uDmBekjhL.jpg']",Girls Shoes
